,form,station no,mir,БСП ЗА БЪЛГАРИЯ,БСП ЗА БЪЛГАРИЯ result,БСП ЗА БЪЛГАРИЯ result paper,БСП ЗА БЪЛГАРИЯ result machine,ГЕРБ-СДС,ГЕРБ-СДС result,ГЕРБ-СДС result paper,ГЕРБ-СДС result machine,ВЪЗРАЖДАНЕ,ВЪЗРАЖДАНЕ result,ВЪЗРАЖДАНЕ result paper,ВЪЗРАЖДАНЕ result machine,ПП ИМА ТАКЪВ НАРОД,ПП ИМА ТАКЪВ НАРОД result,ПП ИМА ТАКЪВ НАРОД result paper,ПП ИМА ТАКЪВ НАРОД result machine,ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА,ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА result,ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА result paper,ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА result machine,"КОАЛИЦИЯ НЕУТРАЛНА БЪЛГАРИЯ (АТАКА, РУСОФИЛИ, КОМУНИСТИ)","КОАЛИЦИЯ НЕУТРАЛНА БЪЛГАРИЯ (АТАКА, РУСОФИЛИ, КОМУНИСТИ) result","КОАЛИЦИЯ НЕУТРАЛНА БЪЛГАРИЯ (АТАКА, РУСОФИЛИ, КОМУНИСТИ) result paper","КОАЛИЦИЯ НЕУТРАЛНА БЪЛГАРИЯ (АТАКА, РУСОФИЛИ, КОМУНИСТИ) result machine",Българско Национално Обединение,Българско Национално Обединение result,Българско Национално Обединение result paper,Българско Национално Обединение result machine,ЗАЕДНО,ЗАЕДНО result,ЗАЕДНО result paper,ЗАЕДНО result machine,БЪЛГАРСКИ НАЦИОНАЛЕН СЪЮЗ – НД,БЪЛГАРСКИ НАЦИОНАЛЕН СЪЮЗ – НД result,БЪЛГАРСКИ НАЦИОНАЛЕН СЪЮЗ – НД result paper,БЪЛГАРСКИ НАЦИОНАЛЕН СЪЮЗ – НД result machine,НДСВ,НДСВ result,НДСВ result paper,НДСВ result machine,КОД /Консервативно Обединение на Десницата/,КОД /Консервативно Обединение на Десницата/ result,КОД /Консервативно Обединение на Десницата/ result paper,КОД /Консервативно Обединение на Десницата/ result machine,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ result,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ result paper,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ result machine,Движение за права и свободи – ДПС,Движение за права и свободи – ДПС result,Движение за права и свободи – ДПС result paper,Движение за права и свободи – ДПС result machine,ЛЕВИЦАТА!,ЛЕВИЦАТА! result,ЛЕВИЦАТА! result paper,ЛЕВИЦАТА! result machine,ПП БЪЛГАРСКИ ВЪЗХОД,ПП БЪЛГАРСКИ ВЪЗХОД result,ПП БЪЛГАРСКИ ВЪЗХОД result paper,ПП БЪЛГАРСКИ ВЪЗХОД result machine,МИР,МИР result,МИР result paper,МИР result machine,БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ – ЕВРОЛЕВИЦА,БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ – ЕВРОЛЕВИЦА result,БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ – ЕВРОЛЕВИЦА result paper,БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ – ЕВРОЛЕВИЦА result machine,БСДД – Български Съюз за ДИРЕКТНА ДЕМОКРАЦИЯ,БСДД – Български Съюз за ДИРЕКТНА ДЕМОКРАЦИЯ result,БСДД – Български Съюз за ДИРЕКТНА ДЕМОКРАЦИЯ result paper,БСДД – Български Съюз за ДИРЕКТНА ДЕМОКРАЦИЯ result machine,ПП Глас Народен,ПП Глас Народен result,ПП Глас Народен result paper,ПП Глас Народен result machine,Социалистическа партия Български път,Социалистическа партия Български път result,Социалистическа партия Български път result paper,Социалистическа партия Български път result machine,ВЪН от ЕС и НАТО,ВЪН от ЕС и НАТО result,ВЪН от ЕС и НАТО result paper,ВЪН от ЕС и НАТО result machine,независим,независим result,независим result paper,независим result machine
8456,26,234608026,23,1,12,6,6,2,54,28,26,3,37,9,28,4,14,0,14,5,0,0,0,6,2,1,1,7,0,0,0,8,2,0,2,9,0,0,0,10,2,2,0,11,1,1,0,12,105,4,101,13,0,0,0,14,10,2,8,15,3,1,2,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
8457,26,234608027,23,1,45,18,27,2,79,43,36,3,55,12,43,4,10,2,8,5,1,0,1,6,0,0,0,7,0,0,0,8,1,0,1,9,2,0,2,10,3,0,3,11,2,0,2,12,177,6,171,13,1,1,0,14,15,1,14,15,20,2,18,16,1,0,1,17,2,0,2,18,1,0,1,19,2,0,2,20,0,0,0,21,0,0,0,22,,,
8458,26,234608028,23,1,25,7,18,2,52,21,31,3,32,10,22,4,4,0,4,5,1,0,1,6,1,1,0,7,0,0,0,8,4,0,4,9,0,0,0,10,1,0,1,11,2,0,2,12,180,4,176,13,2,0,2,14,19,1,18,15,6,3,3,16,0,0,0,17,1,0,1,18,0,0,0,19,2,0,2,20,0,0,0,21,1,0,1,22,,,
8459,26,234608029,23,1,34,15,19,2,44,22,22,3,37,2,35,4,10,0,10,5,0,0,0,6,0,0,0,7,1,0,1,8,1,0,1,9,0,0,0,10,1,0,1,11,1,1,0,12,137,5,132,13,1,0,1,14,17,1,16,15,5,0,5,16,1,0,1,17,4,0,4,18,0,0,0,19,0,0,0,20,0,0,0,21,1,1,0,22,,,
8460,26,234608030,23,1,34,15,19,2,46,23,23,3,34,5,29,4,1,0,1,5,0,0,0,6,1,1,0,7,2,0,2,8,1,0,1,9,0,0,0,10,2,0,2,11,0,0,0,12,131,7,124,13,7,2,5,14,9,2,7,15,5,1,4,16,0,0,0,17,0,0,0,18,0,0,0,19,6,0,6,20,0,0,0,21,0,0,0,22,,,
8461,26,234608031,23,1,8,4,4,2,36,12,24,3,18,0,18,4,0,0,0,5,1,0,1,6,1,0,1,7,0,0,0,8,1,1,0,9,0,0,0,10,0,0,0,11,1,0,1,12,92,3,89,13,2,1,1,14,10,1,9,15,7,0,7,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
8462,26,234608032,23,1,11,1,10,2,38,14,24,3,22,6,16,4,1,0,1,5,0,0,0,6,0,0,0,7,0,0,0,8,1,1,0,9,0,0,0,10,1,0,1,11,2,0,2,12,83,1,82,13,0,0,0,14,8,0,8,15,5,1,4,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,3,2,1,22,,,
8463,26,234608033,23,1,17,7,10,2,43,20,23,3,50,14,36,4,5,1,4,5,1,0,1,6,0,0,0,7,0,0,0,8,2,1,1,9,0,0,0,10,4,0,4,11,1,0,1,12,152,8,144,13,1,0,1,14,13,1,12,15,8,3,5,16,2,1,1,17,0,0,0,18,1,0,1,19,2,1,1,20,0,0,0,21,3,1,2,22,,,
8464,26,234608034,23,1,25,4,21,2,58,28,30,3,22,10,12,4,4,0,4,5,1,0,1,6,1,0,1,7,0,0,0,8,0,0,0,9,0,0,0,10,3,0,3,11,2,0,2,12,149,9,140,13,2,2,0,14,7,0,7,15,9,1,8,16,1,0,1,17,0,0,0,18,2,1,1,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
8465,26,234608035,23,1,42,20,22,2,60,32,28,3,41,10,31,4,9,1,8,5,2,1,1,6,2,2,0,7,0,0,0,8,3,1,2,9,0,0,0,10,1,1,0,11,3,1,2,12,170,15,155,13,2,0,2,14,9,0,9,15,11,2,9,16,0,0,0,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,1,1,0,22,,,
8466,26,234608036,23,1,21,10,11,2,67,38,29,3,36,8,28,4,9,3,6,5,0,0,0,6,2,2,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,1,0,1,12,116,3,113,13,2,0,2,14,6,1,5,15,11,3,8,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
8467,26,234608037,23,1,17,5,12,2,80,41,39,3,37,11,26,4,7,0,7,5,1,0,1,6,7,3,4,7,0,0,0,8,2,1,1,9,0,0,0,10,0,0,0,11,1,0,1,12,143,7,136,13,1,1,0,14,16,3,13,15,12,2,10,16,1,1,0,17,0,0,0,18,1,0,1,19,5,2,3,20,1,0,1,21,2,1,1,22,,,
8468,26,234608038,23,1,26,9,17,2,83,43,40,3,53,11,42,4,10,2,8,5,1,0,1,6,2,2,0,7,1,0,1,8,3,0,3,9,0,0,0,10,0,0,0,11,0,0,0,12,227,12,215,13,4,1,3,14,8,0,8,15,11,2,9,16,2,0,2,17,2,1,1,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
8469,26,234608039,23,1,31,12,19,2,57,35,22,3,45,14,31,4,21,3,18,5,1,0,1,6,0,0,0,7,0,0,0,8,3,0,3,9,0,0,0,10,1,0,1,11,3,0,3,12,174,8,166,13,6,2,4,14,11,3,8,15,18,0,18,16,1,0,1,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
8470,26,234608040,23,1,38,16,22,2,72,36,36,3,56,20,36,4,9,1,8,5,1,0,1,6,0,0,0,7,0,0,0,8,1,0,1,9,0,0,0,10,0,0,0,11,3,1,2,12,185,12,173,13,1,1,0,14,17,5,12,15,17,1,16,16,1,0,1,17,0,0,0,18,1,0,1,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
8471,26,234608041,23,1,41,16,25,2,55,22,33,3,40,10,30,4,5,0,5,5,1,0,1,6,0,0,0,7,0,0,0,8,2,0,2,9,1,0,1,10,1,0,1,11,0,0,0,12,155,5,150,13,2,0,2,14,9,1,8,15,9,0,9,16,0,0,0,17,0,0,0,18,3,0,3,19,2,0,2,20,0,0,0,21,0,0,0,22,,,
8472,26,234608042,23,1,30,12,18,2,93,54,39,3,56,8,48,4,7,1,6,5,1,0,1,6,1,0,1,7,1,0,1,8,1,0,1,9,0,0,0,10,3,3,0,11,0,0,0,12,197,13,184,13,1,0,1,14,14,4,10,15,8,2,6,16,2,0,2,17,0,0,0,18,2,0,2,19,3,0,3,20,0,0,0,21,0,0,0,22,,,
8473,26,234608043,23,1,30,9,21,2,46,25,21,3,39,11,28,4,4,1,3,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,1,0,1,10,0,0,0,11,2,1,1,12,83,5,78,13,3,0,3,14,14,1,13,15,2,0,2,16,0,0,0,17,0,0,0,18,3,0,3,19,4,0,4,20,0,0,0,21,0,0,0,22,,,
8474,26,234608044,23,1,25,10,15,2,66,24,42,3,41,4,37,4,8,0,8,5,1,0,1,6,0,0,0,7,0,0,0,8,2,0,2,9,0,0,0,10,2,1,1,11,2,0,2,12,169,4,165,13,3,0,3,14,20,3,17,15,11,3,8,16,0,0,0,17,1,0,1,18,0,0,0,19,3,0,3,20,0,0,0,21,1,0,1,22,,,
8475,26,234608045,23,1,24,4,20,2,38,9,29,3,33,7,26,4,7,0,7,5,0,0,0,6,0,0,0,7,0,0,0,8,2,0,2,9,0,0,0,10,0,0,0,11,2,0,2,12,150,2,148,13,2,0,2,14,19,2,17,15,7,0,7,16,1,1,0,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
8476,24,234608046,23,1,6,6,0,2,43,43,0,3,12,12,0,4,3,3,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,55,55,0,13,2,2,0,14,1,1,0,15,8,8,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,1,1,0,22,,,
8477,24,234608047,23,1,1,1,0,2,18,18,0,3,13,13,0,4,3,3,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,1,1,0,11,0,0,0,12,16,16,0,13,2,2,0,14,4,4,0,15,2,2,0,16,0,0,0,17,0,0,0,18,1,1,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
8478,24,234608048,23,1,12,12,0,2,37,37,0,3,43,43,0,4,15,15,0,5,4,4,0,6,2,2,0,7,4,4,0,8,1,1,0,9,1,1,0,10,0,0,0,11,1,1,0,12,32,32,0,13,5,5,0,14,7,7,0,15,5,5,0,16,1,1,0,17,4,4,0,18,1,1,0,19,1,1,0,20,1,1,0,21,0,0,0,22,,,
8479,24,234608049,23,1,12,12,0,2,6,6,0,3,3,3,0,4,0,0,0,5,0,0,0,6,2,2,0,7,0,0,0,8,0,0,0,9,0,0,0,10,1,1,0,11,0,0,0,12,3,3,0,13,1,1,0,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
8480,26,234609001,23,1,23,10,13,2,101,50,51,3,45,8,37,4,7,0,7,5,1,0,1,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,4,1,3,12,168,7,161,13,3,1,2,14,15,2,13,15,8,0,8,16,3,0,3,17,0,0,0,18,1,0,1,19,0,0,0,20,1,0,1,21,3,1,2,22,,,
8481,26,234609002,23,1,19,6,13,2,58,30,28,3,38,9,29,4,8,0,8,5,1,0,1,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,5,0,5,12,145,7,138,13,3,1,2,14,11,0,11,15,5,2,3,16,0,0,0,17,1,0,1,18,1,1,0,19,1,0,1,20,0,0,0,21,1,0,1,22,,,
8482,26,234609003,23,1,16,8,8,2,59,36,23,3,40,17,23,4,7,1,6,5,1,0,1,6,0,0,0,7,1,0,1,8,0,0,0,9,0,0,0,10,3,0,3,11,3,0,3,12,170,11,159,13,2,0,2,14,12,1,11,15,7,2,5,16,0,0,0,17,1,0,1,18,0,0,0,19,3,0,3,20,0,0,0,21,2,2,0,22,,,
8483,26,234609004,23,1,5,0,5,2,65,31,34,3,31,8,23,4,8,0,8,5,1,0,1,6,0,0,0,7,1,0,1,8,3,1,2,9,0,0,0,10,0,0,0,11,5,2,3,12,153,9,144,13,1,0,1,14,6,2,4,15,10,0,10,16,0,0,0,17,2,0,2,18,1,0,1,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
8484,26,234609005,23,1,17,5,12,2,86,41,45,3,46,9,37,4,8,0,8,5,0,0,0,6,3,2,1,7,0,0,0,8,2,0,2,9,0,0,0,10,0,0,0,11,10,3,7,12,184,8,176,13,1,0,1,14,14,1,13,15,11,0,11,16,0,0,0,17,0,0,0,18,2,1,1,19,2,1,1,20,0,0,0,21,2,1,1,22,,,
8485,26,234609006,23,1,15,5,10,2,78,51,27,3,34,7,27,4,10,1,9,5,0,0,0,6,1,0,1,7,0,0,0,8,0,0,0,9,0,0,0,10,3,1,2,11,1,1,0,12,168,6,162,13,1,1,0,14,16,2,14,15,3,1,2,16,1,1,0,17,0,0,0,18,0,0,0,19,1,1,0,20,0,0,0,21,0,0,0,22,,,
8486,26,234609007,23,1,13,3,10,2,80,39,41,3,39,6,33,4,7,1,6,5,3,2,1,6,3,3,0,7,0,0,0,8,1,0,1,9,0,0,0,10,1,0,1,11,4,0,4,12,138,5,133,13,2,0,2,14,13,1,12,15,7,0,7,16,1,0,1,17,2,1,1,18,0,0,0,19,0,0,0,20,0,0,0,21,1,1,0,22,,,
8487,26,234609008,23,1,14,5,9,2,92,51,41,3,46,12,34,4,7,0,7,5,1,0,1,6,0,0,0,7,0,0,0,8,0,0,0,9,1,0,1,10,2,0,2,11,10,4,6,12,165,8,157,13,1,0,1,14,7,3,4,15,3,2,1,16,1,0,1,17,0,0,0,18,0,0,0,19,2,2,0,20,0,0,0,21,2,0,2,22,,,
8488,26,234609009,23,1,21,3,18,2,73,40,33,3,39,12,27,4,5,0,5,5,1,0,1,6,2,1,1,7,0,0,0,8,1,0,1,9,0,0,0,10,5,0,5,11,4,0,4,12,231,10,221,13,3,1,2,14,13,5,8,15,10,0,10,16,1,0,1,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
8489,26,234609010,23,1,29,5,24,2,67,38,29,3,36,8,28,4,3,1,2,5,0,0,0,6,2,2,0,7,0,0,0,8,1,0,1,9,0,0,0,10,2,1,1,11,2,1,1,12,190,6,184,13,1,0,1,14,10,1,9,15,10,2,8,16,0,0,0,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
8490,26,234609011,23,1,18,8,10,2,69,43,26,3,25,5,20,4,1,1,0,5,1,0,1,6,1,0,1,7,1,0,1,8,1,1,0,9,0,0,0,10,1,0,1,11,3,3,0,12,177,6,171,13,3,1,2,14,4,0,4,15,3,0,3,16,0,0,0,17,1,0,1,18,0,0,0,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
8491,26,234609012,23,1,20,6,14,2,74,43,31,3,48,14,34,4,4,0,4,5,2,0,2,6,0,0,0,7,2,1,1,8,2,0,2,9,2,0,2,10,2,1,1,11,3,1,2,12,215,11,204,13,1,0,1,14,3,1,2,15,12,4,8,16,1,0,1,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
8492,26,234609013,23,1,17,7,10,2,75,35,40,3,36,8,28,4,8,2,6,5,0,0,0,6,1,0,1,7,0,0,0,8,3,1,2,9,1,1,0,10,3,0,3,11,2,0,2,12,216,7,209,13,1,0,1,14,13,1,12,15,7,0,7,16,0,0,0,17,0,0,0,18,1,0,1,19,3,0,3,20,0,0,0,21,3,1,2,22,,,
8493,26,234609014,23,1,19,8,11,2,75,34,41,3,43,9,34,4,8,2,6,5,0,0,0,6,2,2,0,7,0,0,0,8,1,0,1,9,2,0,2,10,1,0,1,11,4,0,4,12,175,8,167,13,4,1,3,14,10,2,8,15,8,2,6,16,1,0,1,17,0,0,0,18,1,0,1,19,0,0,0,20,0,0,0,21,1,0,1,22,,,
8494,26,234609015,23,1,16,5,11,2,72,37,35,3,27,10,17,4,3,0,3,5,1,0,1,6,1,0,1,7,0,0,0,8,0,0,0,9,0,0,0,10,1,1,0,11,1,0,1,12,140,4,136,13,4,1,3,14,11,2,9,15,6,1,5,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
8495,26,234609016,23,1,8,1,7,2,92,58,34,3,30,4,26,4,4,0,4,5,1,0,1,6,4,2,2,7,0,0,0,8,1,0,1,9,0,0,0,10,2,0,2,11,3,0,3,12,215,13,202,13,1,0,1,14,8,0,8,15,11,0,11,16,0,0,0,17,0,0,0,18,0,0,0,19,2,0,2,20,0,0,0,21,0,0,0,22,,,
8496,26,234609017,23,1,20,4,16,2,60,36,24,3,35,8,27,4,8,0,8,5,0,0,0,6,1,0,1,7,0,0,0,8,4,0,4,9,0,0,0,10,4,3,1,11,3,0,3,12,214,12,202,13,2,1,1,14,6,3,3,15,7,0,7,16,0,0,0,17,0,0,0,18,1,0,1,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
8497,26,234609018,23,1,22,3,19,2,77,28,49,3,44,9,35,4,5,0,5,5,1,0,1,6,5,5,0,7,1,0,1,8,5,0,5,9,0,0,0,10,2,0,2,11,3,1,2,12,176,14,162,13,2,0,2,14,6,0,6,15,12,2,10,16,0,0,0,17,1,1,0,18,0,0,0,19,0,0,0,20,0,0,0,21,3,1,2,22,,,
8498,26,234609019,23,1,19,6,13,2,41,19,22,3,36,8,28,4,5,0,5,5,0,0,0,6,2,0,2,7,0,0,0,8,3,0,3,9,0,0,0,10,3,2,1,11,3,0,3,12,133,10,123,13,2,0,2,14,9,1,8,15,6,2,4,16,1,0,1,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
8499,26,234609020,23,1,13,4,9,2,59,26,33,3,40,11,29,4,3,0,3,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,2,0,2,11,2,0,2,12,143,7,136,13,1,0,1,14,6,2,4,15,6,1,5,16,0,0,0,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
8500,26,234609021,23,1,17,6,11,2,59,29,30,3,41,7,34,4,4,1,3,5,0,0,0,6,0,0,0,7,0,0,0,8,3,1,2,9,0,0,0,10,1,0,1,11,0,0,0,12,152,9,143,13,2,2,0,14,13,7,6,15,8,2,6,16,1,0,1,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
8501,26,234609022,23,1,19,5,14,2,54,25,29,3,39,11,28,4,5,1,4,5,0,0,0,6,2,1,1,7,0,0,0,8,1,0,1,9,0,0,0,10,1,1,0,11,3,0,3,12,168,9,159,13,1,0,1,14,12,1,11,15,7,0,7,16,0,0,0,17,0,0,0,18,1,0,1,19,2,0,2,20,0,0,0,21,4,2,2,22,,,
8502,26,234609023,23,1,27,7,20,2,63,26,37,3,36,5,31,4,4,0,4,5,1,0,1,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,2,0,2,11,2,0,2,12,181,11,170,13,2,0,2,14,12,2,10,15,13,1,12,16,2,0,2,17,1,0,1,18,1,0,1,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
8503,26,234609024,23,1,22,4,18,2,82,41,41,3,32,5,27,4,4,1,3,5,0,0,0,6,0,0,0,7,1,0,1,8,1,0,1,9,0,0,0,10,1,0,1,11,1,0,1,12,156,3,153,13,1,0,1,14,9,1,8,15,9,0,9,16,0,0,0,17,0,0,0,18,1,1,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
8504,26,234609025,23,1,14,4,10,2,46,27,19,3,52,11,41,4,8,0,8,5,1,0,1,6,2,0,2,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,2,0,2,12,152,12,140,13,3,2,1,14,24,4,20,15,12,2,10,16,1,0,1,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,3,1,2,22,,,
8505,26,234609026,23,1,18,5,13,2,71,33,38,3,27,6,21,4,6,1,5,5,1,0,1,6,2,2,0,7,0,0,0,8,2,0,2,9,0,0,0,10,0,0,0,11,4,2,2,12,193,4,189,13,2,0,2,14,10,2,8,15,4,1,3,16,0,0,0,17,1,0,1,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
8506,26,234609027,23,1,16,4,12,2,57,28,29,3,42,8,34,4,7,0,7,5,0,0,0,6,3,1,2,7,0,0,0,8,1,1,0,9,2,0,2,10,1,0,1,11,3,0,3,12,154,7,147,13,3,1,2,14,15,3,12,15,8,0,8,16,0,0,0,17,0,0,0,18,0,0,0,19,5,1,4,20,0,0,0,21,0,0,0,22,,,
8507,26,234609028,23,1,12,4,8,2,72,31,41,3,40,14,26,4,10,0,10,5,0,0,0,6,2,2,0,7,1,0,1,8,3,1,2,9,0,0,0,10,0,0,0,11,1,0,1,12,209,13,196,13,5,0,5,14,14,5,9,15,6,3,3,16,1,0,1,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
8508,26,234609029,23,1,18,6,12,2,65,37,28,3,39,6,33,4,6,0,6,5,0,0,0,6,1,1,0,7,0,0,0,8,1,1,0,9,0,0,0,10,3,0,3,11,4,1,3,12,216,2,214,13,1,0,1,14,13,1,12,15,12,2,10,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
8509,26,234609030,23,1,26,10,16,2,57,29,28,3,17,0,17,4,5,3,2,5,0,0,0,6,1,1,0,7,0,0,0,8,1,0,1,9,0,0,0,10,1,0,1,11,7,1,6,12,133,8,125,13,1,0,1,14,15,4,11,15,9,1,8,16,0,0,0,17,0,0,0,18,0,0,0,19,4,0,4,20,0,0,0,21,1,0,1,22,,,
8510,26,234609031,23,1,17,1,16,2,66,36,30,3,20,2,18,4,6,1,5,5,0,0,0,6,1,0,1,7,0,0,0,8,0,0,0,9,1,1,0,10,1,0,1,11,1,0,1,12,158,3,155,13,1,0,1,14,12,1,11,15,5,0,5,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,1,0,1,22,,,
8511,26,234609032,23,1,17,3,14,2,70,32,38,3,28,5,23,4,6,1,5,5,0,0,0,6,1,1,0,7,0,0,0,8,0,0,0,9,1,0,1,10,2,0,2,11,1,0,1,12,108,6,102,13,2,0,2,14,7,1,6,15,10,0,10,16,2,2,0,17,0,0,0,18,1,1,0,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
8512,26,234609033,23,1,15,3,12,2,41,13,28,3,29,8,21,4,5,0,5,5,0,0,0,6,0,0,0,7,1,0,1,8,1,0,1,9,0,0,0,10,1,0,1,11,0,0,0,12,119,4,115,13,1,0,1,14,6,3,3,15,5,1,4,16,0,0,0,17,0,0,0,18,0,0,0,19,4,0,4,20,0,0,0,21,2,1,1,22,,,
8513,26,234609034,23,1,23,4,19,2,54,32,22,3,29,6,23,4,7,1,6,5,1,1,0,6,0,0,0,7,0,0,0,8,2,0,2,9,0,0,0,10,1,1,0,11,1,0,1,12,183,7,176,13,1,0,1,14,14,0,14,15,8,0,8,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
8514,26,234609035,23,1,16,5,11,2,80,24,56,3,27,4,23,4,3,2,1,5,0,0,0,6,1,0,1,7,0,0,0,8,1,1,0,9,0,0,0,10,2,0,2,11,3,2,1,12,131,3,128,13,0,0,0,14,16,3,13,15,4,1,3,16,0,0,0,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,1,0,1,22,,,
8515,26,234609036,23,1,14,6,8,2,58,26,32,3,36,10,26,4,11,1,10,5,0,0,0,6,0,0,0,7,0,0,0,8,1,0,1,9,1,0,1,10,0,0,0,11,2,1,1,12,164,5,159,13,2,0,2,14,10,3,7,15,3,0,3,16,0,0,0,17,0,0,0,18,1,0,1,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
8516,26,234609037,23,1,13,1,12,2,47,21,26,3,29,6,23,4,6,0,6,5,1,0,1,6,2,0,2,7,0,0,0,8,0,0,0,9,0,0,0,10,1,0,1,11,1,0,1,12,127,2,125,13,3,0,3,14,8,0,8,15,10,0,10,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,1,0,1,21,0,0,0,22,,,
8517,26,234609038,23,1,26,8,18,2,66,30,36,3,28,9,19,4,8,2,6,5,2,1,1,6,3,0,3,7,1,1,0,8,1,1,0,9,1,0,1,10,0,0,0,11,1,0,1,12,144,15,129,13,0,0,0,14,15,3,12,15,10,2,8,16,0,0,0,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,3,0,3,22,,,
8518,26,234609039,23,1,25,8,17,2,62,38,24,3,38,9,29,4,9,1,8,5,0,0,0,6,1,0,1,7,0,0,0,8,1,0,1,9,0,0,0,10,0,0,0,11,0,0,0,12,143,8,135,13,1,0,1,14,6,2,4,15,6,2,4,16,0,0,0,17,0,0,0,18,1,0,1,19,2,0,2,20,0,0,0,21,1,1,0,22,,,
