sid,Не подкрепям никого,БСП ЗА БЪЛГАРИЯ,ГЕРБ-СДС,ВЪЗРАЖДАНЕ,ПП ИМА ТАКЪВ НАРОД,ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА,"КОАЛИЦИЯ НЕУТРАЛНА БЪЛГАРИЯ (АТАКА, РУСОФИЛИ, КОМУНИСТИ)",Българско Национално Обединение,ЗАЕДНО,БЪЛГАРСКИ НАЦИОНАЛЕН СЪЮЗ – НД,НДСВ,КОД /Консервативно Обединение на Десницата/,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ,Движение за права и свободи – ДПС,ЛЕВИЦАТА!,ПП БЪЛГАРСКИ ВЪЗХОД,МИР,БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ – ЕВРОЛЕВИЦА,БСДД – Български Съюз за ДИРЕКТНА ДЕМОКРАЦИЯ,ПП Глас Народен,Социалистическа партия Български път,ВЪН от ЕС и НАТО,независими
130800026,1.0,11.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
130800037,13.0,7.0,191.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,65.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,
130800050,2.0,1.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
130400008,22.0,23.0,135.0,58.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,16.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,
132400008,2.0,42.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,116.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
131900171,4.0,11.0,46.0,18.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,52.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
131900058,30.0,27.0,90.0,66.0,16.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,46.0,2.0,3.0,6.0,0.0,1.0,0.0,3.0,0.0,0.0,
131900049,6.0,21.0,39.0,28.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,1.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,
131900064,7.0,19.0,49.0,34.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,44.0,3.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
131400001,8.0,78.0,68.0,29.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,3.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,
131900180,9.0,10.0,27.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
132900020,2.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
132900013,6.0,17.0,67.0,45.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,34.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
131900188,6.0,22.0,36.0,44.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
131900177,5.0,23.0,40.0,23.0,12.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,24.0,56.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,
131900089,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
130800006,15.0,42.0,80.0,89.0,15.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,125.0,5.0,10.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,
130800023,5.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,96.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
132000022,22.0,50.0,96.0,29.0,16.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,67.0,1.0,3.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,
132000018,5.0,28.0,66.0,44.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,39.0,0.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,
131900167,9.0,12.0,71.0,36.0,10.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,42.0,1.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,
132100024,0.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
130800042,2.0,2.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,
132000001,15.0,42.0,109.0,47.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,96.0,3.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,
132000025,4.0,34.0,71.0,56.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,34.0,8.0,3.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,
131900039,6.0,13.0,34.0,27.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
132900009,14.0,47.0,89.0,23.0,13.0,0.0,7.0,0.0,3.0,0.0,1.0,0.0,25.0,31.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,
130400001,8.0,29.0,102.0,58.0,20.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,53.0,2.0,6.0,26.0,0.0,0.0,0.0,1.0,0.0,2.0,
212000186,9.0,8.0,15.0,15.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,24.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,
212000187,2.0,7.0,15.0,9.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,13.0,2.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,
212000117,0.0,13.0,14.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000142,4.0,28.0,65.0,17.0,8.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000158,0.0,3.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
212000095,5.0,25.0,30.0,19.0,10.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,48.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000086,6.0,16.0,38.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,3.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,
212000063,9.0,17.0,40.0,37.0,12.0,0.0,3.0,0.0,9.0,1.0,1.0,0.0,73.0,6.0,20.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,
212000134,0.0,3.0,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000094,3.0,18.0,42.0,16.0,11.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,35.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,
212000126,6.0,13.0,29.0,22.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
212000163,1.0,16.0,53.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,
211600011,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000009,10.0,24.0,49.0,39.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,36.0,6.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,
211600014,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000046,15.0,12.0,38.0,30.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,41.0,1.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,
212000019,3.0,13.0,18.0,22.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,
212000045,12.0,22.0,31.0,33.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,41.0,0.0,6.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,
212000030,14.0,29.0,63.0,42.0,9.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,54.0,8.0,9.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,
212000115,1.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000114,0.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000129,4.0,5.0,13.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,
211600016,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
212000020,0.0,19.0,18.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000016,2.0,11.0,26.0,32.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,38.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000013,3.0,13.0,34.0,16.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,3.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,
212000017,5.0,41.0,72.0,29.0,15.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,93.0,5.0,11.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,
212000174,0.0,15.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000176,7.0,11.0,90.0,33.0,10.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,
212000120,0.0,12.0,43.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000093,10.0,27.0,34.0,36.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000078,7.0,29.0,56.0,37.0,9.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,36.0,8.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,
211600047,5.0,11.0,45.0,4.0,6.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,
212000108,14.0,34.0,56.0,45.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,54.0,8.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,
212000024,12.0,21.0,57.0,53.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,57.0,4.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,
211600046,0.0,12.0,34.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,
212000082,5.0,15.0,32.0,41.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,43.0,10.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000110,5.0,36.0,53.0,29.0,7.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,56.0,1.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000173,3.0,25.0,142.0,19.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000025,7.0,25.0,45.0,36.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,49.0,4.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,
212000096,2.0,22.0,43.0,46.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,38.0,2.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,
212000023,5.0,22.0,39.0,34.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,39.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000083,3.0,23.0,25.0,37.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,47.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,
212000097,12.0,25.0,62.0,40.0,8.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,79.0,1.0,9.0,11.0,0.0,1.0,1.0,1.0,0.0,1.0,
212000128,2.0,2.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,
212000032,5.0,31.0,82.0,45.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,74.0,4.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,
211600039,0.0,16.0,71.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000089,14.0,11.0,36.0,35.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,1.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,
212000003,10.0,18.0,67.0,30.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,47.0,1.0,6.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,
212000160,7.0,16.0,141.0,23.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
211600055,6.0,7.0,38.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000169,2.0,26.0,70.0,27.0,16.0,1.0,4.0,0.0,1.0,0.0,2.0,1.0,51.0,2.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000168,4.0,21.0,27.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
212400002,7.0,39.0,65.0,39.0,8.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,43.0,5.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000124,9.0,11.0,85.0,25.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,36.0,13.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,
211600015,0.0,5.0,7.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
211600020,7.0,18.0,38.0,27.0,8.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000037,6.0,24.0,48.0,27.0,10.0,1.0,4.0,1.0,0.0,0.0,0.0,6.0,69.0,2.0,6.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,
212000166,22.0,25.0,121.0,38.0,13.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,39.0,11.0,9.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,
212000151,2.0,20.0,47.0,21.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,37.0,11.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000136,4.0,12.0,28.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,56.0,11.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,
212000156,2.0,39.0,43.0,36.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,30.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,
211600017,4.0,27.0,45.0,29.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,39.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
211600026,10.0,33.0,47.0,36.0,17.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,43.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000112,4.0,17.0,38.0,25.0,4.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,28.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
211600031,13.0,19.0,47.0,51.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,57.0,6.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,
212000111,1.0,19.0,51.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000057,19.0,18.0,79.0,43.0,14.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,59.0,13.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000122,9.0,7.0,101.0,37.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,95.0,4.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,
212400005,1.0,4.0,107.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,39.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000101,6.0,27.0,37.0,47.0,22.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,74.0,3.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,
212000055,10.0,19.0,47.0,38.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,37.0,2.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,
211600038,6.0,37.0,145.0,20.0,3.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,29.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,
211600033,4.0,15.0,17.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000161,4.0,17.0,99.0,14.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
212400011,8.0,25.0,51.0,39.0,7.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,71.0,2.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,
211100015,8.0,32.0,59.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,
211100026,3.0,3.0,34.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
211100033,4.0,10.0,87.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,109.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
212000062,6.0,20.0,56.0,28.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,12.0,17.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,
211100031,2.0,10.0,66.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,60.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
211100021,1.0,1.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
211100006,0.0,3.0,77.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,
211100013,7.0,31.0,97.0,34.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,
211100016,1.0,34.0,108.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
212400007,4.0,42.0,61.0,40.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,43.0,4.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,
212000184,2.0,4.0,21.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,
212000074,10.0,24.0,32.0,36.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,41.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000047,11.0,19.0,69.0,51.0,8.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,71.0,5.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,
212000048,4.0,22.0,49.0,35.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,52.0,6.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000118,0.0,7.0,10.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000148,0.0,8.0,25.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,2.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000188,9.0,8.0,20.0,11.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,
212000018,5.0,30.0,60.0,34.0,11.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,51.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000015,4.0,9.0,37.0,29.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000035,8.0,31.0,50.0,30.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,4.0,7.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,
211600009,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000052,4.0,10.0,43.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,2.0,2.0,19.0,1.0,0.0,0.0,2.0,0.0,0.0,
212000031,14.0,23.0,83.0,38.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,74.0,5.0,9.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,
212000066,4.0,15.0,56.0,40.0,9.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,40.0,6.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,
211600002,16.0,26.0,82.0,42.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,74.0,4.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,
212000011,6.0,17.0,32.0,42.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,36.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,
211600003,14.0,37.0,71.0,69.0,7.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,57.0,1.0,18.0,11.0,0.0,0.0,1.0,0.0,0.0,3.0,
211600012,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000181,0.0,36.0,47.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000051,9.0,23.0,46.0,40.0,6.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,59.0,3.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,
212000103,12.0,34.0,38.0,39.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,2.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,
212000059,16.0,19.0,59.0,53.0,11.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,71.0,2.0,6.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,
212000069,12.0,16.0,39.0,30.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,6.0,9.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,
212000178,1.0,19.0,48.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
212000107,1.0,22.0,29.0,24.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,35.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,
212000029,17.0,42.0,83.0,63.0,18.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,117.0,6.0,10.0,24.0,0.0,2.0,0.0,2.0,0.0,2.0,
212000091,10.0,18.0,29.0,24.0,12.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,50.0,2.0,16.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,
212000099,0.0,25.0,47.0,28.0,17.0,0.0,1.0,0.0,1.0,0.0,10.0,3.0,55.0,1.0,6.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,
212000109,12.0,21.0,64.0,36.0,11.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,56.0,3.0,5.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,
211600001,2.0,20.0,38.0,30.0,16.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,
