010300099;26;100;77;6;31;0;0;0;68;1;0;0;0;0;31;4;27;4;|010230|010230|010230|010230
010300100;26;100;91;5;34;0;0;5;65;1;0;0;0;0;34;3;31;3;|010228|010228|010228|010228
010300101;26;700;608;12;286;0;1;12;414;0;0;0;0;0;286;22;264;22;|010226|010226|010226|010226
010300102;26;700;573;4;235;0;0;0;465;1;0;0;0;0;235;16;219;8;|010225|010225|010225|010225
010300103;26;1800;1770;8;408;0;0;3;1388;4;0;0;0;0;408;34;374;22;|010222|010222|010222|010222
010300104;26;100;36;5;32;0;0;5;67;1;0;0;0;2;32;2;30;2;|010221|010221|010221|010221
010300105;26;600;549;5;208;0;0;5;391;1;0;0;0;0;208;12;196;10;|010218|010218|010218|010218
010300107;26;100;29;5;12;0;0;5;87;1;0;0;0;1;12;1;11;0;|010217|010217|010217|010217
010300108;26;100;32;1;15;0;0;1;85;0;0;0;0;0;15;2;13;2;|010214|010214|010214|010214
010300109;26;400;320;4;63;0;0;4;337;0;0;0;0;10;63;10;53;6;|010213|010213|010213|010213
010300110;26;700;602;5;35;0;0;5;665;0;0;0;0;0;35;4;31;4;|010210|010210|010210|010210
010300111;26;4000;7579;2;328;0;0;2;3671;1;0;0;0;0;328;28;300;25;|010208|010208|010208|010208
010300112;26;1500;3661;5;382;0;0;4;1117;1;0;0;0;0;382;24;358;20;|010206|010206|010206|010206
010300113;26;200;262;6;82;6;0;0;117;1;0;0;0;0;82;10;72;10;|010204|010204|010204|010204
010300114;26;200;190;6;114;0;0;6;85;1;0;0;0;0;114;11;103;8;|010203|010203|010203|010203
010300115;26;200;236;7;121;0;0;7;79;1;0;0;0;3;121;24;97;15;|010200|010200|010200|010200
010300116;26;100;70;5;22;0;0;5;78;0;0;0;0;0;22;4;18;4;|010199|010199|010199|010199
010300117;26;200;266;3;151;0;0;3;48;1;0;0;0;0;151;12;139;12;|010197|010197|010197|010197
010300118;26;100;76;4;28;0;0;4;71;1;0;0;0;0;28;9;19;7;|010195|010195|010195|010195
010300119;26;2281;2281;8;151;0;0;8;949;1;0;0;0;0;151;14;137;12;|010192|010192|010192|010192
010300120;26;100;66;3;28;0;0;3;72;0;0;0;0;2;28;2;26;2;|010190|010190|010190|010190
010300121;26;500;384;5;97;0;0;5;402;1;0;0;0;0;97;7;90;5;|010189|010189|010189|010189
010300123;26;100;24;20;34;0;0;20;65;1;0;0;0;0;34;1;33;1;|010162|010162|010162|010162
011100001;26;1000;950;0;521;0;0;0;479;1;0;0;0;0;521;24;497;19;|010382|010382|010382|010382
011100002;26;1000;931;0;458;0;0;0;541;0;0;0;0;1;458;42;416;42;|010379|010379|010379|010379
011100003;26;1000;963;0;570;0;0;0;429;1;0;0;0;0;570;29;541;22;|010378|010378|010378|010378
011100004;26;800;756;3;414;0;0;3;384;1;0;0;0;1;414;17;397;17;|010376|010376|010376|010376
011100005;26;700;718;0;365;0;0;0;331;1;0;0;0;3;365;24;341;20;|010373|010373|010373|010373
011100006;26;800;784;2;480;0;0;2;316;1;0;0;0;3;480;32;448;32;|010371|010371|010371|010371
011100007;26;6;618;3;354;0;0;3;244;1;0;0;0;0;354;11;343;10;|010369|010369|010369|010369
011100008;26;900;853;0;496;2;0;0;401;2;0;0;1;0;496;17;479;14;|010368|010368|010368|010368
011100009;26;700;678;5;417;0;0;5;281;1;0;0;0;0;417;18;399;14;|010365|010365|010365|010365
011100010;26;700;652;0;375;0;0;0;323;1;0;0;0;1;375;25;350;22;|010363|010363|010363|010363
011100011;26;700;674;0;355;0;0;0;0;11;0;0;0;0;355;18;337;18;|010362|010362|010362|010362
011100012;26;800;734;3;417;0;0;3;2;1;0;0;0;1;417;25;392;22;|010360|010360|010360|010360
011100013;26;800;728;0;378;0;0;0;421;1;0;0;0;0;378;20;358;12;|010357|010357|010357|010357
011100014;26;900;873;1;381;0;0;1;517;1;0;0;0;1;381;28;353;28;|010405|010405|010405|010405
011100015;26;1000;934;0;387;0;0;0;611;1;0;0;0;1;387;32;355;24;|010402|010402|010402|010402
011100016;26;800;361;1;362;0;0;1;435;1;0;0;0;2;362;24;338;24;|010401|010401|010401|010401
011100017;26;1000;958;4;393;0;0;4;605;1;0;0;0;1;393;44;349;44;|010398|010398|010398|010398
011100018;26;1000;980;1;335;0;0;1;0;1;0;0;0;2;335;31;304;31;|010397|010397|010397|010397
011100019;26;1031;1031;0;281;0;0;0;0;0;0;0;0;0;281;68;213;68;|010394|010394|010394|010394
011100020;26;800;771;0;436;0;0;0;2;2;0;0;0;0;436;38;398;38;|010392|010392|010392|010392
011100021;26;900;872;0;514;0;0;0;383;0;0;0;0;3;514;32;482;28;|010390|010390|010390|010390
011100022;26;9;876;0;492;0;0;0;407;0;0;0;0;1;492;32;460;32;|010389|010389|010389|010389
011100023;26;50;14;2;8;0;0;2;41;1;0;0;0;0;8;0;8;0;|010386|010386|010386|010386
011100024;26;700;666;1;370;0;0;0;328;2;0;0;0;25;370;25;345;9;|010384|010384|010384|010384
011100025;26;700;634;0;342;0;0;0;355;1;0;1;0;1;342;27;315;22;|010383|010383|010383|010383
011100026;26;600;528;2;303;0;0;2;0;1;0;0;0;0;303;23;280;21;|010408|010408|010408|010408
011100027;26;500;500;0;228;0;0;0;272;0;0;0;0;0;228;23;205;20;|010406|010406|010406|010406
011100028;26;500;482;3;241;0;0;3;256;1;0;0;0;0;241;27;214;23;|010411|010411|010411|010411
011100029;26;600;525;1;256;0;0;1;341;1;0;0;0;2;256;16;240;14;|010413|010413|010413|010413
011100030;26;400;378;0;207;0;0;1;192;1;0;0;0;22;207;22;185;22;|010416|010416|010416|010416
011100031;26;900;829;8;608;0;0;4;291;1;0;0;0;0;608;52;556;52;|010417|010417|010417|010417
011100032;26;700;704;5;433;0;0;5;266;1;0;0;0;46;433;46;387;46;|010420|010420|010420|010420
011100033;26;700;677;5;444;0;0;5;252;3;0;0;0;1;444;48;396;48;|010421|010421|010421|010421
011100034;26;900;824;7;499;0;0;5;397;2;0;0;0;2;499;50;449;42;|010423|010423|010423|010423
011100035;26;800;808;7;528;0;0;6;270;1;0;0;0;0;528;30;498;27;|010426|010426|010426|010426
011100036;26;600;536;9;275;0;0;9;0;1;0;0;0;0;275;33;242;33;|010427|010427|010427|010427
011100037;26;600;598;5;272;5;0;5;0;2;0;0;0;0;272;34;238;34;|010445|010445|010445|010445
011100038;26;700;695;6;332;0;0;6;367;1;0;0;0;0;332;47;285;43;|010443|010443|010443|010443
011100039;26;800;811;9;524;0;9;9;275;1;0;0;0;30;524;30;494;30;|010441|010441|010441|010441
011100040;26;800;724;8;471;0;0;5;328;1;0;0;0;0;471;27;444;27;|010439|010439|010439|010439
