;011100010;35;540;665;1;0;385;1;0;0;0;0;0;0;0;10;3;0;162;2;0;0;1;385;0;1;0;1;1;4;0;7;378
;011100011;35;550;677;2;0;391;2;0;0;0;0;0;0;0;7;5;0;155;4;11;0;0;391;0;2;3;0;2;4;0;11;380
;011100012;35;601;739;1;0;411;1;0;0;0;0;0;3;3;10;7;0;186;4;0;0;0;411;0;6;0;2;3;0;0;11;400
;011100013;35;598;738;0;0;381;0;0;0;0;0;0;0;0;8;8;0;213;4;0;0;0;381;0;3;0;0;0;0;0;3;378
;011100014;35;704;875;0;0;402;0;0;0;0;0;0;0;0;6;4;0;301;1;0;0;0;402;6;0;0;0;0;0;0;6;396
;011100015;35;749;929;0;0;413;0;0;0;0;0;0;0;0;8;6;1;335;1;0;0;0;413;3;0;0;2;6;0;0;11;402
;011100016;35;622;766;3;0;360;2;0;1;0;0;0;0;0;7;5;0;257;4;0;0;1;360;2;0;0;3;0;3;0;8;352
;011100017;35;770;955;8;0;386;8;0;0;0;0;0;1;1;9;7;1;381;1;0;0;2;386;0;4;1;1;1;2;0;9;377
;011100018;35;782;975;1;0;429;1;0;0;0;0;0;0;0;11;6;1;351;1;0;0;1;429;10;2;0;6;1;0;0;19;410
;011100019;35;802;1016;0;0;455;0;0;0;0;0;0;2;2;7;7;1;344;1;0;0;2;455;0;0;13;0;0;0;0;13;442
;011100020;35;644;808;0;1;457;0;0;0;0;0;1;0;0;8;3;1;186;0;0;0;1;457;0;0;7;2;0;0;0;9;448
;011100021;35;706;879;0;0;482;1;0;0;0;0;0;1;1;7;5;0;216;3;0;0;1;482;2;2;0;2;1;0;0;7;475
;011100022;35;700;782;3;0;498;2;0;0;0;0;0;3;3;7;4;0;197;2;0;0;3;498;0;7;0;2;3;0;0;12;486
;011100023;35;24;28;1;0;16;1;0;0;0;0;0;0;0;5;2;0;7;1;0;0;0;16;0;0;0;0;0;0;0;0;16
;011100024;35;550;670;3;0;430;2;0;0;0;0;0;0;0;5;2;2;118;1;0;0;1;430;10;0;0;1;0;0;0;11;419
;011100025;35;500;632;0;0;389;0;0;0;0;0;0;0;0;6;3;1;110;1;0;0;0;389;1;3;0;1;5;0;0;10;379
