sid;Движение 21;БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ;БНС-НД;НОВОТО ВРЕМЕ;ОБЕДИНЕНА БЪЛГАРИЯ;СОЦИАЛДЕМ. ПАРТИЯ;РЕФОРМАТОРСКИ БЛОК;Нова България;ГЕРБ;ОБЩЕСТВО ЗА НОВА БГ;АТАКА;НДСВ;ББЦ;АБВ;ЛЕВИЦАТА И ЗЕЛЕНА ПАРТИЯ;НОВА АЛТЕРНАТИВА;ДЕСНИТЕ;ДПС;Глас Народен;ПАРТИЯ НА ЗЕЛЕНИТЕ;НОВА СИЛА;БСП;ЗЕЛЕНИТЕ;ПФ (НФСБ-ВМРО);РЕПУБЛИКА БГ;независими;npn;invalid;station_type;municipality;municipality_name;country_name;station;region_name;place;ekatte;address;eligible_voters
200700326;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;2;0;0;0;10;0;3;0;0;0;1;m;7;Главиница;България;326;-;гр.Главиница;15031;-;19
201000401;1;0;0;0;0;1;16;2;199;0;3;2;8;9;0;0;0;100;5;0;0;43;2;40;1;0;0;12;;10;Дулово;България;401;-;гр.Дулово;24030;-;833
201000402;6;0;0;0;0;0;5;1;145;0;3;0;16;7;0;0;0;5;2;0;0;43;0;29;0;0;0;8;;10;Дулово;България;402;-;гр.Дулово;24030;-;431
201000403;2;2;0;0;1;0;8;2;156;1;4;1;10;4;0;0;0;288;2;1;0;29;2;24;0;0;0;23;;10;Дулово;България;403;-;гр.Дулово;24030;-;1127
201000404;3;7;0;0;0;1;13;0;172;0;14;1;5;18;2;0;1;115;3;0;1;30;1;24;5;0;0;17;;10;Дулово;България;404;-;гр.Дулово;24030;-;822
201000405;1;0;0;0;0;0;6;1;188;0;8;3;8;9;1;0;0;63;0;0;0;49;0;26;0;0;0;8;;10;Дулово;България;405;-;гр.Дулово;24030;-;669
201000406;2;0;0;1;0;0;34;2;135;0;2;2;2;3;0;0;0;297;0;0;0;12;1;10;0;0;0;54;;10;Дулово;България;406;-;гр.Дулово;24030;-;1167
201000407;0;0;0;0;0;0;23;2;147;0;3;0;13;7;0;0;0;132;0;0;0;45;0;27;1;0;0;10;;10;Дулово;България;407;-;гр.Дулово;24030;-;823
201000408;0;0;0;0;0;1;12;2;45;0;1;0;2;5;0;0;1;413;1;0;0;12;0;6;0;0;0;16;;10;Дулово;България;408;-;гр.Дулово;24030;-;1007
201000409;0;0;0;0;0;0;35;3;104;0;0;0;1;2;0;0;0;324;0;0;0;4;0;4;1;0;0;22;;10;Дулово;България;409;-;с.Черник;81966;-;1135
201000410;0;0;1;0;0;0;3;1;97;0;0;0;2;1;0;0;1;352;1;0;0;5;0;0;0;0;0;18;;10;Дулово;България;410;-;с.Черник;81966;-;909
201000411;0;0;0;0;0;0;11;2;47;0;0;0;0;0;0;0;0;223;0;0;0;2;0;1;0;0;0;10;;10;Дулово;България;411;-;с.Черник;81966;-;535
201000412;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;11;0;0;0;4;0;0;0;0;0;0;;10;Дулово;България;412;-;гр.Дулово;24030;-;42
201000413;0;0;0;0;0;0;7;0;82;1;0;1;0;2;0;0;0;414;0;1;0;2;0;0;0;0;0;48;;10;Дулово;България;413;-;с.Водно;11764;-;938
201000414;0;2;0;0;0;2;1;0;45;0;0;0;0;0;0;1;0;225;0;0;0;1;0;0;1;0;0;38;;10;Дулово;България;414;-;с.Черковна;80738;-;591
201000415;0;0;0;0;0;0;3;0;67;0;8;0;5;2;2;0;0;96;1;1;1;48;1;18;0;0;0;11;;10;Дулово;България;415;-;с.Грънчарово;18018;-;467
201000416;0;0;0;0;0;0;0;2;48;0;2;0;1;0;0;0;0;89;0;1;1;14;0;4;0;0;0;8;;10;Дулово;България;416;-;с.Прохлада;58709;-;244
201000417;1;0;0;0;0;0;2;0;66;0;0;1;2;0;0;0;0;239;1;0;0;8;0;0;2;0;0;27;;10;Дулово;България;417;-;с.Златоклас;31125;-;656
201000418;0;0;0;0;0;0;2;0;18;0;0;0;0;0;0;0;0;350;0;0;0;0;0;0;0;0;0;6;;10;Дулово;България;418;-;с.Колобър;38073;-;778
201000419;0;1;2;0;0;1;19;1;71;0;9;1;1;3;1;0;0;126;0;0;3;110;0;16;0;0;0;21;;10;Дулово;България;419;-;с.Межден;47696;-;763
201000420;0;1;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;3;0;0;0;17;0;0;0;0;0;6;;10;Дулово;България;420;-;с.Върбино;12721;-;42
201000421;0;0;0;0;0;0;1;1;31;0;0;0;0;0;0;0;0;254;0;0;0;3;0;0;0;0;0;5;;10;Дулово;България;421;-;с.Полковник Таслаково;57296;-;512
201000422;0;0;0;0;0;0;3;0;49;0;1;0;3;1;0;0;0;7;0;0;1;87;0;0;0;0;0;9;;10;Дулово;България;422;-;с.Козяк;37839;-;300
201000423;0;0;0;0;0;1;33;3;163;1;0;0;3;1;0;0;2;427;2;1;0;4;0;1;0;0;0;40;;10;Дулово;България;423;-;с.Поройно;57813;-;1173
201000424;0;0;0;0;0;0;12;2;86;1;0;0;0;0;1;0;1;311;0;0;0;3;0;0;0;0;0;15;;10;Дулово;България;424;-;с.Раздел;61724;-;774
201000425;0;1;0;0;1;0;1;1;77;2;4;2;4;3;1;0;0;173;2;0;0;23;0;20;1;0;0;24;;10;Дулово;България;425;-;с.Секулово;66038;-;738
201000426;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;68;0;0;0;14;1;3;0;0;0;11;;10;Дулово;България;426;-;с.Скала;66696;-;230
201000427;0;0;0;0;0;0;5;0;33;0;0;0;2;0;0;0;0;376;0;0;0;3;0;3;0;0;0;21;;10;Дулово;България;427;-;с.Чернолик;81150;-;798
201000428;0;1;0;0;0;0;6;0;44;0;0;0;0;2;0;0;0;305;2;0;0;3;0;1;0;0;0;12;;10;Дулово;България;428;-;с.Чернолик;81150;-;654
201000429;0;0;0;0;1;1;36;4;227;1;0;0;1;1;0;1;4;275;2;0;0;3;0;0;1;0;0;33;;10;Дулово;България;429;-;с.Правда;57995;-;964
201000430;0;0;0;0;0;1;12;1;65;0;1;0;2;0;0;1;0;317;2;1;0;9;0;0;0;0;0;27;;10;Дулово;България;430;-;с.Правда;57995;-;779
201000431;0;0;0;0;0;0;17;2;65;0;0;0;0;1;0;0;0;381;0;0;0;4;0;0;0;0;0;11;;10;Дулово;България;431;-;с.Яребица;87504;-;705
201000432;0;0;0;0;0;0;22;2;88;1;0;0;0;0;1;0;1;326;2;0;0;2;0;0;0;0;0;8;;10;Дулово;България;432;-;с.Яребица;87504;-;679
201000433;0;0;0;0;0;0;35;3;94;0;3;0;1;1;1;0;0;400;1;0;0;3;1;0;0;0;0;33;;10;Дулово;България;433;-;с.Руйно;63286;-;931
201000434;0;0;0;0;0;0;2;2;38;0;3;0;0;0;0;0;0;199;0;0;0;6;0;0;0;0;0;28;;10;Дулово;България;434;-;с.Долец;21926;-;484
201000435;0;0;0;0;0;0;5;0;81;0;0;0;0;1;1;0;0;450;2;1;0;11;0;0;0;0;0;26;;10;Дулово;България;435;-;с.Боил;5124;-;1007
201000436;0;0;0;0;0;0;3;0;7;0;0;0;1;0;0;0;0;227;0;1;0;3;0;0;0;0;0;3;;10;Дулово;България;436;-;с.Орешене;53744;-;394
201000437;0;0;0;1;0;0;24;0;58;0;2;0;0;2;1;0;0;454;0;0;0;6;0;4;0;0;0;25;;10;Дулово;България;437;-;с.Паисиево;55186;-;1108
201000438;0;0;1;0;0;0;33;1;92;0;0;4;0;6;0;0;1;215;0;0;0;29;0;21;0;0;0;17;;10;Дулово;България;438;-;с.Окорш;53494;-;828
201000439;1;0;0;1;0;0;29;0;64;0;0;0;3;3;0;0;0;187;0;0;0;31;1;34;0;0;0;21;;10;Дулово;България;439;-;с.Окорш;53494;-;717
201000440;0;1;0;0;0;0;3;2;45;0;0;0;0;1;1;0;2;299;0;0;0;12;0;0;0;0;0;21;;10;Дулово;България;440;-;с.Вокил;12022;-;779
201000441;0;0;0;0;0;0;0;0;38;1;0;2;0;1;0;1;0;284;1;1;1;10;0;0;0;0;0;28;;10;Дулово;България;441;-;с.Вокил;12022;-;636
201000442;0;0;0;0;0;0;16;1;61;0;0;1;1;0;0;0;1;590;1;0;0;5;0;0;0;0;0;20;;10;Дулово;България;442;-;с.Овен;53148;-;1090
201000443;0;0;0;0;0;0;0;0;11;0;1;0;1;0;0;0;0;11;0;0;0;14;0;2;0;0;0;8;m;10;Дулово;България;443;-;гр.Дулово;24030;-;45
201500501;0;0;0;0;0;0;1;0;37;1;2;0;2;3;0;0;0;1;0;0;0;13;0;14;0;0;0;3;;15;Кайнарджа;България;501;-;с.Войново;11990;-;116
201500502;0;0;0;0;0;1;0;1;52;0;1;1;1;0;1;0;0;106;0;0;0;38;0;1;0;0;0;7;;15;Кайнарджа;България;502;-;с.Голеш;15566;-;477
201500503;2;0;0;0;0;1;0;0;34;0;0;0;0;0;0;0;0;145;0;0;1;16;0;0;0;0;0;4;;15;Кайнарджа;България;503;-;с.Голеш;15566;-;479
201500504;0;0;0;0;0;1;1;2;69;0;0;0;1;0;0;0;0;14;1;0;0;6;0;0;0;0;0;4;;15;Кайнарджа;България;504;-;с.Давидово;20047;-;131
201500505;0;0;0;0;0;0;0;0;39;0;0;1;0;4;1;0;0;0;0;0;0;9;0;3;0;0;0;2;;15;Кайнарджа;България;505;-;с.Добруджанка;21720;-;88
201500506;0;0;0;1;0;2;2;1;52;0;0;0;0;3;0;0;1;97;1;0;0;13;0;0;0;0;0;5;;15;Кайнарджа;България;506;-;с.Зарник;30346;-;378
201500507;1;0;1;0;1;0;36;1;122;0;8;1;28;19;0;0;0;1;1;2;0;98;2;43;2;0;0;20;;15;Кайнарджа;България;507;-;с.Кайнарджа;35242;-;682
201500508;0;0;0;0;0;0;3;0;20;0;2;0;3;1;0;0;0;0;0;0;0;30;0;3;1;0;0;3;;15;Кайнарджа;България;508;-;с.Краново;39462;-;103
201500509;0;0;0;0;0;2;1;0;54;0;0;0;0;0;0;0;0;12;0;0;0;6;1;1;0;0;0;35;;15;Кайнарджа;България;509;-;с.Полковник Чолаково;57306;-;170
201500510;0;0;0;0;0;0;5;0;32;1;0;1;0;0;0;0;0;63;0;0;0;9;0;1;0;0;0;1;;15;Кайнарджа;България;510;-;с.Посев;57889;-;296
201500511;0;0;0;0;0;0;3;0;27;0;0;0;0;0;0;0;0;4;0;0;0;9;0;1;0;0;0;7;;15;Кайнарджа;България;511;-;с.Светослав;65615;-;92
201500512;1;0;0;0;2;2;5;0;86;0;3;0;14;11;1;0;0;33;3;0;1;64;1;10;1;0;0;30;;15;Кайнарджа;България;512;-;с.Средище;68357;-;636
201500513;3;0;0;1;0;1;8;0;129;0;2;0;0;0;0;0;0;68;1;0;0;3;0;1;0;0;0;31;;15;Кайнарджа;България;513;-;с.Средище;68357;-;632
203100101;10;0;1;0;0;2;19;3;87;0;17;0;7;22;0;2;0;6;2;1;0;73;1;19;3;0;0;15;;31;Силистра;България;101;-;гр.Силистра;66425;-;554
203100102;3;0;1;3;3;0;21;0;107;0;10;0;9;33;0;1;0;4;2;1;0;56;0;23;2;0;0;6;;31;Силистра;България;102;-;гр.Силистра;66425;-;509
203100103;3;0;0;0;1;1;20;0;109;0;14;2;18;36;0;1;2;12;3;1;0;47;1;41;2;0;0;7;;31;Силистра;България;103;-;гр.Силистра;66425;-;583
203100104;7;1;0;0;2;1;18;0;111;0;17;1;14;16;1;1;0;7;2;1;0;79;2;27;5;0;0;7;;31;Силистра;България;104;-;гр.Силистра;66425;-;613
203100105;4;0;0;0;1;0;24;0;91;1;18;0;12;11;2;0;1;14;3;0;0;70;0;20;6;0;0;11;;31;Силистра;България;105;-;гр.Силистра;66425;-;547
203100106;1;1;1;0;0;0;26;0;106;1;15;1;8;16;0;4;0;2;3;1;0;43;4;26;10;0;0;5;;31;Силистра;България;106;-;гр.Силистра;66425;-;504
203100107;3;2;0;2;2;0;25;1;101;0;12;0;17;15;0;2;0;4;0;0;2;45;2;25;3;0;0;3;;31;Силистра;България;107;-;гр.Силистра;66425;-;488
203100108;13;0;0;0;0;0;26;2;141;0;10;0;29;23;2;6;0;19;4;1;0;55;3;38;4;0;0;11;;31;Силистра;България;108;-;гр.Силистра;66425;-;726
203100109;1;3;1;1;2;0;26;3;115;1;12;1;21;12;1;1;1;5;3;0;0;42;4;29;7;0;0;0;;31;Силистра;България;109;-;гр.Силистра;66425;-;551
203100110;7;1;0;0;3;0;24;0;142;1;17;0;13;32;1;7;0;4;5;0;0;66;0;51;7;0;0;9;;31;Силистра;България;110;-;гр.Силистра;66425;-;735
203100111;14;1;0;2;3;2;26;0;135;1;13;0;12;31;0;1;0;5;6;0;1;65;7;41;0;0;0;10;;31;Силистра;България;111;-;гр.Силистра;66425;-;712
203100112;6;3;0;0;4;1;17;0;135;3;18;2;34;30;2;9;0;10;5;0;0;77;2;42;7;0;0;12;;31;Силистра;България;112;-;гр.Силистра;66425;-;826
203100113;6;1;0;0;1;0;22;1;103;1;10;0;20;12;0;2;0;15;2;0;1;36;0;16;6;0;0;5;;31;Силистра;България;113;-;гр.Силистра;66425;-;536
203100114;9;0;2;1;2;0;25;3;135;1;16;3;11;18;0;0;1;5;6;1;1;58;3;43;2;0;0;12;;31;Силистра;България;114;-;гр.Силистра;66425;-;667
203100115;12;1;1;0;1;1;15;0;157;0;16;4;36;29;1;12;2;25;1;3;0;88;2;55;11;0;0;15;;31;Силистра;България;115;-;гр.Силистра;66425;-;956
203100116;3;0;2;0;1;0;6;0;91;0;19;0;31;19;1;2;1;9;0;0;1;57;2;36;8;0;0;8;;31;Силистра;България;116;-;гр.Силистра;66425;-;585
203100117;5;0;2;0;0;0;29;0;119;1;9;1;28;19;2;1;1;14;1;0;3;77;1;45;2;0;0;8;;31;Силистра;България;117;-;гр.Силистра;66425;-;716
203100118;7;0;1;0;3;0;6;3;177;0;27;1;32;27;1;4;0;30;6;1;0;65;3;43;3;0;0;13;;31;Силистра;България;118;-;гр.Силистра;66425;-;985
203100119;2;0;0;0;1;3;23;2;122;0;17;4;40;28;1;2;1;13;4;0;1;53;3;36;3;0;0;3;;31;Силистра;България;119;-;гр.Силистра;66425;-;720
203100120;7;2;0;0;1;1;12;1;87;0;11;1;29;10;0;2;1;9;1;1;1;44;1;18;14;0;0;4;;31;Силистра;България;120;-;гр.Силистра;66425;-;553
203100121;14;0;1;1;0;0;15;1;115;0;11;0;20;15;0;5;0;25;3;0;0;31;0;26;10;0;0;2;;31;Силистра;България;121;-;гр.Силистра;66425;-;588
203100122;0;1;0;0;2;0;14;0;103;1;11;0;22;14;0;2;0;19;2;0;2;30;0;13;2;0;0;7;;31;Силистра;България;122;-;гр.Силистра;66425;-;618
203100123;5;0;0;0;1;0;7;0;104;0;4;0;16;19;0;5;0;76;2;0;0;47;3;32;6;0;0;17;;31;Силистра;България;123;-;гр.Силистра;66425;-;982
203100124;8;0;1;0;1;0;10;0;141;0;8;0;22;24;1;3;0;19;4;1;1;34;2;32;2;0;0;8;;31;Силистра;България;124;-;гр.Силистра;66425;-;653
203100125;7;0;1;0;0;1;3;0;89;1;9;0;21;14;2;3;0;15;2;0;0;33;0;32;5;0;0;6;;31;Силистра;България;125;-;гр.Силистра;66425;-;535
203100126;4;1;0;2;1;1;5;0;109;1;13;1;32;30;0;2;1;9;2;0;0;61;2;32;4;0;0;8;;31;Силистра;България;126;-;гр.Силистра;66425;-;648
203100127;7;1;0;0;0;0;18;2;107;0;7;0;26;29;1;1;0;3;4;1;1;90;1;40;5;0;0;12;;31;Силистра;България;127;-;гр.Силистра;66425;-;728
203100128;8;0;1;0;1;1;18;4;92;0;14;1;13;12;0;2;3;4;2;0;0;57;5;24;5;0;0;10;;31;Силистра;България;128;-;гр.Силистра;66425;-;544
203100129;7;0;0;0;4;0;17;1;134;0;11;1;18;25;0;0;0;12;3;3;1;57;5;60;11;0;0;11;;31;Силистра;България;129;-;гр.Силистра;66425;-;738
203100130;3;2;1;0;1;0;12;0;149;2;16;0;22;37;0;4;0;8;1;1;1;51;3;44;4;0;0;7;;31;Силистра;България;130;-;гр.Силистра;66425;-;746
203100131;4;3;0;0;2;0;20;1;138;1;13;0;48;23;0;1;0;5;1;2;1;78;3;50;2;0;0;6;;31;Силистра;България;131;-;гр.Силистра;66425;-;778
203100132;8;0;2;0;2;0;23;1;167;1;19;0;27;27;0;4;1;5;4;1;0;96;2;49;6;0;0;14;;31;Силистра;България;132;-;гр.Силистра;66425;-;866
203100133;18;0;1;0;2;0;26;0;149;1;14;0;35;36;0;8;0;29;3;1;3;99;1;50;13;0;0;15;;31;Силистра;България;133;-;гр.Силистра;66425;-;970
203100134;6;2;1;0;0;0;11;3;92;0;9;0;10;8;1;1;0;19;0;0;1;45;9;28;0;0;0;15;;31;Силистра;България;134;-;гр.Силистра;66425;-;514
203100135;1;1;0;0;2;0;5;0;65;0;2;0;6;14;0;2;2;55;1;0;1;24;1;12;0;0;0;14;;31;Силистра;България;135;-;гр.Силистра;66425;-;545
203100136;1;2;0;0;0;1;12;1;88;1;9;0;6;14;1;3;0;36;0;0;1;30;3;28;0;0;0;7;;31;Силистра;България;136;-;гр.Силистра;66425;-;604
203100137;1;0;1;1;0;0;4;3;65;0;4;1;9;9;0;0;0;101;1;0;0;23;2;22;1;0;0;8;;31;Силистра;България;137;-;гр.Силистра;66425;-;723
203100138;7;0;1;2;2;0;13;0;141;0;4;2;23;23;0;4;0;31;3;2;1;64;1;56;6;0;0;8;;31;Силистра;България;138;-;гр.Силистра;66425;-;825
203100139;0;0;0;0;0;0;0;1;19;0;0;0;1;0;0;0;0;97;0;0;0;1;0;0;0;0;0;32;;31;Силистра;България;139;-;гр.Силистра;66425;-;719
203100140;1;0;0;0;1;0;4;0;30;0;1;1;7;3;1;0;1;89;0;0;0;19;1;8;1;0;0;8;;31;Силистра;България;140;-;гр.Силистра;66425;-;623
203100141;2;0;0;0;0;1;20;2;77;0;12;0;19;18;0;0;1;21;3;0;0;31;0;42;3;0;0;14;;31;Силистра;България;141;-;гр.Силистра;66425;-;660
203100142;3;1;0;0;1;0;9;1;56;0;12;2;10;17;0;0;0;47;0;0;1;46;0;8;1;0;0;7;;31;Силистра;България;142;-;гр.Силистра;66425;-;557
203100143;13;2;1;0;0;0;26;1;141;0;7;0;19;14;0;0;0;31;0;0;1;80;0;24;4;0;0;18;;31;Силистра;България;143;-;гр.Силистра;66425;-;799
203100144;20;2;2;0;5;2;51;0;167;0;13;0;27;26;3;0;0;13;0;2;1;104;4;53;3;0;0;11;;31;Силистра;България;144;-;гр.Силистра;66425;-;913
203100145;17;1;1;0;1;1;35;0;163;0;21;3;18;34;0;5;2;13;4;1;1;105;3;47;6;0;0;13;;31;Силистра;България;145;-;гр.Силистра;66425;-;949
203100146;10;1;0;1;1;1;27;2;153;0;16;0;30;27;0;6;2;37;4;0;0;69;2;37;2;0;0;16;;31;Силистра;България;146;-;гр.Силистра;66425;-;916
203100147;10;2;0;1;4;0;32;1;160;0;16;1;27;31;0;4;0;4;2;1;0;57;1;36;6;0;0;3;;31;Силистра;България;147;-;гр.Силистра;66425;-;761
203100148;4;1;0;0;1;1;18;0;108;1;10;3;15;23;0;0;1;3;4;0;2;31;1;25;7;0;0;10;;31;Силистра;България;148;-;гр.Силистра;66425;-;498
203100149;4;1;2;0;1;0;16;1;113;2;12;0;30;29;1;3;0;2;1;1;2;48;0;39;6;0;0;9;;31;Силистра;България;149;-;гр.Силистра;66425;-;623
203100150;12;0;0;0;1;0;7;2;118;0;18;0;15;16;0;3;1;8;4;0;2;46;4;22;4;0;0;11;;31;Силистра;България;150;-;гр.Силистра;66425;-;540
203100151;11;2;1;2;5;1;20;0;146;0;7;2;22;39;0;4;3;7;4;0;0;77;1;41;2;0;0;13;;31;Силистра;България;151;-;гр.Силистра;66425;-;751
203100152;5;1;1;0;1;0;7;1;104;0;4;0;9;30;3;3;0;16;1;1;1;34;2;25;3;0;0;10;;31;Силистра;България;152;-;гр.Силистра;66425;-;492
203100153;6;0;1;0;1;1;9;0;96;0;10;2;9;30;0;1;2;31;3;1;0;38;1;35;7;0;0;7;;31;Силистра;България;153;-;гр.Силистра;66425;-;582
203100154;5;1;0;1;1;0;12;0;67;1;7;0;8;9;0;3;0;47;2;0;1;31;4;13;3;0;0;8;;31;Силистра;България;154;-;гр.Силистра;66425;-;647
203100155;6;1;1;0;0;0;21;0;126;0;20;4;19;32;0;0;0;35;1;1;0;87;2;46;0;0;0;21;;31;Силистра;България;155;-;гр.Силистра;66425;-;781
203100156;1;1;0;0;0;1;0;0;13;1;0;0;1;1;0;0;0;7;1;0;0;9;0;4;0;0;0;3;;31;Силистра;България;156;-;гр.Силистра;66425;-;49
203100157;0;2;0;0;0;1;0;0;28;1;9;0;2;9;1;0;0;5;0;1;0;21;0;10;0;0;0;22;;31;Силистра;България;157;-;гр.Силистра;66425;-;175
203100158;4;1;0;1;1;0;16;2;88;0;6;2;27;8;1;1;1;28;0;1;1;44;0;26;2;0;0;6;;31;Силистра;България;158;-;с.Айдемир;895;-;536
203100159;4;0;0;0;1;0;5;1;131;0;9;1;13;10;0;0;0;34;0;0;0;37;2;15;8;0;0;10;;31;Силистра;България;159;-;с.Айдемир;895;-;526
203100160;4;0;0;0;0;0;8;0;130;0;10;0;19;22;0;5;0;53;1;2;1;30;0;30;0;0;0;4;;31;Силистра;България;160;-;с.Айдемир;895;-;694
203100161;3;1;0;0;1;0;6;0;63;0;7;0;13;16;0;1;0;48;1;0;0;32;0;23;2;0;0;8;;31;Силистра;България;161;-;с.Айдемир;895;-;582
203100162;0;1;0;0;1;0;12;0;87;0;8;0;13;18;0;0;0;28;3;0;1;30;2;18;2;0;0;6;;31;Силистра;България;162;-;с.Айдемир;895;-;550
203100163;5;0;1;0;2;0;11;0;110;0;9;1;31;16;0;0;0;19;1;0;0;57;1;37;2;0;0;8;;31;Силистра;България;163;-;с.Айдемир;895;-;735
203100164;8;4;0;0;0;0;17;2;172;0;17;0;27;14;1;1;0;3;2;0;1;89;0;57;1;0;0;17;;31;Силистра;България;164;-;с.Айдемир;895;-;792
203100165;4;1;1;0;2;0;20;0;108;0;9;0;23;25;0;0;0;1;2;1;2;83;1;40;5;0;0;10;;31;Силистра;България;165;-;с.Айдемир;895;-;576
203100166;3;2;4;0;1;2;14;0;93;0;13;2;16;15;0;2;0;0;1;0;0;44;0;31;4;0;0;10;;31;Силистра;България;166;-;с.Айдемир;895;-;493
203100167;2;1;0;0;1;0;3;0;59;0;24;0;18;10;1;1;0;1;0;0;0;57;2;36;0;0;0;9;;31;Силистра;България;167;-;с.Айдемир;895;-;474
203100168;1;2;0;0;0;0;0;0;16;0;1;1;0;10;0;8;1;5;1;0;0;24;0;4;0;0;0;18;;31;Силистра;България;168;-;с.Айдемир;895;-;136
203100169;1;1;1;2;0;0;5;0;125;0;11;0;11;20;0;3;0;0;1;0;0;70;0;19;4;0;0;15;;31;Силистра;България;169;-;с.Бабук;2097;-;429
203100170;0;0;0;0;0;1;0;0;31;0;2;0;3;0;0;0;0;1;0;0;0;8;0;7;1;0;0;1;;31;Силистра;България;170;-;с.Богорово;4772;-;67
203100171;0;0;0;0;0;0;2;2;15;0;0;2;2;0;0;1;1;237;0;0;0;12;0;1;0;0;0;6;;31;Силистра;България;171;-;с.Брадвари;6032;-;484
203100172;0;0;0;0;0;0;2;0;11;0;1;0;0;6;0;1;0;245;0;0;0;19;0;0;0;0;0;15;;31;Силистра;България;172;-;с.Брадвари;6032;-;551
203100173;0;0;0;0;0;0;1;0;16;0;6;1;5;2;0;0;0;0;0;0;0;14;0;7;3;0;0;5;;31;Силистра;България;173;-;с.Българка;7329;-;91
203100174;0;0;1;0;2;1;2;1;43;0;12;1;4;3;1;0;0;0;0;0;0;33;0;9;0;0;0;5;;31;Силистра;България;174;-;с.Ветрен;10834;-;183
203100175;0;0;0;0;0;0;0;0;16;0;1;0;2;4;0;0;0;0;0;0;0;16;1;2;1;0;0;4;;31;Силистра;България;175;-;с.Главан;14948;-;56
203100176;0;0;0;0;0;0;0;0;54;0;0;0;0;1;2;0;0;129;2;0;0;34;0;2;1;0;0;48;;31;Силистра;България;176;-;с.Йорданово;34134;-;528
203100177;4;1;1;0;0;1;8;1;105;0;27;2;40;23;0;32;0;1;1;0;0;87;1;53;4;0;0;16;;31;Силистра;България;177;-;с.Калипетрово;41143;-;702
203100178;2;2;0;1;3;2;11;2;116;2;18;3;23;26;0;6;3;1;5;1;0;70;1;48;5;0;0;10;;31;Силистра;България;178;-;с.Калипетрово;41143;-;712
203100179;0;1;0;0;0;0;5;0;77;0;32;0;19;18;0;3;0;1;0;0;0;55;0;30;3;0;0;13;;31;Силистра;България;179;-;с.Калипетрово;41143;-;479
203100180;4;1;1;0;1;0;9;1;85;1;32;3;25;16;0;9;1;1;1;0;1;94;0;39;26;0;0;13;;31;Силистра;България;180;-;с.Калипетрово;41143;-;643
203100181;0;3;1;1;0;0;3;0;28;0;2;0;1;0;1;5;0;41;0;0;1;4;0;1;0;0;0;9;;31;Силистра;България;181;-;с.Калипетрово;41143;-;759
203100182;2;0;1;0;0;1;10;1;91;0;11;0;23;18;0;14;0;12;2;0;0;27;0;17;0;0;0;6;;31;Силистра;България;182;-;с.Калипетрово;41143;-;552
203100183;0;0;0;0;0;0;1;1;21;0;0;0;5;16;0;0;0;2;0;0;0;31;0;3;2;0;0;1;;31;Силистра;България;183;-;с.Казимир;35225;-;107
203100184;0;0;0;0;0;0;0;0;27;0;0;0;3;2;0;1;0;2;0;0;0;8;0;4;0;0;0;0;;31;Силистра;България;184;-;с.Ценович;78358;-;44
203100185;0;0;0;0;0;0;1;0;34;0;1;0;1;2;0;0;0;2;0;0;0;9;0;8;0;0;0;4;;31;Силистра;България;185;-;с.Полковник Ламбриново;57251;-;72
203100186;0;1;0;1;0;0;6;2;25;0;8;0;1;14;1;0;0;149;0;1;0;60;3;14;0;0;0;1;;31;Силистра;България;186;-;с.Професор Иширково;58699;-;586
203100187;0;2;0;0;0;1;4;0;53;0;4;1;10;18;1;0;0;114;1;1;1;97;2;10;1;0;0;8;;31;Силистра;България;187;-;с.Професор Иширково;58699;-;528
203100188;1;0;0;0;0;0;0;0;11;0;2;0;1;0;3;1;0;3;0;0;0;11;0;11;0;0;0;4;;31;Силистра;България;188;-;с.Попкралево;57604;-;55
203100189;2;1;0;1;2;0;1;2;66;1;35;0;10;14;0;0;1;14;0;0;0;31;0;23;0;0;0;10;;31;Силистра;България;189;-;с.Смилец;67526;-;340
203100190;0;0;1;0;0;1;1;0;47;0;7;0;0;8;0;3;0;0;0;0;0;45;0;14;13;0;0;5;;31;Силистра;България;190;-;с.Срацимир;68254;-;217
203100191;1;3;0;1;2;1;3;0;61;0;10;0;20;15;1;2;1;0;1;1;1;110;0;49;1;0;0;14;;31;Силистра;България;191;-;с.Сребърна;68299;-;513
203100192;0;1;0;0;0;0;2;0;8;0;0;0;1;1;0;1;0;2;0;0;0;6;0;1;0;0;0;2;;31;Силистра;България;192;-;с.Сърпово;70665;-;28
203100193;0;0;0;0;0;0;4;0;5;0;1;0;0;1;1;0;0;6;0;0;0;24;0;4;0;0;0;10;m;31;Силистра;България;193;-;гр.Силистра;66425;-;60
203200601;1;2;1;1;1;1;10;0;65;0;24;1;49;39;3;1;0;1;0;0;0;145;0;40;1;0;0;39;;32;Ситово;България;601;-;с.Ситово;66665;-;719
203200602;0;0;0;1;0;0;1;0;5;1;0;0;1;0;0;0;0;247;0;0;0;0;0;0;0;0;0;13;;32;Ситово;България;602;-;с.Босна;5757;-;492
