sid,yes,no,invalid,region,municipality,municipality_name,admin_reg,station,region_name,place,ekatte,address,eligible_voters
043100006,45,20,2,04,31,Стражица,00,006,ВЕЛИКО ТЪРНОВО,с.Асеново,730.0,-,531
043100007,68,31,1,04,31,Стражица,00,007,ВЕЛИКО ТЪРНОВО,с.Бряговица,6731.0,-,387
043100008,31,23,2,04,31,Стражица,00,008,ВЕЛИКО ТЪРНОВО,с.Балканци,2470.0,-,114
043100009,62,33,2,04,31,Стражица,00,009,ВЕЛИКО ТЪРНОВО,с.Благоево,4282.0,-,364
043100010,65,21,0,04,31,Стражица,00,010,ВЕЛИКО ТЪРНОВО,с.Виноград,11140.0,-,574
043100011,36,31,4,04,31,Стражица,00,011,ВЕЛИКО ТЪРНОВО,с.Владислав,11466.0,-,241
043100012,30,48,2,04,31,Стражица,00,012,ВЕЛИКО ТЪРНОВО,с.Горски Сеновец,17155.0,-,212
043100013,57,39,2,04,31,Стражица,00,013,ВЕЛИКО ТЪРНОВО,с.Камен,35657.0,-,599
043100014,51,22,2,04,31,Стражица,00,014,ВЕЛИКО ТЪРНОВО,с.Камен,35657.0,-,627
043100015,98,35,0,04,31,Стражица,00,015,ВЕЛИКО ТЪРНОВО,с.Кесарево,36782.0,-,635
043100016,60,28,6,04,31,Стражица,00,016,ВЕЛИКО ТЪРНОВО,с.Кесарево,36782.0,-,572
043100017,9,5,0,04,31,Стражица,00,017,ВЕЛИКО ТЪРНОВО,с.Железарци,29091.0,-,27
043100018,20,6,2,04,31,Стражица,00,018,ВЕЛИКО ТЪРНОВО,с.Кавлак,35078.0,-,55
043100019,68,41,1,04,31,Стражица,00,019,ВЕЛИКО ТЪРНОВО,с.Лозен,44046.0,-,322
043100020,32,18,2,04,31,Стражица,00,020,ВЕЛИКО ТЪРНОВО,с.Мирово,48341.0,-,151
043100021,15,5,3,04,31,Стражица,00,021,ВЕЛИКО ТЪРНОВО,с.Николаево,51593.0,-,90
043100022,24,24,2,04,31,Стражица,00,022,ВЕЛИКО ТЪРНОВО,с.Нова Върбовка,51799.0,-,201
043100023,14,16,0,04,31,Стражица,00,023,ВЕЛИКО ТЪРНОВО,с.Ново градище,52060.0,-,98
043100026,130,31,7,04,31,Стражица,00,026,ВЕЛИКО ТЪРНОВО,с.Сушица,70408.0,-,666
043100028,6,4,0,04,31,Стражица,00,028,ВЕЛИКО ТЪРНОВО,с.Теменуга,72237.0,-,31
043100030,56,33,9,04,31,Стражица,00,030,ВЕЛИКО ТЪРНОВО,с.Царски извор,80203.0,-,619
043200001,85,31,5,04,32,Сухиндол,00,001,ВЕЛИКО ТЪРНОВО,гр.Сухиндол,70295.0,-,546
043200002,145,47,5,04,32,Сухиндол,00,002,ВЕЛИКО ТЪРНОВО,гр.Сухиндол,70295.0,-,583
043200003,110,56,3,04,32,Сухиндол,00,003,ВЕЛИКО ТЪРНОВО,гр.Сухиндол,70295.0,-,545
043200004,34,5,3,04,32,Сухиндол,00,004,ВЕЛИКО ТЪРНОВО,с.Красно градище,39582.0,-,78
043200005,26,18,4,04,32,Сухиндол,00,005,ВЕЛИКО ТЪРНОВО,с.Горско Калугерово,17192.0,-,94
043200006,46,21,2,04,32,Сухиндол,00,006,ВЕЛИКО ТЪРНОВО,с.Бяла река,7661.0,-,125
043200007,42,17,2,04,32,Сухиндол,00,007,ВЕЛИКО ТЪРНОВО,с.Горско Косово,17208.0,-,98
043200008,26,21,0,04,32,Сухиндол,00,008,ВЕЛИКО ТЪРНОВО,с.Коевци,37561.0,-,115
043200009,10,2,2,04,32,Сухиндол,00,009,ВЕЛИКО ТЪРНОВО,гр.Сухиндол,70295.0,-,15
050100001,113,43,3,05,01,Белоградчик,00,001,ВИДИН,гр.Белоградчик,3616.0,-,651
050100002,83,24,1,05,01,Белоградчик,00,002,ВИДИН,гр.Белоградчик,3616.0,-,488
050100003,94,25,1,05,01,Белоградчик,00,003,ВИДИН,гр.Белоградчик,3616.0,-,557
050100004,70,31,1,05,01,Белоградчик,00,004,ВИДИН,гр.Белоградчик,3616.0,-,450
050100005,107,27,0,05,01,Белоградчик,00,005,ВИДИН,гр.Белоградчик,3616.0,-,628
050100006,149,43,2,05,01,Белоградчик,00,006,ВИДИН,гр.Белоградчик,3616.0,-,802
050100007,75,28,2,05,01,Белоградчик,00,007,ВИДИН,гр.Белоградчик,3616.0,-,790
050100008,59,7,1,05,01,Белоградчик,00,008,ВИДИН,гр.Белоградчик,3616.0,-,760
050100009,36,8,1,05,01,Белоградчик,00,009,ВИДИН,с.Боровица,5582.0,-,136
050100010,16,14,0,05,01,Белоградчик,00,010,ВИДИН,с.Чифлик,81459.0,-,83
050100011,49,30,3,05,01,Белоградчик,00,011,ВИДИН,с.Рабиша,61011.0,-,218
050100012,22,11,1,05,01,Белоградчик,00,012,ВИДИН,с.Праужда,58092.0,-,64
050100013,10,3,0,05,01,Белоградчик,00,013,ВИДИН,с.Крачимир,39606.0,-,17
050100014,42,8,0,05,01,Белоградчик,00,014,ВИДИН,с.Стакевци,68655.0,-,145
050100015,9,4,0,05,01,Белоградчик,00,015,ВИДИН,с.Гранитово,17734.0,-,41
050100016,20,6,0,05,01,Белоградчик,00,016,ВИДИН,с.Дъбравка,24431.0,-,67
050100017,34,14,2,05,01,Белоградчик,00,017,ВИДИН,с.Салаш,65173.0,-,131
050100018,9,3,0,05,01,Белоградчик,00,018,ВИДИН,с.Върба,12632.0,-,37
050100019,9,5,0,05,01,Белоградчик,00,019,ВИДИН,с.Вещица,10937.0,-,42
050100020,17,4,1,05,01,Белоградчик,00,020,ВИДИН,с.Ошане,54517.0,-,69
050100021,18,9,0,05,01,Белоградчик,00,021,ВИДИН,с.Раяновци,62339.0,-,90
050300001,80,41,2,05,03,Бойница,00,001,ВИДИН,с.Бойница,5195.0,-,389
050300002,24,10,0,05,03,Бойница,00,002,ВИДИН,с.Бориловец,5428.0,-,134
050300003,15,1,0,05,03,Бойница,00,003,ВИДИН,с.Градсковски колиби,17614.0,-,40
050300004,12,9,1,05,03,Бойница,00,004,ВИДИН,с.Периловец,55868.0,-,50
050300005,84,17,2,05,03,Бойница,00,005,ВИДИН,с.Раброво,61039.0,-,342
050300006,22,7,3,05,03,Бойница,00,006,ВИДИН,с.Шишенци,83329.0,-,102
050600001,221,87,8,05,06,Брегово,00,001,ВИДИН,гр.Брегово,6224.0,-,607
050600002,231,69,14,05,06,Брегово,00,002,ВИДИН,гр.Брегово,6224.0,-,565
050600003,199,71,10,05,06,Брегово,00,003,ВИДИН,гр.Брегово,6224.0,-,532
050600004,190,46,14,05,06,Брегово,00,004,ВИДИН,гр.Брегово,6224.0,-,554
050600005,95,98,3,05,06,Брегово,00,005,ВИДИН,с.Ракитница,63700.0,-,377
050600006,65,19,6,05,06,Брегово,00,006,ВИДИН,с.Гъмзово,18304.0,-,268
050600007,98,12,9,05,06,Брегово,00,007,ВИДИН,с.Гъмзово,18304.0,-,334
050600008,124,43,3,05,06,Брегово,00,008,ВИДИН,с.Връв,12317.0,-,330
050600009,105,84,2,05,06,Брегово,00,009,ВИДИН,с.Косово,38772.0,-,383
050600010,124,31,3,05,06,Брегово,00,010,ВИДИН,с.Делейна,20568.0,-,285
050600011,130,35,4,05,06,Брегово,00,011,ВИДИН,с.Балей,2395.0,-,361
050600012,106,32,13,05,06,Брегово,00,012,ВИДИН,с.Куделин,40441.0,-,294
050600013,51,16,5,05,06,Брегово,00,013,ВИДИН,с.Тияновци,72518.0,-,122
050600014,10,4,0,05,06,Брегово,00,014,ВИДИН,гр.Брегово,6224.0,-,14
050900001,51,9,0,05,09,Видин,00,001,ВИДИН,гр.Видин,10971.0,-,366
050900002,75,51,1,05,09,Видин,00,002,ВИДИН,гр.Видин,10971.0,-,667
050900003,77,29,1,05,09,Видин,00,003,ВИДИН,гр.Видин,10971.0,-,548
050900004,81,33,3,05,09,Видин,00,004,ВИДИН,гр.Видин,10971.0,-,600
050900005,87,29,2,05,09,Видин,00,005,ВИДИН,гр.Видин,10971.0,-,627
050900006,79,27,1,05,09,Видин,00,006,ВИДИН,гр.Видин,10971.0,-,727
050900007,75,43,1,05,09,Видин,00,007,ВИДИН,гр.Видин,10971.0,-,597
050900008,101,33,4,05,09,Видин,00,008,ВИДИН,гр.Видин,10971.0,-,677
050900009,73,35,2,05,09,Видин,00,009,ВИДИН,гр.Видин,10971.0,-,612
050900010,87,39,4,05,09,Видин,00,010,ВИДИН,гр.Видин,10971.0,-,831
050900011,82,35,3,05,09,Видин,00,011,ВИДИН,гр.Видин,10971.0,-,588
050900012,108,39,2,05,09,Видин,00,012,ВИДИН,гр.Видин,10971.0,-,740
050900013,61,43,1,05,09,Видин,00,013,ВИДИН,гр.Видин,10971.0,-,721
050900014,69,48,2,05,09,Видин,00,014,ВИДИН,гр.Видин,10971.0,-,734
050900015,80,38,1,05,09,Видин,00,015,ВИДИН,гр.Видин,10971.0,-,630
050900016,50,38,1,05,09,Видин,00,016,ВИДИН,гр.Видин,10971.0,-,719
050900017,45,43,0,05,09,Видин,00,017,ВИДИН,гр.Видин,10971.0,-,733
050900018,85,32,1,05,09,Видин,00,018,ВИДИН,гр.Видин,10971.0,-,569
050900019,37,36,1,05,09,Видин,00,019,ВИДИН,гр.Видин,10971.0,-,533
050900020,67,28,2,05,09,Видин,00,020,ВИДИН,гр.Видин,10971.0,-,645
050900021,67,48,2,05,09,Видин,00,021,ВИДИН,гр.Видин,10971.0,-,616
050900022,90,30,0,05,09,Видин,00,022,ВИДИН,гр.Видин,10971.0,-,700
050900023,82,44,3,05,09,Видин,00,023,ВИДИН,гр.Видин,10971.0,-,792
050900024,82,28,0,05,09,Видин,00,024,ВИДИН,гр.Видин,10971.0,-,636
050900025,94,47,3,05,09,Видин,00,025,ВИДИН,гр.Видин,10971.0,-,650
050900026,87,36,0,05,09,Видин,00,026,ВИДИН,гр.Видин,10971.0,-,655
050900027,89,24,4,05,09,Видин,00,027,ВИДИН,гр.Видин,10971.0,-,715
050900028,81,45,3,05,09,Видин,00,028,ВИДИН,гр.Видин,10971.0,-,807
050900029,108,65,3,05,09,Видин,00,029,ВИДИН,гр.Видин,10971.0,-,756
050900030,78,26,1,05,09,Видин,00,030,ВИДИН,гр.Видин,10971.0,-,630
050900031,80,41,2,05,09,Видин,00,031,ВИДИН,гр.Видин,10971.0,-,704
050900032,61,30,0,05,09,Видин,00,032,ВИДИН,гр.Видин,10971.0,-,706
050900033,73,27,3,05,09,Видин,00,033,ВИДИН,гр.Видин,10971.0,-,669
050900034,81,31,2,05,09,Видин,00,034,ВИДИН,гр.Видин,10971.0,-,607
050900035,77,32,1,05,09,Видин,00,035,ВИДИН,гр.Видин,10971.0,-,571
050900036,77,46,3,05,09,Видин,00,036,ВИДИН,гр.Видин,10971.0,-,719
050900037,81,31,2,05,09,Видин,00,037,ВИДИН,гр.Видин,10971.0,-,660
050900038,76,25,2,05,09,Видин,00,038,ВИДИН,гр.Видин,10971.0,-,721
050900039,66,39,3,05,09,Видин,00,039,ВИДИН,гр.Видин,10971.0,-,701
050900040,59,24,3,05,09,Видин,00,040,ВИДИН,гр.Видин,10971.0,-,760
050900041,79,45,0,05,09,Видин,00,041,ВИДИН,гр.Видин,10971.0,-,792
050900042,81,45,0,05,09,Видин,00,042,ВИДИН,гр.Видин,10971.0,-,665
050900043,81,53,0,05,09,Видин,00,043,ВИДИН,гр.Видин,10971.0,-,728
050900044,67,32,2,05,09,Видин,00,044,ВИДИН,гр.Видин,10971.0,-,514
050900045,31,21,2,05,09,Видин,00,045,ВИДИН,гр.Видин,10971.0,-,280
050900046,111,53,0,05,09,Видин,00,046,ВИДИН,гр.Видин,10971.0,-,617
050900047,89,59,0,05,09,Видин,00,047,ВИДИН,гр.Видин,10971.0,-,682
050900048,78,33,1,05,09,Видин,00,048,ВИДИН,гр.Видин,10971.0,-,514
050900049,111,51,2,05,09,Видин,00,049,ВИДИН,гр.Видин,10971.0,-,627
050900050,54,26,2,05,09,Видин,00,050,ВИДИН,гр.Видин,10971.0,-,742
050900051,49,34,1,05,09,Видин,00,051,ВИДИН,гр.Видин,10971.0,-,603
050900052,57,37,0,05,09,Видин,00,052,ВИДИН,гр.Видин,10971.0,-,782
050900053,59,35,1,05,09,Видин,00,053,ВИДИН,гр.Видин,10971.0,-,729
050900054,62,25,2,05,09,Видин,00,054,ВИДИН,гр.Видин,10971.0,-,667
050900055,61,32,2,05,09,Видин,00,055,ВИДИН,гр.Видин,10971.0,-,602
050900056,47,27,1,05,09,Видин,00,056,ВИДИН,гр.Видин,10971.0,-,714
050900057,60,27,0,05,09,Видин,00,057,ВИДИН,гр.Видин,10971.0,-,719
050900058,63,49,0,05,09,Видин,00,058,ВИДИН,гр.Видин,10971.0,-,703
050900059,49,38,0,05,09,Видин,00,059,ВИДИН,гр.Видин,10971.0,-,661
050900060,70,34,0,05,09,Видин,00,060,ВИДИН,гр.Видин,10971.0,-,623
050900061,82,34,1,05,09,Видин,00,061,ВИДИН,гр.Видин,10971.0,-,773
050900062,60,42,0,05,09,Видин,00,062,ВИДИН,гр.Видин,10971.0,-,711
050900063,108,39,3,05,09,Видин,00,063,ВИДИН,гр.Видин,10971.0,-,715
050900064,50,30,0,05,09,Видин,00,064,ВИДИН,гр.Видин,10971.0,-,718
050900065,102,55,0,05,09,Видин,00,065,ВИДИН,гр.Видин,10971.0,-,958
050900066,140,51,3,05,09,Видин,00,066,ВИДИН,гр.Видин,10971.0,-,806
050900067,115,62,0,05,09,Видин,00,067,ВИДИН,гр.Видин,10971.0,-,758
050900068,75,38,2,05,09,Видин,00,068,ВИДИН,гр.Видин,10971.0,-,706
050900069,42,8,2,05,09,Видин,00,069,ВИДИН,гр.Видин,10971.0,-,665
050900070,41,12,2,05,09,Видин,00,070,ВИДИН,гр.Видин,10971.0,-,713
050900071,41,4,5,05,09,Видин,00,071,ВИДИН,гр.Видин,10971.0,-,750
050900072,32,7,0,05,09,Видин,00,072,ВИДИН,гр.Видин,10971.0,-,504
050900073,17,2,0,05,09,Видин,00,073,ВИДИН,гр.Видин,10971.0,-,596
050900074,10,3,0,05,09,Видин,00,074,ВИДИН,гр.Видин,10971.0,-,529
050900075,9,3,0,05,09,Видин,00,075,ВИДИН,гр.Видин,10971.0,-,613
050900076,102,36,0,05,09,Видин,00,076,ВИДИН,с.Новоселци,52283.0,-,594
050900077,52,29,1,05,09,Видин,00,077,ВИДИН,гр.Видин,10971.0,-,368
050900078,43,33,0,05,09,Видин,00,078,ВИДИН,гр.Видин,10971.0,-,467
050900079,82,39,0,05,09,Видин,00,079,ВИДИН,гр.Видин,10971.0,-,930
050900080,12,1,2,05,09,Видин,00,080,ВИДИН,гр.Видин,10971.0,-,371
050900081,16,12,1,05,09,Видин,00,081,ВИДИН,с.Генерал Мариново,14698.0,-,107
050900082,22,9,1,05,09,Видин,00,082,ВИДИН,с.Пешаково,56252.0,-,70
050900083,46,17,1,05,09,Видин,00,083,ВИДИН,с.Дружба,23786.0,-,184
050900084,24,13,0,05,09,Видин,00,084,ВИДИН,с.Долни Бошняк,22318.0,-,71
050900085,27,15,0,05,09,Видин,00,085,ВИДИН,с.Плакудер,56616.0,-,70
050900086,44,14,0,05,09,Видин,00,086,ВИДИН,с.Динковица,21186.0,-,112
050900087,79,38,3,05,09,Видин,00,087,ВИДИН,с.Градец,17422.0,-,595
050900088,110,36,8,05,09,Видин,00,088,ВИДИН,с.Градец,17422.0,-,669
050900089,24,12,6,05,09,Видин,00,089,ВИДИН,с.Акациево,179.0,-,77
050900090,42,16,2,05,09,Видин,00,090,ВИДИН,с.Рупци,63358.0,-,119
050900091,77,36,5,05,09,Видин,00,091,ВИДИН,с.Майор Узуново,46111.0,-,261
050900092,116,53,0,05,09,Видин,00,092,ВИДИН,с.Иново,32754.0,-,578
050900093,53,49,1,05,09,Видин,00,093,ВИДИН,с.Капитановци,36141.0,-,502
050900094,55,45,0,05,09,Видин,00,094,ВИДИН,с.Капитановци,36141.0,-,487
050900095,91,43,0,05,09,Видин,00,095,ВИДИН,с.Покрайна,57131.0,-,612
050900096,73,47,4,05,09,Видин,00,096,ВИДИН,с.Покрайна,57131.0,-,568
050900097,67,29,1,05,09,Видин,00,097,ВИДИН,с.Гомотарци,15998.0,-,300
050900098,68,25,1,05,09,Видин,00,098,ВИДИН,с.Гомотарци,15998.0,-,333
050900099,72,96,3,05,09,Видин,00,099,ВИДИН,с.Антимово,919.0,-,528
050900100,105,34,1,05,09,Видин,00,100,ВИДИН,с.Бела Рада,3280.0,-,470
050900101,99,21,0,05,09,Видин,00,101,ВИДИН,с.Кутово,41263.0,-,391
050900102,57,22,0,05,09,Видин,00,102,ВИДИН,с.Кутово,41263.0,-,351
050900103,102,75,2,05,09,Видин,00,103,ВИДИН,с.Сланотрън,67194.0,-,504
050900104,18,12,2,05,09,Видин,00,104,ВИДИН,с.Войница,11925.0,-,82
050900105,129,39,0,05,09,Видин,00,105,ВИДИН,с.Кошава,39147.0,-,363
050900106,83,34,11,05,09,Видин,00,106,ВИДИН,гр.Дунавци,24061.0,-,672
050900107,40,20,0,05,09,Видин,00,107,ВИДИН,гр.Дунавци,24061.0,-,353
050900108,66,20,1,05,09,Видин,00,108,ВИДИН,гр.Дунавци,24061.0,-,673
050900109,94,35,2,05,09,Видин,00,109,ВИДИН,гр.Дунавци,24061.0,-,642
050900110,70,21,1,05,09,Видин,00,110,ВИДИН,с.Синаговци,66473.0,-,308
050900111,31,10,2,05,09,Видин,00,111,ВИДИН,с.Ивановци,32130.0,-,83
050900112,49,15,0,05,09,Видин,00,112,ВИДИН,с.Жеглица,29043.0,-,162
050900113,25,7,0,05,09,Видин,00,113,ВИДИН,с.Въртоп,12958.0,-,61
050900114,22,8,7,05,09,Видин,00,114,ВИДИН,с.Гайтанци,14369.0,-,82
050900115,40,12,1,05,09,Видин,00,115,ВИДИН,с.Цар Симеоново,66442.0,-,90
050900116,22,8,3,05,09,Видин,00,116,ВИДИН,с.Ботево,5832.0,-,55
050900117,26,16,4,05,09,Видин,00,117,ВИДИН,с.Търняне,73746.0,-,124
050900118,57,68,4,05,09,Видин,00,118,ВИДИН,с.Буковец,6954.0,-,626
050900119,29,10,1,05,09,Видин,00,119,ВИДИН,с.Каленик,35328.0,-,213
050900120,87,50,2,05,09,Видин,00,120,ВИДИН,с.Слана бара,67180.0,-,350
050900121,12,5,0,05,09,Видин,00,121,ВИДИН,гр.Видин,10971.0,-,103
051500001,52,24,1,05,15,Грамада,00,001,ВИДИН,гр.Грамада,17645.0,-,205
051500002,96,40,0,05,15,Грамада,00,002,ВИДИН,гр.Грамада,17645.0,-,615
051500003,134,49,6,05,15,Грамада,00,003,ВИДИН,гр.Грамада,17645.0,-,541
051500004,37,5,0,05,15,Грамада,00,004,ВИДИН,с.Тошевци,72919.0,-,131
051500005,23,15,0,05,15,Грамада,00,005,ВИДИН,с.Бранковци,6121.0,-,101
051500006,7,5,0,05,15,Грамада,00,006,ВИДИН,с.Срацимирово,68268.0,-,29
051500007,12,4,0,05,15,Грамада,00,007,ВИДИН,с.Водна,11720.0,-,41
051500008,16,4,0,05,15,Грамада,00,008,ВИДИН,с.Милчина лъка,48266.0,-,37
051500009,21,3,0,05,15,Грамада,00,009,ВИДИН,с.Медешевци,47583.0,-,41
051600001,112,31,2,05,16,Димово,00,001,ВИДИН,гр.Димово,21097.0,-,468
051600002,129,33,3,05,16,Димово,00,002,ВИДИН,гр.Димово,21097.0,-,609
051600003,12,10,0,05,16,Димово,00,003,ВИДИН,с.Лагошевци,43027.0,-,43
051600004,36,28,3,05,16,Димово,00,004,ВИДИН,с.Извор,32370.0,-,215
