sid,ГЕРБ-СДС,ПП/ДБ,ВЪЗР,ДПС-Пеев,БСП,ДПС-Доган,ИТН,МЕЧ,ВЕЛИЧИЕ,npn,invalid,СИНЯ БЪЛГАРИЯ,БВ,РУСОФИЛИ ЗА БГ,ПРЯКА ДЕМОКРАЦИЯ,ГЛАС НАРОДЕН,"РБ, ССД и ЗС",ЗЕЛЕНИТЕ,АТАКА,МОЯ СТРАНА БЪЛГАРИЯ,НП ИСИ,ПРАВОТО,ДОСТ,БНС-НД,КОЙ,Чавдар Попов (нез.),Булгари,БСДД,СПБП,БТР,БРИГАДА,region,municipality,admin_reg,station,region_name,municipality_name,place,ekatte,address,eligible_voters
014200017,0,0,0,1,0,1,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,01,42,00,017,01. БЛАГОЕВГРАД,Сатовча,с.Сатовча,65440,"С.САТОВЧА, УЧИЛИЩЕ, УЛ. КИРИЛ И МЕТОДИ  №14",979
014200026,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,01,42,00,026,01. БЛАГОЕВГРАД,Сатовча,с.Сатовча,65440,"селата Слащен, Туховища и Годешево ПОДВИЖНА ИЗБИРАТЕЛНА КУТИЯ",173
014400001,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,01,44,00,001,01. БЛАГОЕВГРАД,Симитли,гр.Симитли,66460,"ГР.СИМИТЛИ, ОДЗ  РАДОСТ  ФИЛИАЛ  ЯН БИБИЯН , УЛ. Г.ДИМИТРОВ  № 47",636
014400002,-1,0,0,0,0,0,0,0,0,-1,3,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,01,44,00,002,01. БЛАГОЕВГРАД,Симитли,гр.Симитли,66460,"ГР.СИМИТЛИ, ОДЗ  РАДОСТ  ФИЛИАЛ  ЯН БИБИЯН , УЛ. Г.ДИМИТРОВ  № 47",715
014400009,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,01,44,00,009,01. БЛАГОЕВГРАД,Симитли,гр.Симитли,66460,"ГР.СИМИТЛИ, ДНЕВЕН ЦЕНТЪР ЗА ДЕЦА И МЛАДЕЖИ С УВРЕЖДАНИЯ, УЛ.  СЛАВЯНСКА ",565
014400011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.0,0,0,0,0,0,01,44,00,011,01. БЛАГОЕВГРАД,Симитли,с.Брежани,6238,"С.БРЕЖАНИ, КМЕТСТВОТО",328
014400021,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,01,44,00,021,01. БЛАГОЕВГРАД,Симитли,с.Полена,57162,"С.ПОЛЕНА, КМЕТСТВО",605
014400025,0,0,0,0,0,0,0,0,0,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,01,44,00,025,01. БЛАГОЕВГРАД,Симитли,с.Черниче,81013,"С.ЧЕРНИЧЕ, КМЕТСТВО",493
014400029,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,01,44,00,029,01. БЛАГОЕВГРАД,Симитли,гр.Симитли,66460,"с. Железница, с. Градево, с. Черниче, с. Полето, с. Брежани ПОДВИЖНА ИЗБИРАТЕЛНА КУТИЯ",36
014400030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0.0,0,0,0,0,0,01,44,00,030,01. БЛАГОЕВГРАД,Симитли,гр.Симитли,66460,град Симитли ПОДВИЖНА ИЗБИРАТЕЛНА КУТИЯ,40
015300001,0,0,0,2,0,1,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,01,53,00,001,01. БЛАГОЕВГРАД,Якоруда,гр.Якоруда,87338,"ГР.ЯКОРУДА, ПРОФЕСИОНАЛНА ГИМНАЗИЯ  П.Р.СЛАВЕЙКОВ , ул. ЦАР БОРИС ІІІ №072",702
015300005,30,0,0,3,0,0,0,0,0,3,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,01,53,00,005,01. БЛАГОЕВГРАД,Якоруда,гр.Якоруда,87338,"ГР.ЯКОРУДА, МЛАДЕЖКИ ДОМ, УЛ.  ЦАР БОРИС III  №148 - 154",637
015300007,0,0,1,-4,-1,10,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,01,53,00,007,01. БЛАГОЕВГРАД,Якоруда,гр.Якоруда,87338,"ГР.ЯКОРУДА, ЧИТАЛИЩЕ  СВЕТЛИНА  - МАЛЪК ЧИТАЛИЩЕН САЛОН, УЛ.  ЦАР БОРИС III  №111",677
015300009,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,01,53,00,009,01. БЛАГОЕВГРАД,Якоруда,с.Бел камен,3561,"С.БЕЛ КАМЕН, КМЕТСТВО",445
015300011,2,2,0,30,0,4,2,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,01,53,00,011,01. БЛАГОЕВГРАД,Якоруда,с.Конарско,38220,"С.КОНАРСКО, КМЕТСТВО",795
015300012,0,0,0,-8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,01,53,00,012,01. БЛАГОЕВГРАД,Якоруда,с.Бунцево,7822,"С.БУНЦЕВО, КМЕТСТВО",366
015300013,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,01,53,00,013,01. БЛАГОЕВГРАД,Якоруда,с.Черна Места,81850,"С.ЧЕРНА МЕСТА, КМЕТСТВО",346
020100020,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,01,00,020,02. БУРГАС,Айтос,гр.Айтос,151,"ГР.АЙТОС, ОУ  Атанас Манчев ",801
020100029,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,01,00,029,02. БУРГАС,Айтос,гр.Айтос,151,"ГР.АЙТОС, ДГ  Калина Малина ",858
020100032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,02,01,00,032,02. БУРГАС,Айтос,с.Зетьово,30805,"С.ЗЕТЬОВО, Клуба на кметство",245
020100038,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,01,00,038,02. БУРГАС,Айтос,с.Пещерско,56321,"С.ПЕЩЕРСКО, Читалище  Кирил и Методий-1927 ",774
020100040,4,0,-7,7,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,01,00,040,02. БУРГАС,Айтос,с.Пирне,56438,"С.ПИРНЕ, Читалище  Пробуда ",517
020100045,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,01,00,045,02. БУРГАС,Айтос,с.Раклиново,62013,"С.РАКЛИНОВО, Клуб кметство",118
020100046,42,2,3,69,2,24,0,5,0,5,0,0,2,0,0,-1,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,02,01,00,046,02. БУРГАС,Айтос,с.Тополица,72727,"С.ТОПОЛИЦА, ОУ  Светлина ",389
020100049,1,0,0,1,0,2,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,01,00,049,02. БУРГАС,Айтос,с.Мъглен,49477,"С.МЪГЛЕН, ОУ  Христо Ботев ",584
020400002,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,002,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, ОУ  Св.Княз Борис I ",569
020400003,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,003,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, ОУ  Св.Княз Борис I ",582
020400023,1,0,0,0,0,-3,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,0,02,04,00,023,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, ОУ  П.Р. Славейков ",463
020400024,0,0,1,0,0,0,0,0,0,0,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,024,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, Професионална гимназия по транспорт",516
020400030,1,0,0,0,1,0,0,0,0,0,-3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,030,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, СУ  Св.Св.Кирил и Методий ",539
020400042,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,042,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, ПГРЕ  Г.С. Раковски ",556
020400047,2,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,047,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, СУ  Иван Вазов ",552
020400048,1,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,048,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, СУ  Иван Вазов ",603
020400049,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,049,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, СУ  Иван Вазов ",557
020400083,0,-2,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,02,04,00,083,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, кв.Победа ОУ  Христо Ботев ",634
020400088,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,088,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, ОУ  Найден Геров ",562
020400090,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,090,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, ОУ  Найден Геров ",623
020400094,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,094,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, ОУ  Найден Геров ",553
020400133,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,133,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, СУ  Константин Петканов ",664
020400141,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,141,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, СУ  Константин Петканов ",640
020400143,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,143,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, СУ  Константин Петканов ",607
020400148,1,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,0,0,0,02,04,00,148,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, кв.Горно Езерово ОУ  Васил Левски ",629
020400149,2,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,149,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, кв.Горно Езерово ОУ  Васил Левски ",653
020400165,0,0,0,0,0,0,0,0,0,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,165,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, СУ  Димчо Дебелянов ",521
020400176,0,0,2,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,176,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, ОУ  Антон Страшимиров ",550
020400184,1,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,184,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, СУ  Епископ Константин Преславски",507
020400194,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,194,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, СУ  Епископ Константин Преславски",523
020400199,1,0,0,1,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,199,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, кв.Банево ОУ  Иван Вазов ",600
020400200,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0,0,0,0,0,0,02,04,00,200,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, кв.Банево ОУ  Иван Вазов ",575
020400229,2,0,2,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,229,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, ПГХТ  Акад. Н. Д. Зелинский ",753
020400240,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0.0,0,0,0,0,0,02,04,00,240,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, СУ  Йордан Йовков /СУ  Добри Чинтулов ",505
020400247,1,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,247,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, Английска Езикова Гимназия   Гео Милев ",655
020400250,1,-2,0,0,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,250,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, Английска Езикова Гимназия   Гео Милев ",516
020400256,0,0,1,0,0,0,-1,0,1,0,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,256,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, кв.Сарафово ОУ  Христо Ботев ",956
020400260,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,260,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, кв.Рудник ОУ  Св. Климент Охридски ",719
020400261,2,0,0,4,0,0,1,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,261,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, кв.Рудник ОУ  Св. Климент Охридски ",674
020400269,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,269,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, НУМСИ  Професор Панчо Владигеров ",621
020400282,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,282,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, ОУ  П.К. Яворов ",679
020400287,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,287,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, ОУ  П.К. Яворов ",705
020400288,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,288,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, ОУ  П.К. Яворов ",534
020400289,1,0,1,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,289,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, ОУ  П.К. Яворов ",649
020400300,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,300,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, ОУ  Васил Априлов ",596
020400307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,02,04,00,307,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС, Професионална гимназия по транспорт",555
020400331,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,04,00,331,02. БУРГАС,Бургас,гр.Бургас,7079,"ГР.БУРГАС,  Комплексен онкологичен център-Бургас  ЕООД-Хирургичен корпус-7 етаж",25
020600010,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,06,00,010,02. БУРГАС,Средец,с.Росеново,63055,"С.РОСЕНОВО, Клуба",16
020600019,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,06,00,019,02. БУРГАС,Средец,с.Долно Ябълково,22914,"С.ДОЛНО ЯБЪЛКОВО, Клуба",21
020600021,0,0,0,0,1,0,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,06,00,021,02. БУРГАС,Средец,с.Драчево,23604,"С.ДРАЧЕВО, Клуба",326
020600034,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,06,00,034,02. БУРГАС,Средец,с.Светлина,65560,"С.СВЕТЛИНА, Читалището",132
020800004,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,08,00,004,02. БУРГАС,Камено,гр.Камено,35883,"ГР.КАМЕНО, СУ  Христо Ботев  - стара сграда",712
020900009,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2,0,0,0,0,02,09,00,009,02. БУРГАС,Карнобат,гр.Карнобат,36525,"ГР.КАРНОБАТ, Център за обществена подкрепа, ул. Алекси Нейчев 14",600
020900024,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,09,00,024,02. БУРГАС,Карнобат,гр.Карнобат,36525,"ГР.КАРНОБАТ, Пл.  Първи май , Пенсионерски клуб  Тракия ",712
020900050,1,0,0,0,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,09,00,050,02. БУРГАС,Карнобат,с.Аспарухово,775,"С.АСПАРУХОВО, Читалището",99
021300010,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,13,00,010,02. БУРГАС,Царево,с.Лозенец,44094,"С.ЛОЗЕНЕЦ, Кметството- ул.  Крайморска 17",476
021300016,3,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,13,00,016,02. БУРГАС,Царево,с.Синеморец,66528,"С.СИНЕМОРЕЦ, Кметството-ул. Преображение №18",285
021500010,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,15,00,010,02. БУРГАС,Несебър,гр.Несебър,51500,"ГР.НЕСЕБЪР, Общински детски комплекс, гр. Несебър-нова част, ж.к.  Младост , бл.62",683
021500011,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,15,00,011,02. БУРГАС,Несебър,гр.Несебър,51500,"ГР.НЕСЕБЪР, Офиси на отдел Екология /белия блок/-нова част, ж.к.  Младост , бл.62г",723
021500015,-3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0.0,0,0,0,0,0,02,15,00,015,02. БУРГАС,Несебър,гр.Свети Влас,11538,"ГР.СВЕТИ ВЛАС, Основно училище гр.Свети Влас",850
021500036,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,15,00,036,02. БУРГАС,Несебър,с.Равда,61056,"С.РАВДА, Пенсионерски клуб в сградата на кметството с.Равда, ул. Македония 2",581
021700004,-4,0,0,-2,0,0,-2,0,-1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,17,00,004,02. БУРГАС,Поморие,гр.Ахелой,833,"ГР.АХЕЛОЙ, ОУ  Христо Ботев ",453
021700026,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,17,00,026,02. БУРГАС,Поморие,гр.Поморие,57491,"ГР.ПОМОРИЕ, СУ  Иван Вазов  (начално училище)",549
021700044,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,17,00,044,02. БУРГАС,Поморие,с.Порой,57790,"С.ПОРОЙ, ОУ  Св.Св. Кирил и Методий ",725
021800001,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,18,00,001,02. БУРГАС,Руен,с.Руен,63224,"С.РУЕН, СУ  Елин Пелин ",932
021800007,-1,0,0,-1,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,18,00,007,02. БУРГАС,Руен,с.Добра поляна,21333,"С.ДОБРА ПОЛЯНА, Кметството",711
021800013,0,0,0,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,18,00,013,02. БУРГАС,Руен,с.Зайчар,30243,"С.ЗАЙЧАР, Ритуална зала",1090
021800022,0,0,0,-4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,18,00,022,02. БУРГАС,Руен,с.Планиница,56647,"С.ПЛАНИНИЦА, ОУ  Н.Й.Вапцаров ",686
021800025,0,0,0,2,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,18,00,025,02. БУРГАС,Руен,с.Преображенци,51055,"С.ПРЕОБРАЖЕНЦИ, ЦДГ Преображенци",481
021800033,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,18,00,033,02. БУРГАС,Руен,с.Рупча,63375,"С.РУПЧА, Читалището",572
021800036,0,0,0,-2,0,0,-2,0,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,18,00,036,02. БУРГАС,Руен,с.Сини рид,80296,"С.СИНИ РИД, Училището",375
021800037,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,18,00,037,02. БУРГАС,Руен,с.Скалак,66706,"С.СКАЛАК, ОУ  Йордан Йовков ",615
021800038,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,18,00,038,02. БУРГАС,Руен,с.Снежа,67725,"С.СНЕЖА, Кметството",340
021800047,-1,0,0,-1,0,3,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,18,00,047,02. БУРГАС,Руен,с.Трънак,73287,"С.ТРЪНАК, Училището",680
021800048,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,18,00,048,02. БУРГАС,Руен,с.Череша,80563,"С.ЧЕРЕША, Кметството",676
022100010,0,0,0,0,2,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,21,00,010,02. БУРГАС,Созопол,с.Вършило,12975,"С.ВЪРШИЛО, Кметството",84
022100011,0,0,0,0,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,02,21,00,011,02. БУРГАС,Созопол,с.Габър,14249,"С.ГАБЪР, Клуб на пенсионера",213
022100013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,21,00,013,02. БУРГАС,Созопол,с.Зидарово,30822,"С.ЗИДАРОВО, Училището",427
022100019,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,21,00,019,02. БУРГАС,Созопол,с.Равна гора,61114,"С.РАВНА ГОРА, Училището",747
022300004,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0.0,0,0,0,0,0,02,23,00,004,02. БУРГАС,Сунгурларе,гр.Сунгурларе,70247,"ГР.СУНГУРЛАРЕ, СУ  Христо Ботев -начален курс",906
022300009,0,0,0,1,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,23,00,009,02. БУРГАС,Сунгурларе,с.Велислав,76056,"С.ВЕЛИСЛАВ, Кметството",93
022300019,0,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,02,23,00,019,02. БУРГАС,Сунгурларе,с.Лозарево,44029,"С.ЛОЗАРЕВО, ОУ Христо Ботев ",612
