sid,ГЕРБ-СДС,ДПС,ПП/ДБ,ВЪЗР,БСП,ИТН,ВЕЛИЧИЕ,МЕЧ,npn,invalid,СИНЯ БЪЛГАРИЯ,СОЛИДАРНА БГ,ЦЕНТЪР,ВМРО БНД,ЛЕВИЦАТА,БВ,ЗЕЛЕНО ДВИЖЕНИЕ,ГЛАС НАРОДЕН,НИЕ ИДВАМЕ,ЗЕЛЕНИТЕ,ПРЯКА ДЕМОКРАЦИЯ,ЕДИНЕНИЕ,НИЕ ГРАЖДАНИТЕ,БЪЛГАРСКИ ГЛАСЪ,ГРАЖДАНСКИ БЛОК,НП ИСИ,НЕУТРАЛНА БЪЛГАРИЯ,ОБЩЕСТВО ЗА НОВА БГ,КОАЛИЦИЯ НА РОЗАТА,БНС-НД,ЗА ВЕЛИКА БЪЛГАРИЯ,БСДД,БНО,region,municipality,admin_reg,station,region_name,ekatte,place,address,municipality_name,eligible_voters
070500094,29.0,3.0,4.0,10.0,3.0,3.0,1.0,0.0,1.0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,07,05,00,094,07. ГАБРОВО,17991,с.Гръблевци,с. ГРЪБЛЕВЦИ Адм. сграда на км. наместничество с. Гръблевци,Габрово,91
070500107,28.0,2.0,9.0,12.0,8.0,2.0,2.0,4.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,07,05,00,107,07. ГАБРОВО,18215,с.Гъбене,с. ГЪБЕНЕ Читалище с. Гъбене,Габрово,186
070500116,9.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,07,05,00,116,07. ГАБРОВО,18215,с.Гъбене,с. ГЪБЕНЕ Читалище с. Гъбене,Габрово,53
070500084,12.0,1.0,12.0,7.0,12.0,1.0,1.0,0.0,2.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,05,00,084,07. ГАБРОВО,20225,с.Дебел дял,с. ДЕБЕЛ ДЯЛ Бивше училище,Габрово,52
070500092,12.0,11.0,3.0,3.0,5.0,6.0,3.0,0.0,5.0,2,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,07,05,00,092,07. ГАБРОВО,22959,с.Донино,с. ДОНИНО Адм. сграда на кметсво с. Донино,Габрово,138
070500112,23.0,1.0,4.0,16.0,4.0,8.0,5.0,1.0,4.0,3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,05,00,112,07. ГАБРОВО,22959,с.Донино,с. ДОНИНО Адм. сграда на кметство с. Донино,Габрово,143
070500104,25.0,1.0,12.0,10.0,17.0,5.0,3.0,6.0,8.0,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,05,00,104,07. ГАБРОВО,23159,с.Драгановци,с. ДРАГАНОВЦИ Читалище с. Драгановци,Габрово,260
070500115,8.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,05,00,115,07. ГАБРОВО,23159,с.Драгановци,с. ДРАГАНОВЦИ Читалище с. Драгановци,Габрово,26
070500109,20.0,1.0,9.0,10.0,5.0,2.0,3.0,4.0,0.0,0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,07,05,00,109,07. ГАБРОВО,24854,с.Думници,с. ДУМНИЦИ Читалище с. Думници,Габрово,91
070500117,14.0,1.0,5.0,15.0,1.0,1.0,4.0,1.0,1.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,07,05,00,117,07. ГАБРОВО,24854,с.Думници,с. ДУМНИЦИ Читалище с. Думници,Габрово,100
070500111,3.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,3.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,05,00,111,07. ГАБРОВО,29547,с.Жълтеш,с. ЖЪЛТЕШ Адм. сграда на кметство с. Жълтеш,Габрово,25
070500088,41.0,1.0,6.0,8.0,8.0,2.0,13.0,2.0,0.0,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,05,00,088,07. ГАБРОВО,29547,с.Жълтеш,с. ЖЪЛТЕШ Адм. сграда на кметството с. Жълтеш,Габрово,231
070500096,15.0,1.0,4.0,8.0,2.0,2.0,4.0,0.0,1.0,0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,05,00,096,07. ГАБРОВО,30661,с.Здравковец,с. ЗДРАВКОВЕЦ Адм. сграда на км. наместничество с. Здравковец,Габрово,60
070500099,20.0,1.0,11.0,12.0,3.0,3.0,1.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,05,00,099,07. ГАБРОВО,30973,с.Златевци,с. ЗЛАТЕВЦИ Адм. сграда на км. наместничество с. Златевци,Габрово,110
070500091,28.0,2.0,11.0,7.0,5.0,2.0,4.0,0.0,0.0,2,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,05,00,091,07. ГАБРОВО,37352,с.Кметовци,с. КМЕТОВЦИ Адм. сграда на км. наместничество с. Кметовци,Габрово,129
070500095,20.0,1.0,4.0,11.0,2.0,1.0,2.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,05,00,095,07. ГАБРОВО,37722,с.Кози рог,с. КОЗИ РОГ Адм. сграда на км. наместничество с. Козирог,Габрово,67
070500093,30.0,1.0,6.0,12.0,2.0,3.0,13.0,0.0,4.0,4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,05,00,093,07. ГАБРОВО,43339,с.Лесичарка,с. ЛЕСИЧАРКА Адм. сграда на км. наместничество с. Лесичарка,Габрово,175
070500086,30.0,1.0,5.0,15.0,3.0,2.0,3.0,3.0,0.0,3,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,05,00,086,07. ГАБРОВО,48605,с.Мичковци,с. МИЧКОВЦИ Адм. сграда на км. наместничество с. Мичковци,Габрово,89
070500108,23.0,1.0,8.0,10.0,4.0,6.0,2.0,2.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,07,05,00,108,07. ГАБРОВО,49299,с.Музга,с. МУЗГА Адм. сграда на кметство с. Музга,Габрово,114
070500105,36.0,2.0,10.0,7.0,3.0,3.0,4.0,0.0,3.0,3,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,05,00,105,07. ГАБРОВО,51843,с.Новаковци,с. НОВАКОВЦИ Адм. сграда на кметство с. Новаковци,Габрово,120
070500097,34.0,2.0,17.0,33.0,12.0,9.0,23.0,4.0,6.0,3,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,07,05,00,097,07. ГАБРОВО,57675,с.Поповци,с. ПОПОВЦИ Читалище с. Поповци,Габрово,382
070500113,31.0,1.0,7.0,17.0,6.0,1.0,4.0,1.0,5.0,2,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,05,00,113,07. ГАБРОВО,57675,с.Поповци,с. ПОПОВЦИ Читалище с. Поповци,Габрово,210
070500102,22.0,1.0,4.0,8.0,4.0,8.0,4.0,1.0,0.0,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,05,00,102,07. ГАБРОВО,61902,с.Райновци,с. РАЙНОВЦИ Адм. сграда на км. наместничество с. Райновци,Габрово,100
070500101,26.0,1.0,5.0,6.0,4.0,1.0,1.0,0.0,1.0,1,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,05,00,101,07. ГАБРОВО,69287,с.Стоевци,с. СТОЕВЦИ Адм. сграда на км. наместничество с. Стоевци,Габрово,78
070500085,9.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,05,00,085,07. ГАБРОВО,69479,с.Стоманеците,с. СТОМАНЕЦИТЕ Адм. сграда на кметско наместничество с. Зелено дърво,Габрово,47
070500083,12.0,3.0,6.0,7.0,5.0,5.0,2.0,2.0,3.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,07,05,00,083,07. ГАБРОВО,73290,с.Трънито,с. ТРЪНИТО Клуб на Читалището,Габрово,124
070500089,19.0,2.0,6.0,5.0,1.0,3.0,7.0,1.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,05,00,089,07. ГАБРОВО,81904,с.Чарково,с. ЧАРКОВО Адм. сграда на кметство с. Чарково,Габрово,136
070500106,19.0,1.0,7.0,14.0,23.0,2.0,3.0,9.0,7.0,11,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,07,05,00,106,07. ГАБРОВО,87120,с.Яворец,"с. ЯВОРЕЦ Читалище, с. Яворец, пл.  Девети септември  №3",Габрово,565
071200022,4.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,4,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,12,00,022,07. ГАБРОВО,23947,гр.Дряново,"гр. ДРЯНОВО ДПЛД, ул.  Димитър Крусев  №26",Дряново,38
071200001,32.0,1.0,20.0,19.0,8.0,5.0,3.0,5.0,2.0,0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,12,00,001,07. ГАБРОВО,23947,гр.Дряново,"гр. ДРЯНОВО Дом на културата, ж. к.  Успех , I етаж",Дряново,397
071200013,26.0,2.0,10.0,17.0,28.0,11.0,8.0,2.0,7.0,3,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,07,12,00,013,07. ГАБРОВО,23947,гр.Дряново,"гр. ДРЯНОВО Дом на културата, ж. к.  Успех , ІІ етаж",Дряново,502
071200009,23.0,3.0,18.0,32.0,37.0,11.0,3.0,3.0,1.0,2,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,12,00,009,07. ГАБРОВО,23947,гр.Дряново,"гр. ДРЯНОВО Клуб на пенсионера, ул.  Шипка  №106",Дряново,495
071200012,27.0,2.0,11.0,20.0,24.0,10.0,8.0,2.0,5.0,3,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,07,12,00,012,07. ГАБРОВО,23947,гр.Дряново,"гр. ДРЯНОВО Клуб, ул.  Матей Преображенски  №34 А",Дряново,390
071200002,37.0,0.0,18.0,36.0,26.0,13.0,6.0,2.0,5.0,3,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,12,00,002,07. ГАБРОВО,23947,гр.Дряново,"гр. ДРЯНОВО Общински клуб, бл.  Бор , ул.  Шипка  №172",Дряново,525
071200008,3.0,18.0,2.0,1.0,13.0,2.0,0.0,4.0,2.0,5,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,12,00,008,07. ГАБРОВО,23947,гр.Дряново,"гр. ДРЯНОВО ПГИ  Рачо Стоянов  - І етаж, ул.  Трети март  №23",Дряново,694
071200010,30.0,1.0,13.0,26.0,13.0,9.0,10.0,8.0,2.0,2,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,07,12,00,010,07. ГАБРОВО,23947,гр.Дряново,"гр. ДРЯНОВО ПГИ  Рачо Стоянов  - І етаж, ул.  Трети март  №23",Дряново,529
071200011,21.0,6.0,8.0,36.0,44.0,12.0,5.0,1.0,5.0,1,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,12,00,011,07. ГАБРОВО,23947,гр.Дряново,"гр. ДРЯНОВО ПГИ  Рачо Стоянов  - І етаж, ул.  Трети март  №23",Дряново,612
071200023,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,12,00,023,07. ГАБРОВО,23947,гр.Дряново,"гр. ДРЯНОВО Регионален хоспис ЕООД, ул.  Шипка  №164",Дряново,40
071200004,37.0,4.0,10.0,22.0,28.0,9.0,6.0,4.0,5.0,1,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,07,12,00,004,07. ГАБРОВО,23947,гр.Дряново,"гр. ДРЯНОВО СУ  Максим Райкович , І етаж, ул.  Васил Левски  №16",Дряново,536
071200005,19.0,0.0,10.0,26.0,27.0,8.0,7.0,6.0,7.0,1,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,07,12,00,005,07. ГАБРОВО,23947,гр.Дряново,"гр. ДРЯНОВО СУ  Максим Райкович , І етаж, ул.  Васил Левски  №16",Дряново,415
071200006,35.0,2.0,21.0,23.0,15.0,10.0,7.0,1.0,2.0,3,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,12,00,006,07. ГАБРОВО,23947,гр.Дряново,"гр. ДРЯНОВО СУ  Максим Райкович , І етаж, ул.  Васил Левски  №16",Дряново,376
071200007,27.0,0.0,13.0,9.0,12.0,6.0,3.0,5.0,1.0,3,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,07,12,00,007,07. ГАБРОВО,23947,гр.Дряново,"гр. ДРЯНОВО СУ  Максим Райкович , І етаж, ул.  Васил Левски  №16",Дряново,312
071200003,26.0,1.0,19.0,25.0,24.0,15.0,9.0,4.0,6.0,3,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,07,12,00,003,07. ГАБРОВО,23947,гр.Дряново,"гр. ДРЯНОВО Спортна зала, ул.  Поп Харитон  №1",Дряново,460
071200024,1.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,07,12,00,024,07. ГАБРОВО,23947,гр.Дряново,"гр. ДРЯНОВО ЦГЛПР, ул.  Железничарска  №2",Дряново,26
071200020,15.0,2.0,14.0,16.0,28.0,4.0,6.0,0.0,6.0,0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,12,00,020,07. ГАБРОВО,14458,с.Ганчовец,с. ГАНЧОВЕЦ Народно читалище  Денчо Славов-1900  ул.  Христо Дряновски  №3,Дряново,183
071200017,22.0,1.0,5.0,11.0,23.0,6.0,3.0,1.0,1.0,3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,12,00,017,07. ГАБРОВО,17350,с.Гостилица,"с. ГОСТИЛИЦА Клуб на кметството, ул.  Георги Димитров  №28",Дряново,187
071200019,5.0,1.0,3.0,4.0,10.0,2.0,5.0,0.0,3.0,1,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,12,00,019,07. ГАБРОВО,21261,с.Длъгня,с. ДЛЪГНЯ Народно читалище  Ботьо Пенев-1900 ,Дряново,72
071200021,18.0,1.0,5.0,7.0,3.0,1.0,2.0,0.0,1.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,12,00,021,07. ГАБРОВО,38710,с.Косарка,с. КОСАРКА Читалището,Дряново,85
071200015,4.0,0.0,4.0,2.0,18.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,12,00,015,07. ГАБРОВО,61529,с.Радовци,с. РАДОВЦИ Сграда на кметството,Дряново,27
071200016,11.0,6.0,5.0,3.0,9.0,1.0,3.0,0.0,0.0,0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,12,00,016,07. ГАБРОВО,66768,с.Скалско,с. СКАЛСКО Сграда на читалището,Дряново,94
071200018,2.0,1.0,5.0,1.0,3.0,3.0,6.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,12,00,018,07. ГАБРОВО,66977,с.Славейково,с. СЛАВЕЙКОВО Клуб на пенсионера,Дряново,37
071200014,28.0,1.0,13.0,32.0,21.0,5.0,18.0,8.0,10.0,3,0.0,2.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,07,12,00,014,07. ГАБРОВО,12677,с.Царева ливада,"с. ЦАРЕВА ЛИВАДА Народно читалище  Върбан Генчев-1924 , ул.  Ал. Стамболийски  №15",Дряново,450
072900068,12.0,4.0,2.0,5.0,3.0,2.0,2.0,1.0,0.0,5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,07,29,00,068,07. ГАБРОВО,65927,гр.Севлиево,"гр. СЕВЛИЕВО Държавна психиатрична болница, ул.  Видима  №33",Севлиево,33
072900067,6.0,2.0,1.0,6.0,2.0,3.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,29,00,067,07. ГАБРОВО,65927,гр.Севлиево,"гр. СЕВЛИЕВО МБАЛ  Д-р Стойчо Христов  ЕООД, ул.  Стефан Пешев №147",Севлиево,24
072900029,72.0,6.0,18.0,39.0,8.0,15.0,15.0,7.0,2.0,0,1.0,8.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,07,29,00,029,07. ГАБРОВО,65927,гр.Севлиево,"гр. СЕВЛИЕВО ж. к.  Митко Палаузов  блок №27, Клуб на пенсионера",Севлиево,853
072900069,10.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,07,29,00,069,07. ГАБРОВО,65927,гр.Севлиево,гр. СЕВЛИЕВО подвижна избирателна секция,Севлиево,25
072900070,4.0,20.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,29,00,070,07. ГАБРОВО,65927,гр.Севлиево,гр. СЕВЛИЕВО подвижна избирателна секция,Севлиево,28
072900001,29.0,38.0,8.0,10.0,9.0,6.0,5.0,5.0,6.0,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,07,29,00,001,07. ГАБРОВО,65927,гр.Севлиево,"гр. СЕВЛИЕВО ул.  Гочо Москов  №48, Клуб на пенсионера",Севлиево,845
072900028,61.0,13.0,18.0,35.0,15.0,25.0,15.0,13.0,6.0,4,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,07,29,00,028,07. ГАБРОВО,65927,гр.Севлиево,"гр. СЕВЛИЕВО ул.  Дядо Фильо Радев  №9, детска градина  Пролет  база 1 (до пожарната)",Севлиево,889
072900030,35.0,8.0,12.0,27.0,8.0,17.0,14.0,7.0,4.0,1,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,07,29,00,030,07. ГАБРОВО,65927,гр.Севлиево,"гр. СЕВЛИЕВО ул.  Дядо Фильо Радев  №9, детска градина  Пролет  база 1 (до пожарната)",Севлиево,732
072900009,38.0,11.0,23.0,25.0,8.0,11.0,13.0,9.0,7.0,3,5.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,07,29,00,009,07. ГАБРОВО,65927,гр.Севлиево,"гр. СЕВЛИЕВО ул.  Иван К. Устабашиев  №12, Домашен социален патронаж",Севлиево,582
072900025,35.0,3.0,12.0,45.0,13.0,6.0,5.0,3.0,7.0,1,1.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,29,00,025,07. ГАБРОВО,65927,гр.Севлиево,"гр. СЕВЛИЕВО ул.  Мара Гидик  №17, бивше Абаджийско училище",Севлиево,543
072900026,38.0,8.0,21.0,28.0,18.0,24.0,8.0,2.0,13.0,2,1.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,07,29,00,026,07. ГАБРОВО,65927,гр.Севлиево,"гр. СЕВЛИЕВО ул.  Мара Гидик  №17, бивше Абаджийско училище",Севлиево,632
072900017,63.0,8.0,16.0,43.0,13.0,9.0,6.0,7.0,5.0,1,7.0,6.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,07,29,00,017,07. ГАБРОВО,65927,гр.Севлиево,"гр. СЕВЛИЕВО ул.  Ненко Илиев  №3, ПГМЕТ  Ген. Иван Бъчваров ",Севлиево,663
072900018,55.0,4.0,23.0,40.0,16.0,15.0,4.0,4.0,10.0,1,0.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,07,29,00,018,07. ГАБРОВО,65927,гр.Севлиево,"гр. СЕВЛИЕВО ул.  Ненко Илиев  №3, ПГМЕТ  Ген. Иван Бъчваров ",Севлиево,700
