sid,ГЕРБ-СДС,ДПС,ПП/ДБ,ВЪЗР,БСП,ИТН,ВЕЛИЧИЕ,npn,invalid,МЕЧ,ВМРО БНД,СИНЯ БЪЛГАРИЯ,СОЛИДАРНА БГ,ЦЕНТЪР,ЗЕЛЕНИТЕ,Кузман Илиев (нез.),ЛЕВИЦАТА,БВ,ЗЕЛЕНО ДВИЖЕНИЕ,ГЛАС НАРОДЕН,ПРЯКА ДЕМОКРАЦИЯ,НИЕ ИДВАМЕ,НИЕ ГРАЖДАНИТЕ,ЕДИНЕНИЕ,БЪЛГАРСКИ ГЛАСЪ,ГРАЖДАНСКИ БЛОК,КОАЛИЦИЯ НА РОЗАТА,ОБЩЕСТВО ЗА НОВА БГ,БНС-НД,ЗА ВЕЛИКА БЪЛГАРИЯ,НП ИСИ,БНО,БСДД,region,municipality,admin_reg,station,municipality_name,region_name,ekatte,place,address,eligible_voters
320300182,5.0,2.0,35.0,18.0,0.0,6.0,19.0,5.0,5,4.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,03,00,182,чужбина,32. Извън страната,113006,"Дания, Роскилде","Дания, Роскилде",8
320300183,4.0,22.0,25.0,17.0,2.0,17.0,11.0,1.0,7,6.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,03,00,183,чужбина,32. Извън страната,113007,"Дания, Тааструп","Дания, Тааструп",1
320300184,7.0,1.0,15.0,5.0,3.0,8.0,10.0,0.0,2,4.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,03,00,184,чужбина,32. Извън страната,113008,"Дания, Хернинг","Дания, Хернинг",23
320300185,6.0,1.0,42.0,16.0,3.0,19.0,16.0,3.0,0,1.0,1.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32,03,00,185,чужбина,32. Извън страната,113009,"Дания, Хорсенс","Дания, Хорсенс",13
320370186,2.0,0.0,13.0,11.0,0.0,2.0,3.0,2.0,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32,03,70,186,чужбина,32. Извън страната,114001,"Египет, Кайро","Египет, Кайро (Посолство)",3
320400187,3.0,0.0,8.0,5.0,1.0,4.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,00,187,чужбина,32. Извън страната,115001,"Израел, Тел Авив","Израел, Тел Авив (Посолство)",20
320460188,23.0,0.0,118.0,40.0,3.0,17.0,32.0,9.0,4,2.0,5.0,5.0,1.0,1.0,4.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,32,04,60,188,чужбина,32. Извън страната,117001,"Ирландия, Дъблин","Ирландия, Дъблин (Посолство)",77
320460189,7.0,1.0,29.0,35.0,5.0,9.0,32.0,3.0,3,4.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32,04,60,189,чужбина,32. Извън страната,117001,"Ирландия, Дъблин","Ирландия, Дъблин 2, Сантри",23
320460190,7.0,0.0,22.0,11.0,0.0,2.0,0.0,1.0,0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,60,190,чужбина,32. Извън страната,117002,"Ирландия, Лимерик/Енис","Ирландия, Лимерик/Енис",47
320460191,4.0,0.0,15.0,10.0,1.0,19.0,7.0,2.0,4,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,60,191,чужбина,32. Извън страната,117003,"Ирландия, Корк","Ирландия, Корк",30
320460192,6.0,1.0,16.0,9.0,0.0,15.0,35.0,4.0,1,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32,04,60,192,чужбина,32. Извън страната,117004,"Ирландия, Тюламор","Ирландия, Тюламор",33
320480194,19.0,2.0,78.0,64.0,11.0,26.0,22.0,3.0,4,10.0,2.0,9.0,3.0,2.0,6.0,0.0,1.0,1.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,32,04,80,194,чужбина,32. Извън страната,119001,"Испания, Мадрид","Испания, Мадрид (Посолство 1)",48
320480195,20.0,41.0,25.0,30.0,11.0,14.0,30.0,1.0,18,5.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32,04,80,195,чужбина,32. Извън страната,119001,"Испания, Мадрид","Испания, Мадрид (Посолство 2)",2
320480196,39.0,29.0,28.0,61.0,3.0,10.0,40.0,1.0,14,3.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,32,04,80,196,чужбина,32. Извън страната,119001,"Испания, Мадрид","Испания, Мадрид (Посолство 3)",1
320480197,9.0,0.0,5.0,26.0,0.0,10.0,16.0,5.0,0,5.0,2.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,197,чужбина,32. Извън страната,119002,"Испания, Алзира","Испания, Алзира",25
320480198,21.0,2.0,52.0,32.0,8.0,13.0,24.0,3.0,8,2.0,1.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,198,чужбина,32. Извън страната,119003,"Испания, Аликанте","Испания, Аликанте",31
320480199,19.0,0.0,10.0,39.0,6.0,34.0,46.0,4.0,10,9.0,5.0,2.0,6.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,04,80,199,чужбина,32. Извън страната,119004,"Испания, Алкала де Енарес","Испания, Алкала де Енарес",5
320480200,10.0,1.0,10.0,28.0,2.0,9.0,14.0,0.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32,04,80,200,чужбина,32. Извън страната,119005,"Испания, Алфас дел Пи","Испания, Алфас дел Пи",6
320480201,9.0,59.0,3.0,16.0,11.0,27.0,14.0,1.0,16,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,32,04,80,201,чужбина,32. Извън страната,119006,"Испания, Аранда де Дуеро","Испания, Аранда де Дуеро",7
320480202,2.0,0.0,3.0,8.0,0.0,4.0,7.0,0.0,0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,202,чужбина,32. Извън страната,119007,"Испания, Аресифе (Лансароте)","Испания, Аресифе (Лансароте)",4
320480203,35.0,1.0,92.0,53.0,8.0,14.0,37.0,6.0,8,8.0,5.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,04,80,203,чужбина,32. Извън страната,119008,"Испания, Барселона","Испания, Барселона (Генерално консулство 1)",112
320480204,23.0,0.0,142.0,75.0,4.0,16.0,30.0,4.0,2,13.0,7.0,5.0,6.0,2.0,8.0,2.0,1.0,0.0,6.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,32,04,80,204,чужбина,32. Извън страната,119008,"Испания, Барселона","Испания, Барселона (Генерално консулство 2)",8
320480205,14.0,0.0,13.0,24.0,2.0,11.0,17.0,4.0,12,3.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,205,чужбина,32. Извън страната,119009,"Испания, Бенидорм","Испания, Бенидорм",19
320480206,23.0,2.0,8.0,47.0,2.0,18.0,12.0,8.0,11,17.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,206,чужбина,32. Извън страната,119010,"Испания, Бургос","Испания, Бургос",26
320480207,36.0,1.0,53.0,66.0,7.0,40.0,32.0,5.0,5,5.0,3.0,5.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,207,чужбина,32. Извън страната,119011,"Испания, Валенсия","Испания, Валенсия (Генерално консулство 1)",73
320480208,30.0,2.0,76.0,101.0,12.0,30.0,40.0,5.0,8,8.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,208,чужбина,32. Извън страната,119011,"Испания, Валенсия","Испания, Валенсия (Генерално консулство 2)",13
320480209,26.0,18.0,18.0,93.0,3.0,36.0,53.0,5.0,1,18.0,3.0,0.0,3.0,4.0,13.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,04,80,209,чужбина,32. Извън страната,119012,"Испания, Валядолид","Испания, Валядолид",10
320480210,6.0,12.0,0.0,14.0,1.0,12.0,8.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,210,чужбина,32. Извън страната,119013,"Испания, Витория - Гастейс","Испания, Витория-Гастейс",2
320480211,27.0,0.0,35.0,59.0,6.0,23.0,30.0,5.0,5,13.0,6.0,0.0,2.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,211,чужбина,32. Извън страната,119014,"Испания, Гандия","Испания, Гандия 1",40
320480212,41.0,2.0,11.0,42.0,4.0,17.0,40.0,3.0,14,8.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,212,чужбина,32. Извън страната,119014,"Испания, Гандия","Испания, Гандия 2",0
320480213,8.0,0.0,3.0,27.0,5.0,19.0,9.0,0.0,4,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,213,чужбина,32. Извън страната,119015,"Испания, Гуадалахара","Испания, Гуадалахара",84
320480214,4.0,0.0,10.0,45.0,0.0,7.0,10.0,2.0,6,2.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,32,04,80,214,чужбина,32. Извън страната,119016,"Испания, Ел Ехидо","Испания, Ел Ехидо",7
320480215,28.0,1.0,9.0,34.0,6.0,13.0,17.0,8.0,11,9.0,1.0,0.0,4.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,215,чужбина,32. Извън страната,119017,"Испания, Ел Раал","Испания, Ел Раал",21
320480216,15.0,2.0,3.0,21.0,2.0,18.0,17.0,3.0,1,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,216,чужбина,32. Извън страната,119018,"Испания, Енгера","Испания, Енгера",2
320480217,7.0,6.0,1.0,12.0,1.0,3.0,8.0,0.0,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,217,чужбина,32. Извън страната,119019,"Испания, Ехеа де лос Кабайерос","Испания, Ехеа де лос Кабайерос",31
320480218,3.0,2.0,16.0,13.0,1.0,6.0,6.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,218,чужбина,32. Извън страната,119020,"Испания, Ибиса","Испания, Ибиса",4
320480219,15.0,0.0,25.0,45.0,5.0,16.0,34.0,6.0,13,8.0,4.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32,04,80,219,чужбина,32. Извън страната,119021,"Испания, Йорет де Мар","Испания, Йорет де Мар",31
320480220,1.0,3.0,1.0,1.0,4.0,7.0,3.0,6.0,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,220,чужбина,32. Извън страната,119022,"Испания, Канталехо","Испания, Канталехо",2
320480221,24.0,1.0,21.0,20.0,2.0,15.0,41.0,3.0,4,4.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,32,04,80,221,чужбина,32. Извън страната,119023,"Испания, Кастейон де ла Плана","Испания, Кастейон де ла Плана",77
320480222,31.0,1.0,25.0,44.0,4.0,37.0,32.0,1.0,23,3.0,7.0,1.0,0.0,6.0,4.0,0.0,3.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32,04,80,222,чужбина,32. Извън страната,119024,"Испания, Колядо Вилялба","Испания, Колядо Вилялба",27
320480223,8.0,8.0,4.0,24.0,0.0,11.0,5.0,0.0,6,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,223,чужбина,32. Извън страната,119025,"Испания, Куеляр","Испания, Куеляр",12
320480224,9.0,16.0,0.0,13.0,0.0,10.0,18.0,1.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,224,чужбина,32. Извън страната,119026,"Испания, Куенка","Испания, Куенка",43
320480225,3.0,0.0,16.0,10.0,1.0,4.0,5.0,4.0,0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32,04,80,225,чужбина,32. Извън страната,119027,"Испания, Лас Палмас де Гран Канария","Испания, Лас Палмас де Гран Канария",14
320480226,8.0,47.0,3.0,23.0,5.0,11.0,11.0,1.0,13,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,226,чужбина,32. Извън страната,119028,"Испания, Леон","Испания, Леон",133
320480227,20.0,0.0,1.0,49.0,3.0,22.0,19.0,4.0,5,25.0,4.0,0.0,0.0,2.0,6.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,32,04,80,227,чужбина,32. Извън страната,119029,"Испания, Лерида","Испания, Лерида",26
320480228,14.0,4.0,50.0,41.0,6.0,18.0,44.0,2.0,13,8.0,3.0,1.0,3.0,2.0,6.0,2.0,1.0,1.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,228,чужбина,32. Извън страната,119001,"Испания, Мадрид","Испания, Мадрид (Български магазин, ул. Гутенберг 5)",32
320480229,33.0,2.0,37.0,41.0,7.0,13.0,11.0,6.0,10,15.0,5.0,2.0,0.0,3.0,2.0,4.0,3.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,229,чужбина,32. Извън страната,119030,"Испания, Малага","Испания, Малага",30
320480230,13.0,0.0,24.0,33.0,5.0,14.0,19.0,4.0,2,2.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32,04,80,230,чужбина,32. Извън страната,119031,"Испания, Марбеля","Испания, Марбеля",14
320480231,25.0,5.0,22.0,49.0,2.0,25.0,31.0,3.0,7,5.0,0.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,231,чужбина,32. Извън страната,119032,"Испания, Мостолес","Испания, Мостолес",4
320480232,14.0,0.0,7.0,42.0,0.0,12.0,31.0,3.0,7,5.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,232,чужбина,32. Извън страната,119033,"Испания, Мурсия","Испания, Мурсия",50
320480233,7.0,1.0,6.0,14.0,0.0,11.0,8.0,1.0,3,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,233,чужбина,32. Извън страната,119034,"Испания, Олерия","Испания, Олерия",7
320480234,3.0,5.0,6.0,7.0,0.0,8.0,11.0,1.0,1,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,32,04,80,234,чужбина,32. Извън страната,119035,"Испания, Паленсия","Испания, Паленсия",12
320480235,26.0,1.0,30.0,79.0,7.0,33.0,34.0,2.0,11,13.0,4.0,0.0,3.0,1.0,9.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,32,04,80,235,чужбина,32. Извън страната,119036,"Испания, Палма де Майорка","Испания, Палма де Майорка 1",50
320480236,27.0,1.0,32.0,60.0,4.0,31.0,57.0,0.0,3,7.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,236,чужбина,32. Извън страната,119036,"Испания, Палма де Майорка","Испания, Палма де Майорка 2",5
320480237,19.0,14.0,36.0,39.0,1.0,37.0,19.0,1.0,0,25.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32,04,80,237,чужбина,32. Извън страната,119037,"Испания, Памплона","Испания, Памплона 1",209
320480238,28.0,24.0,2.0,52.0,3.0,17.0,52.0,0.0,8,19.0,5.0,1.0,4.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,04,80,238,чужбина,32. Извън страната,119037,"Испания, Памплона","Испания, Памплона 2",6
320480239,13.0,0.0,5.0,22.0,0.0,9.0,18.0,2.0,5,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,239,чужбина,32. Извън страната,119038,"Испания, Пуерто де Сагунто","Испания, Пуерто де Сагунто",0
320480240,5.0,1.0,8.0,17.0,1.0,7.0,19.0,5.0,2,3.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,240,чужбина,32. Извън страната,119039,"Испания, Реус","Испания, Реус",40
320480241,29.0,2.0,17.0,40.0,2.0,16.0,8.0,3.0,14,8.0,1.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,32,04,80,241,чужбина,32. Извън страната,119040,"Испания, Салоу","Испания, Салоу",24
320480242,9.0,0.0,4.0,15.0,0.0,3.0,13.0,2.0,0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,242,чужбина,32. Извън страната,119041,"Испания, Сантани","Испания, Сантани",10
320480243,11.0,0.0,17.0,39.0,1.0,12.0,15.0,5.0,5,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,243,чужбина,32. Извън страната,119042,"Испания, Сарагоса","Испания, Сарагоса",45
320480244,0.0,0.0,12.0,22.0,0.0,6.0,19.0,4.0,4,7.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,244,чужбина,32. Извън страната,119043,"Испания, Сарон","Испания, Сарон",17
320480245,4.0,0.0,23.0,22.0,0.0,3.0,8.0,1.0,1,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,245,чужбина,32. Извън страната,119044,"Испания, Севиля","Испания, Севиля",8
320480246,18.0,9.0,13.0,40.0,3.0,25.0,22.0,6.0,6,38.0,3.0,0.0,0.0,2.0,6.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,246,чужбина,32. Извън страната,119045,"Испания, Сеговия","Испания, Сеговия",6
320480247,2.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,247,чужбина,32. Извън страната,119046,"Испания, Сория","Испания, Сория",0
320480248,4.0,10.0,3.0,3.0,2.0,12.0,7.0,5.0,2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32,04,80,248,чужбина,32. Извън страната,119047,"Испания, Тафая","Испания, Тафая",3
320480249,14.0,0.0,34.0,32.0,4.0,10.0,17.0,2.0,2,5.0,1.0,8.0,4.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,249,чужбина,32. Извън страната,119048,"Испания, Тенерифе","Испания, Тенерифе",31
320480250,39.0,4.0,30.0,80.0,6.0,50.0,58.0,1.0,1,6.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,32,04,80,250,чужбина,32. Извън страната,119049,"Испания, Торевиеха","Испания, Торевиеха",16
320480251,6.0,4.0,9.0,34.0,4.0,10.0,8.0,1.0,3,5.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,251,чужбина,32. Извън страната,119050,"Испания, Тудела","Испания, Тудела",36
320480252,17.0,1.0,11.0,16.0,1.0,18.0,15.0,3.0,2,13.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32,04,80,252,чужбина,32. Извън страната,119051,"Испания, Уеркал - Овера","Испания, Уеркал – Овера",2
320480253,7.0,0.0,2.0,8.0,2.0,7.0,20.0,3.0,1,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,253,чужбина,32. Извън страната,119052,"Испания, Фигерес","Испания, Фигерес",47
320480254,3.0,13.0,0.0,7.0,3.0,20.0,4.0,0.0,0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,04,80,254,чужбина,32. Извън страната,119053,"Испания, Фрага","Испания, Фрага",5
320480255,18.0,2.0,4.0,50.0,2.0,20.0,18.0,0.0,5,6.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,32,04,80,255,чужбина,32. Извън страната,119054,"Испания, Хатива","Испания, Хатива 1",6
