sid,ГЕРБ-СДС,ПП/ДБ,ВЪЗР,ДПС-Пеев,БСП,ДПС-Доган,ИТН,МЕЧ,ВЕЛИЧИЕ,npn,invalid,СИНЯ БЪЛГАРИЯ,БВ,РУСОФИЛИ ЗА БГ,ПРЯКА ДЕМОКРАЦИЯ,ГЛАС НАРОДЕН,"РБ, ССД и ЗС",ЗЕЛЕНИТЕ,АТАКА,МОЯ СТРАНА БЪЛГАРИЯ,НП ИСИ,ПРАВОТО,ДОСТ,БНС-НД,КОЙ,Чавдар Попов (нез.),Булгари,БСДД,СПБП,БТР,БРИГАДА,region,municipality,admin_reg,station,municipality_name,region_name,ekatte,place,address,eligible_voters
010300064,73.0,24.0,23.0,25.0,12.0,2.0,18.0,13.0,9.0,5.0,5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,064,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VI-то СУ ИВАН ВАЗОВ ,УЛ. ЯНЕ САНДАНСКИ  №001",589
010300065,48.0,18.0,15.0,21.0,8.0,0.0,11.0,7.0,5.0,13.0,5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,065,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VI-то СУ ИВАН ВАЗОВ ,УЛ. ЯНЕ САНДАНСКИ  №001",477
010300066,62.0,22.0,28.0,17.0,24.0,5.0,12.0,11.0,4.0,10.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,01,03,00,066,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VI-то СУ ИВАН ВАЗОВ ,УЛ. ЯНЕ САНДАНСКИ  №001",544
010300067,44.0,29.0,27.0,39.0,9.0,0.0,13.0,15.0,5.0,9.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,01,03,00,067,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VI-то СУ ИВАН ВАЗОВ ,УЛ. ЯНЕ САНДАНСКИ  №001",565
010300068,71.0,16.0,26.0,25.0,9.0,2.0,17.0,4.0,9.0,8.0,5,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,01,03,00,068,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VI-то СУ ИВАН ВАЗОВ ,УЛ. ЯНЕ САНДАНСКИ  №001",532
010300069,50.0,28.0,25.0,25.0,7.0,4.0,15.0,4.0,1.0,10.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01,03,00,069,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VI-то СУ ИВАН ВАЗОВ ,УЛ. ЯНЕ САНДАНСКИ  №001",573
010300070,68.0,27.0,29.0,31.0,6.0,0.0,9.0,8.0,11.0,9.0,1,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,070,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VI-то СУ ИВАН ВАЗОВ ,УЛ. ЯНЕ САНДАНСКИ  №001",604
010300109,44.0,17.0,25.0,27.0,12.0,0.0,13.0,13.0,5.0,7.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,109,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VI-то СУ ИВАН ВАЗОВ ,УЛ. ЯНЕ САНДАНСКИ  №001",482
010300110,42.0,42.0,23.0,26.0,8.0,0.0,6.0,8.0,3.0,9.0,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,110,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VI-то СУ ИВАН ВАЗОВ ,УЛ. ЯНЕ САНДАНСКИ  №001",443
010300040,68.0,86.0,29.0,21.0,29.0,3.0,22.0,10.0,8.0,9.0,5,7.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,040,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VІІ-мо СУ КУЗМАН ШАПКАРЕВ , УЛ. ИЛИНДЕН  №13",715
010300041,54.0,34.0,29.0,18.0,20.0,1.0,10.0,6.0,7.0,8.0,4,6.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,01,03,00,041,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VІІ-мо СУ КУЗМАН ШАПКАРЕВ , УЛ. ИЛИНДЕН  №13",533
010300042,87.0,51.0,33.0,14.0,16.0,0.0,16.0,5.0,10.0,8.0,2,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,01,03,00,042,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VІІ-мо СУ КУЗМАН ШАПКАРЕВ , УЛ. ИЛИНДЕН  №13",616
010300043,79.0,39.0,44.0,12.0,37.0,3.0,27.0,4.0,13.0,9.0,2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,01,03,00,043,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VІІ-мо СУ КУЗМАН ШАПКАРЕВ , УЛ. ИЛИНДЕН  №13",723
010300052,47.0,15.0,22.0,20.0,11.0,0.0,13.0,18.0,13.0,7.0,2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,052,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VІІ-мо СУ КУЗМАН ШАПКАРЕВ , УЛ. ИЛИНДЕН  №13",412
010300104,106.0,57.0,45.0,20.0,25.0,1.0,36.0,15.0,9.0,14.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,104,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VІІ-мо СУ КУЗМАН ШАПКАРЕВ , УЛ. ИЛИНДЕН  №13",702
010300107,41.0,28.0,22.0,10.0,10.0,2.0,16.0,9.0,3.0,5.0,2,6.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,107,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VІІ-мо СУ КУЗМАН ШАПКАРЕВ , УЛ. ИЛИНДЕН  №13",426
010300084,86.0,38.0,26.0,28.0,21.0,0.0,18.0,11.0,9.0,13.0,2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,01,03,00,084,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VІІІ-мо СУ АРСЕНИЙ КОСТЕНЦЕВ , ЖК ЕЛЕНОВО ",601
010300085,53.0,35.0,28.0,43.0,7.0,0.0,15.0,8.0,3.0,2.0,2,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,085,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VІІІ-мо СУ АРСЕНИЙ КОСТЕНЦЕВ , ЖК ЕЛЕНОВО ",507
010300086,41.0,27.0,39.0,27.0,8.0,0.0,25.0,10.0,11.0,13.0,0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,086,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VІІІ-мо СУ АРСЕНИЙ КОСТЕНЦЕВ , ЖК ЕЛЕНОВО ",540
010300087,64.0,20.0,28.0,5.0,10.0,0.0,11.0,10.0,4.0,5.0,0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,087,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VІІІ-мо СУ АРСЕНИЙ КОСТЕНЦЕВ , ЖК ЕЛЕНОВО ",500
010300088,48.0,31.0,15.0,36.0,7.0,1.0,17.0,16.0,9.0,6.0,0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,088,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VІІІ-мо СУ АРСЕНИЙ КОСТЕНЦЕВ , ЖК ЕЛЕНОВО ",578
010300089,58.0,18.0,23.0,30.0,15.0,0.0,16.0,9.0,13.0,6.0,2,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,089,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VІІІ-мо СУ АРСЕНИЙ КОСТЕНЦЕВ , ЖК ЕЛЕНОВО ",566
010300090,54.0,11.0,19.0,35.0,10.0,0.0,15.0,6.0,11.0,4.0,1,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01,03,00,090,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VІІІ-мо СУ АРСЕНИЙ КОСТЕНЦЕВ , ЖК ЕЛЕНОВО ",529
010300091,64.0,10.0,24.0,26.0,8.0,1.0,19.0,7.0,10.0,4.0,2,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,091,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VІІІ-мо СУ АРСЕНИЙ КОСТЕНЦЕВ , ЖК ЕЛЕНОВО ",451
010300092,59.0,27.0,21.0,53.0,14.0,1.0,14.0,11.0,9.0,11.0,2,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,092,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VІІІ-мо СУ АРСЕНИЙ КОСТЕНЦЕВ , ЖК ЕЛЕНОВО ",606
010300093,64.0,24.0,42.0,28.0,24.0,0.0,20.0,18.0,7.0,6.0,5,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,01,03,00,093,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VІІІ-мо СУ АРСЕНИЙ КОСТЕНЦЕВ , ЖК ЕЛЕНОВО ",645
010300094,35.0,24.0,23.0,31.0,15.0,0.0,18.0,9.0,4.0,8.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01,03,00,094,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VІІІ-мо СУ АРСЕНИЙ КОСТЕНЦЕВ , ЖК ЕЛЕНОВО ",513
010300114,55.0,18.0,15.0,25.0,5.0,0.0,19.0,19.0,7.0,6.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,114,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VІІІ-мо СУ АРСЕНИЙ КОСТЕНЦЕВ , ЖК ЕЛЕНОВО ",502
010300115,80.0,22.0,35.0,42.0,17.0,1.0,17.0,12.0,13.0,7.0,1,4.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,01,03,00,115,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, VІІІ-мо СУ АРСЕНИЙ КОСТЕНЦЕВ , ЖК ЕЛЕНОВО ",600
010300053,72.0,33.0,31.0,16.0,9.0,0.0,23.0,7.0,8.0,6.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,053,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, ІV-то ОСН.У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ , УЛ. ОСОГОВО  №9",569
010300054,48.0,31.0,38.0,13.0,19.0,1.0,23.0,10.0,5.0,9.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,01,03,00,054,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, ІV-то ОСН.У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ , УЛ. ОСОГОВО  №9",585
010300055,53.0,20.0,29.0,12.0,18.0,1.0,13.0,9.0,4.0,6.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,055,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, ІV-то ОСН.У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ , УЛ. ОСОГОВО  №9",525
010300056,62.0,23.0,24.0,23.0,21.0,0.0,17.0,8.0,4.0,13.0,3,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,056,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, ІV-то ОСН.У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ , УЛ. ОСОГОВО  №9",581
010300057,75.0,26.0,35.0,27.0,10.0,1.0,26.0,9.0,9.0,12.0,4,4.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,057,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, ІV-то ОСН.У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ , УЛ. ОСОГОВО  №9",613
010300058,84.0,19.0,33.0,19.0,11.0,0.0,24.0,9.0,10.0,15.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01,03,00,058,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, ІV-то ОСН.У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ , УЛ. ОСОГОВО  №9",605
010300028,85.0,32.0,38.0,31.0,23.0,1.0,18.0,8.0,8.0,10.0,1,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,028,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, ІІІ-то ОСН.У-ЩЕ ДИМИТЪР ТАЛЕВ , БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ  №13",617
010300029,84.0,60.0,33.0,7.0,20.0,2.0,28.0,8.0,14.0,17.0,1,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01,03,00,029,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, ІІІ-то ОСН.У-ЩЕ ДИМИТЪР ТАЛЕВ , БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ  №13",622
010300030,99.0,26.0,35.0,24.0,13.0,1.0,24.0,7.0,7.0,8.0,5,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,030,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, ІІІ-то ОСН.У-ЩЕ ДИМИТЪР ТАЛЕВ , БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ  №13",699
010300031,90.0,36.0,30.0,15.0,21.0,1.0,22.0,13.0,14.0,11.0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,01,03,00,031,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, ІІІ-то ОСН.У-ЩЕ ДИМИТЪР ТАЛЕВ , БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ  №13",677
010300034,79.0,53.0,31.0,29.0,17.0,3.0,23.0,18.0,8.0,8.0,4,8.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,034,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, ІІІ-то ОСН.У-ЩЕ ДИМИТЪР ТАЛЕВ , БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ  №13",630
010300035,51.0,45.0,22.0,20.0,15.0,1.0,18.0,10.0,7.0,5.0,1,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,01,03,00,035,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, ІІІ-то ОСН.У-ЩЕ ДИМИТЪР ТАЛЕВ , БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ  №13",568
010300036,90.0,66.0,40.0,18.0,29.0,0.0,34.0,12.0,10.0,10.0,2,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,01,03,00,036,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, ІІІ-то ОСН.У-ЩЕ ДИМИТЪР ТАЛЕВ , БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ  №13",721
010300037,65.0,76.0,26.0,15.0,21.0,4.0,24.0,6.0,10.0,7.0,3,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,01,03,00,037,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, ІІІ-то ОСН.У-ЩЕ ДИМИТЪР ТАЛЕВ , БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ  №13",635
010300048,96.0,49.0,35.0,11.0,14.0,0.0,17.0,10.0,6.0,10.0,2,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,01,03,00,048,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, ІІІ-то ОСН.У-ЩЕ ДИМИТЪР ТАЛЕВ , БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ  №13",630
010300049,62.0,45.0,33.0,10.0,15.0,0.0,21.0,8.0,10.0,10.0,4,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,049,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, ІІІ-то ОСН.У-ЩЕ ДИМИТЪР ТАЛЕВ , БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ  №13",605
010300071,83.0,27.0,34.0,36.0,16.0,0.0,15.0,6.0,9.0,6.0,2,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,01,03,00,071,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, ІХ-то ОСН.У-ЩЕ ПЕЙО ЯВОРОВ  , ЖК АЛЕН МАК ",586
010300072,62.0,36.0,21.0,22.0,13.0,0.0,15.0,15.0,3.0,6.0,1,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,072,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, ІХ-то ОСН.У-ЩЕ ПЕЙО ЯВОРОВ  , ЖК АЛЕН МАК ",520
010300073,75.0,21.0,23.0,32.0,9.0,2.0,21.0,11.0,14.0,5.0,5,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,073,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, ІХ-то ОСН.У-ЩЕ ПЕЙО ЯВОРОВ  , ЖК АЛЕН МАК ",558
010300074,45.0,27.0,32.0,17.0,14.0,0.0,12.0,9.0,6.0,8.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,074,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, ІХ-то ОСН.У-ЩЕ ПЕЙО ЯВОРОВ  , ЖК АЛЕН МАК ",532
010300075,82.0,35.0,37.0,25.0,10.0,0.0,17.0,10.0,10.0,6.0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01,03,00,075,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, ІХ-то ОСН.У-ЩЕ ПЕЙО ЯВОРОВ  , ЖК АЛЕН МАК ",574
010300111,78.0,10.0,27.0,30.0,11.0,0.0,22.0,15.0,8.0,11.0,3,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,111,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, ІХ-то ОСН.У-ЩЕ ПЕЙО ЯВОРОВ  , ЖК АЛЕН МАК ",572
010300033,116.0,68.0,49.0,40.0,25.0,11.0,28.0,11.0,16.0,18.0,2,4.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,01,03,00,033,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, БЛАГОЕВГРАДСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ, УЛ.  ИВАН МИХАЙЛОВ  №62",880
010300047,68.0,32.0,39.0,33.0,22.0,3.0,18.0,11.0,9.0,15.0,5,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,047,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, БЛАГОЕВГРАДСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ, УЛ.  ИВАН МИХАЙЛОВ  №62",646
010300095,96.0,44.0,53.0,21.0,31.0,2.0,30.0,8.0,7.0,11.0,3,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,095,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, БЛАГОЕВГРАДСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ, УЛ.  ИВАН МИХАЙЛОВ  №62",753
010300096,136.0,60.0,54.0,34.0,27.0,2.0,28.0,24.0,22.0,12.0,2,4.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,01,03,00,096,Благоевград,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"ГР.БЛАГОЕВГРАД, БЛАГОЕВГРАДСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ, УЛ.  ИВАН МИХАЙЛОВ  №62",930
