,station no,adm_id,ПП ДРОМ,ПП ДРОМ result,ПП ДРОМ result invalid,ПП Движение за радикална промяна Българската пролет,ПП Движение за радикална промяна Българската пролет result,ПП Движение за радикална промяна Българската пролет result invalid,Политическа партия Движение Напред България,Политическа партия Движение Напред България result,Политическа партия Движение Напред България result invalid,"Нова Република – ДСБ, Съюз за Пловдив, Българска демократична общност","Нова Република – ДСБ, Съюз за Пловдив, Българска демократична общност result","Нова Република – ДСБ, Съюз за Пловдив, Българска демократична общност result invalid","КОАЛИЦИЯ НА НЕДОВОЛНИТЕ (БСД – Евролевица, Българска Социалдемократическа партия, Християн-Социален Съюз)","КОАЛИЦИЯ НА НЕДОВОЛНИТЕ (БСД – Евролевица, Българска Социалдемократическа партия, Християн-Социален Съюз) result","КОАЛИЦИЯ НА НЕДОВОЛНИТЕ (БСД – Евролевица, Българска Социалдемократическа партия, Християн-Социален Съюз) result invalid",ВОЛЯ,ВОЛЯ result,ВОЛЯ result invalid,ПП БЪЛГАРСКИ ДЕМОКРАТИЧЕН ЦЕНТЪР - БДЦ,ПП БЪЛГАРСКИ ДЕМОКРАТИЧЕН ЦЕНТЪР - БДЦ result,ПП БЪЛГАРСКИ ДЕМОКРАТИЧЕН ЦЕНТЪР - БДЦ result invalid,Коалиция АБВ – Движение 21,Коалиция АБВ – Движение 21 result,Коалиция АБВ – Движение 21 result invalid,Движение за права и свободи – ДПС,Движение за права и свободи – ДПС result,Движение за права и свободи – ДПС result invalid,БСП за БЪЛГАРИЯ,БСП за БЪЛГАРИЯ result,БСП за БЪЛГАРИЯ result invalid,ПП ГЕРБ,ПП ГЕРБ result,ПП ГЕРБ result invalid,партия на ЗЕЛЕНИТЕ,партия на ЗЕЛЕНИТЕ result,партия на ЗЕЛЕНИТЕ result invalid,Обединение ДОСТ,Обединение ДОСТ result,Обединение ДОСТ result invalid,ПП Възраждане,ПП Възраждане result,ПП Възраждане result invalid,ДВИЖЕНИЕ ПРЕЗАРЕДИ БЪЛГАРИЯ,ДВИЖЕНИЕ ПРЕЗАРЕДИ БЪЛГАРИЯ result,ДВИЖЕНИЕ ПРЕЗАРЕДИ БЪЛГАРИЯ result invalid,"КП ДВИЖЕНИЕ ДА БЪЛГАРИЯ (Зелените, ДЕОС)","КП ДВИЖЕНИЕ ДА БЪЛГАРИЯ (Зелените, ДЕОС) result","КП ДВИЖЕНИЕ ДА БЪЛГАРИЯ (Зелените, ДЕОС) result invalid","ОБЕДИНЕНИ ПАТРИОТИ – НФСБ, АТАКА и ВМРО","ОБЕДИНЕНИ ПАТРИОТИ – НФСБ, АТАКА и ВМРО result","ОБЕДИНЕНИ ПАТРИОТИ – НФСБ, АТАКА и ВМРО result invalid",КОЙ – Българската левица и Зелена партия,КОЙ – Българската левица и Зелена партия result,КОЙ – Българската левица и Зелена партия result invalid,ПП НАЦИОНАЛНА РЕПУБЛИКАНСКА ПАРТИЯ,ПП НАЦИОНАЛНА РЕПУБЛИКАНСКА ПАРТИЯ result,ПП НАЦИОНАЛНА РЕПУБЛИКАНСКА ПАРТИЯ result invalid,БЪЛГАРСКО НАЦИОНАЛНО ОБЕДИНЕНИЕ,БЪЛГАРСКО НАЦИОНАЛНО ОБЕДИНЕНИЕ result,БЪЛГАРСКО НАЦИОНАЛНО ОБЕДИНЕНИЕ result invalid,РЕФОРМАТОРСКИ БЛОК – ГЛАС НАРОДЕН,РЕФОРМАТОРСКИ БЛОК – ГЛАС НАРОДЕН result,РЕФОРМАТОРСКИ БЛОК – ГЛАС НАРОДЕН result invalid,независими1,независими1 result,независими1 result invalid,независими2,независими2 result,независими2 result invalid
69,010300029,1,1,0,0,2,0,0,3,0,0,4,25,0,5,0,0,6,4,0,7,0,0,8,10,0,9,6,0,10,78,0,11,148,6,12,3,0,13,0,0,14,1,0,15,0,0,16,11,0,17,26,0,18,0,0,19,0,0,20,0,0,21,17,0,22,0.0,0.0,23,,
70,010300030,1,1,0,0,2,1,0,3,0,0,4,16,0,5,0,0,6,15,0,7,0,0,8,13,0,9,6,0,10,75,0,11,119,0,12,4,0,13,0,0,14,3,0,15,0,0,16,8,0,17,30,0,18,0,0,19,0,0,20,0,0,21,5,0,22,2.0,0.0,23,,
71,010300031,1,1,0,0,2,2,0,3,0,0,4,11,0,5,1,0,6,9,0,7,1,0,8,6,0,9,7,0,10,81,2,11,118,3,12,3,0,13,0,0,14,0,0,15,0,0,16,11,0,17,30,0,18,0,0,19,1,0,20,1,0,21,15,0,22,2.0,0.0,23,,
72,010300032,1,1,0,0,2,0,0,3,0,0,4,8,0,5,2,0,6,4,0,7,0,0,8,4,0,9,4,0,10,59,0,11,75,2,12,1,0,13,0,0,14,2,0,15,0,0,16,3,0,17,13,0,18,0,0,19,0,0,20,0,0,21,3,0,22,0.0,0.0,23,,
73,010300033,1,1,0,0,2,0,0,3,0,0,4,12,1,5,1,0,6,8,0,7,0,0,8,18,0,9,23,0,10,88,0,11,127,2,12,1,0,13,0,0,14,2,0,15,0,0,16,20,0,17,21,0,18,0,0,19,0,0,20,0,0,21,14,0,22,1.0,0.0,23,,
74,010300034,1,1,1,0,2,3,0,3,0,0,4,19,0,5,1,0,6,13,0,7,0,0,8,11,1,9,5,0,10,108,1,11,133,1,12,1,0,13,0,0,14,7,0,15,0,0,16,10,0,17,30,0,18,0,0,19,0,0,20,0,0,21,22,0,22,0.0,0.0,23,,
75,010300035,1,1,0,0,2,1,0,3,0,0,4,19,0,5,0,0,6,12,0,7,1,0,8,12,0,9,5,0,10,69,0,11,105,0,12,3,0,13,0,0,14,3,0,15,0,0,16,19,0,17,26,0,18,0,0,19,1,0,20,0,0,21,5,0,22,0.0,0.0,23,,
76,010300036,1,1,0,0,2,0,0,3,0,0,4,24,0,5,0,0,6,8,0,7,0,0,8,13,0,9,1,0,10,90,1,11,142,1,12,0,0,13,0,0,14,1,0,15,0,0,16,10,0,17,30,0,18,0,0,19,0,0,20,1,0,21,10,0,22,0.0,0.0,23,,
77,010300037,1,1,0,0,2,0,0,3,1,0,4,30,0,5,2,0,6,4,0,7,0,0,8,9,0,9,4,0,10,96,2,11,132,0,12,0,0,13,0,0,14,4,0,15,0,0,16,21,0,17,29,0,18,0,0,19,0,0,20,0,0,21,20,0,22,0.0,0.0,23,,
78,010300038,1,1,0,0,2,1,0,3,1,0,4,7,0,5,1,0,6,11,0,7,0,0,8,3,0,9,5,0,10,98,0,11,111,0,12,2,0,13,1,0,14,0,0,15,0,0,16,12,0,17,16,0,18,0,0,19,0,0,20,0,0,21,9,0,22,0.0,0.0,23,,
79,010300039,1,1,0,0,2,1,0,3,1,0,4,31,0,5,1,0,6,6,0,7,0,0,8,9,0,9,7,0,10,77,0,11,102,1,12,3,0,13,0,0,14,1,0,15,0,0,16,13,0,17,18,0,18,0,0,19,0,0,20,0,0,21,22,0,22,0.0,0.0,23,,
80,010300040,1,1,1,0,2,0,0,3,0,0,4,20,0,5,0,0,6,6,0,7,0,0,8,5,0,9,3,0,10,91,0,11,159,0,12,3,0,13,1,0,14,3,0,15,0,0,16,11,0,17,26,0,18,0,0,19,0,0,20,1,0,21,17,0,22,0.0,0.0,23,,
81,010300041,1,1,0,0,2,1,0,3,1,0,4,14,0,5,0,0,6,5,0,7,1,0,8,13,0,9,2,0,10,61,0,11,117,0,12,4,0,13,0,0,14,3,0,15,0,0,16,8,0,17,16,0,18,0,0,19,0,0,20,0,0,21,3,0,22,0.0,0.0,23,,
82,010300042,1,1,0,0,2,2,0,3,0,0,4,17,0,5,0,0,6,4,0,7,0,0,8,3,0,9,7,0,10,99,0,11,148,0,12,0,0,13,0,0,14,2,0,15,0,0,16,12,0,17,37,0,18,0,0,19,0,0,20,0,0,21,16,0,22,0.0,0.0,23,,
83,010300043,1,1,1,0,2,2,0,3,1,0,4,10,0,5,0,0,6,1,0,7,0,0,8,8,0,9,9,0,10,111,0,11,165,0,12,3,0,13,0,0,14,2,0,15,0,0,16,11,0,17,34,0,18,0,0,19,0,0,20,0,0,21,9,0,22,1.0,0.0,23,,
84,010300044,1,1,0,0,2,0,0,3,0,0,4,15,0,5,0,0,6,10,0,7,0,0,8,6,0,9,6,0,10,94,3,11,102,3,12,2,0,13,0,0,14,9,0,15,0,0,16,8,0,17,14,0,18,0,0,19,0,0,20,0,0,21,7,0,22,1.0,0.0,23,,
85,010300045,1,1,0,0,2,2,0,3,3,0,4,14,0,5,1,0,6,10,0,7,0,0,8,4,0,9,2,0,10,81,1,11,84,0,12,1,0,13,0,0,14,0,0,15,0,0,16,1,0,17,17,0,18,0,0,19,0,0,20,0,0,21,7,0,22,2.0,0.0,23,,
86,010300046,1,1,0,0,2,0,0,3,0,0,4,7,0,5,0,0,6,9,0,7,1,0,8,3,0,9,7,0,10,113,0,11,157,0,12,0,0,13,0,0,14,0,0,15,0,0,16,18,0,17,28,0,18,2,0,19,0,0,20,2,0,21,14,0,22,1.0,0.0,23,,
87,010300047,1,1,1,0,2,2,0,3,0,0,4,5,0,5,0,0,6,9,0,7,0,0,8,12,0,9,9,0,10,91,0,11,143,4,12,5,0,13,0,0,14,5,0,15,0,0,16,8,0,17,18,1,18,0,0,19,0,0,20,0,0,21,8,0,22,0.0,0.0,23,,
88,010300048,1,1,0,0,2,0,0,3,3,0,4,9,0,5,0,0,6,12,0,7,0,0,8,5,0,9,3,0,10,104,0,11,143,0,12,0,0,13,0,0,14,0,0,15,0,0,16,10,0,17,43,0,18,0,0,19,0,0,20,3,0,21,7,0,22,0.0,0.0,23,,
89,010300049,1,1,0,0,2,4,0,3,0,0,4,26,1,5,0,0,6,7,0,7,0,0,8,4,0,9,5,0,10,111,1,11,113,1,12,6,1,13,0,0,14,3,0,15,0,0,16,9,0,17,23,0,18,0,0,19,1,0,20,0,0,21,13,0,22,0.0,0.0,23,,
90,010300050,1,1,0,0,2,0,0,3,0,0,4,8,0,5,0,0,6,4,0,7,0,0,8,8,0,9,3,0,10,71,0,11,114,0,12,7,0,13,3,0,14,1,0,15,0,0,16,9,0,17,21,0,18,0,0,19,0,0,20,0,0,21,5,0,22,0.0,0.0,23,,
91,010300051,1,1,1,0,2,3,0,3,0,0,4,21,0,5,0,0,6,4,0,7,0,0,8,6,0,9,5,0,10,102,1,11,140,0,12,7,0,13,0,0,14,1,0,15,0,0,16,19,0,17,41,0,18,0,0,19,0,0,20,2,0,21,15,0,22,0.0,0.0,23,,
92,010300052,1,1,0,0,2,1,0,3,0,0,4,6,0,5,0,0,6,5,0,7,0,0,8,7,0,9,3,0,10,78,0,11,101,0,12,1,0,13,1,0,14,3,0,15,0,0,16,6,0,17,19,0,18,0,0,19,0,0,20,2,0,21,6,0,22,0.0,0.0,23,,
93,010300053,1,1,0,0,2,0,0,3,1,0,4,6,0,5,0,0,6,9,0,7,1,0,8,6,0,9,5,0,10,59,0,11,156,0,12,3,0,13,0,0,14,1,0,15,0,0,16,7,0,17,31,0,18,0,0,19,0,0,20,0,0,21,7,0,22,0.0,0.0,23,,
94,010300054,1,1,0,0,2,0,0,3,1,0,4,7,0,5,0,0,6,9,0,7,0,0,8,2,0,9,6,0,10,74,1,11,122,1,12,2,0,13,1,0,14,2,0,15,0,0,16,9,0,17,38,1,18,0,0,19,0,0,20,0,0,21,10,0,22,0.0,0.0,23,,
95,010300055,1,1,0,0,2,0,0,3,0,0,4,11,0,5,3,0,6,6,0,7,0,0,8,5,0,9,4,0,10,78,0,11,121,0,12,1,0,13,0,0,14,2,0,15,0,0,16,8,0,17,34,0,18,1,0,19,0,0,20,0,0,21,9,0,22,0.0,0.0,23,,
96,010300056,1,1,1,0,2,0,0,3,2,0,4,9,0,5,5,0,6,18,0,7,0,0,8,12,0,9,3,0,10,53,2,11,131,1,12,1,0,13,0,0,14,1,0,15,0,0,16,6,0,17,25,0,18,0,0,19,0,0,20,0,0,21,9,0,22,2.0,0.0,23,,
97,010300057,1,1,0,0,2,2,0,3,0,0,4,5,0,5,2,0,6,10,0,7,1,0,8,9,0,9,6,0,10,65,1,11,165,2,12,3,0,13,0,0,14,13,0,15,0,0,16,5,0,17,40,0,18,0,0,19,0,0,20,1,0,21,6,0,22,3.0,0.0,23,,
98,010300058,1,1,0,0,2,0,0,3,0,0,4,1,0,5,0,0,6,16,0,7,0,0,8,5,0,9,3,0,10,74,0,11,162,0,12,9,0,13,1,0,14,3,0,15,0,0,16,9,0,17,29,0,18,0,0,19,1,0,20,0,0,21,13,0,22,1.0,0.0,23,,
99,010300059,1,1,0,0,2,0,0,3,0,0,4,11,0,5,0,0,6,4,0,7,1,0,8,4,0,9,11,0,10,75,0,11,161,0,12,5,0,13,0,0,14,2,0,15,0,0,16,4,0,17,23,0,18,0,0,19,1,0,20,1,0,21,2,0,22,1.0,0.0,23,,
100,010300060,1,1,0,0,2,0,0,3,0,0,4,2,0,5,0,0,6,9,0,7,0,0,8,9,0,9,2,0,10,85,1,11,130,5,12,0,0,13,0,0,14,1,0,15,0,0,16,1,0,17,26,0,18,1,0,19,0,0,20,0,0,21,6,1,22,0.0,0.0,23,,
101,010300061,1,1,0,0,2,1,0,3,1,0,4,8,0,5,2,0,6,7,0,7,0,0,8,5,0,9,10,0,10,60,0,11,132,0,12,1,0,13,0,0,14,0,0,15,0,0,16,5,0,17,12,0,18,0,0,19,0,0,20,0,0,21,5,0,22,0.0,0.0,23,,
102,010300062,1,1,0,0,2,0,0,3,0,0,4,2,0,5,0,0,6,9,0,7,2,0,8,3,0,9,2,0,10,70,0,11,99,0,12,0,0,13,0,0,14,1,0,15,0,0,16,8,0,17,20,0,18,0,0,19,0,0,20,2,0,21,5,0,22,1.0,0.0,23,,
103,010300063,1,1,0,0,2,1,0,3,2,0,4,6,0,5,1,0,6,1,0,7,0,1,8,4,2,9,4,2,10,61,0,11,135,0,12,2,0,13,0,1,14,2,0,15,0,0,16,0,0,17,12,0,18,0,0,19,0,0,20,1,0,21,2,1,22,0.0,0.0,23,,
104,010300064,1,1,0,0,2,2,0,3,1,0,4,6,0,5,0,0,6,3,0,7,0,0,8,4,0,9,4,0,10,71,2,11,167,4,12,1,0,13,0,0,14,2,0,15,0,0,16,6,0,17,28,1,18,0,0,19,0,0,20,2,0,21,3,0,22,0.0,0.0,23,,
105,010300065,1,1,0,0,2,0,0,3,0,0,4,7,0,5,0,0,6,6,0,7,0,0,8,1,0,9,1,0,10,43,0,11,112,0,12,2,0,13,0,0,14,2,0,15,0,0,16,6,0,17,26,0,18,0,0,19,0,0,20,0,0,21,9,0,22,0.0,0.0,23,,
106,010300066,1,1,0,0,2,1,0,3,1,0,4,2,0,5,0,0,6,5,0,7,0,0,8,7,0,9,1,0,10,62,2,11,130,3,12,1,0,13,0,0,14,2,0,15,0,0,16,4,0,17,20,1,18,0,0,19,0,0,20,0,0,21,6,0,22,0.0,0.0,23,,
107,010300067,1,1,0,0,2,1,0,3,0,0,4,5,0,5,0,0,6,4,0,7,1,0,8,4,0,9,4,0,10,58,0,11,147,0,12,5,0,13,0,0,14,2,0,15,0,0,16,2,0,17,36,0,18,0,0,19,0,0,20,2,0,21,5,0,22,0.0,0.0,23,,
108,010300068,1,1,0,0,2,0,0,3,0,0,4,6,0,5,1,0,6,6,2,7,0,0,8,3,0,9,11,0,10,42,0,11,152,3,12,0,0,13,1,0,14,0,0,15,0,0,16,8,0,17,30,0,18,0,0,19,0,0,20,0,0,21,9,0,22,1.0,0.0,23,,
109,010300069,1,1,0,0,2,0,0,3,2,0,4,8,0,5,0,0,6,10,0,7,1,0,8,9,0,9,6,0,10,69,0,11,162,0,12,3,0,13,0,0,14,2,0,15,0,0,16,6,0,17,27,0,18,0,0,19,0,0,20,0,0,21,2,0,22,0.0,0.0,23,,
110,010300070,1,1,0,0,2,0,0,3,1,0,4,5,0,5,1,0,6,11,0,7,0,0,8,5,0,9,7,0,10,70,1,11,151,3,12,1,0,13,0,0,14,6,0,15,0,0,16,5,0,17,33,0,18,0,0,19,0,0,20,0,0,21,5,0,22,1.0,0.0,23,,
111,010300071,1,1,1,0,2,0,0,3,2,0,4,13,0,5,0,0,6,17,0,7,0,0,8,4,0,9,16,0,10,53,0,11,151,1,12,1,0,13,0,0,14,2,0,15,0,0,16,10,0,17,25,0,18,0,0,19,0,0,20,3,0,21,10,0,22,3.0,0.0,23,,
112,010300072,1,1,0,0,2,0,0,3,0,0,4,11,0,5,0,0,6,3,0,7,0,0,8,5,0,9,5,0,10,91,0,11,129,0,12,1,0,13,0,0,14,1,0,15,0,0,16,10,0,17,12,0,18,1,0,19,0,0,20,0,0,21,9,0,22,0.0,0.0,23,,
113,010300073,1,1,2,0,2,1,0,3,3,0,4,12,0,5,0,0,6,10,0,7,0,0,8,3,0,9,12,0,10,58,0,11,141,0,12,2,0,13,0,0,14,4,0,15,0,0,16,4,0,17,35,0,18,0,0,19,0,0,20,0,0,21,1,0,22,1.0,0.0,23,,
114,010300074,1,1,0,0,2,0,0,3,1,0,4,7,0,5,1,0,6,6,0,7,0,0,8,5,0,9,7,0,10,73,1,11,112,6,12,3,1,13,0,0,14,4,0,15,0,0,16,2,0,17,24,1,18,0,0,19,0,0,20,0,0,21,6,0,22,0.0,0.0,23,,
115,010300075,1,1,0,0,2,0,0,3,2,0,4,11,0,5,0,0,6,9,0,7,0,0,8,3,0,9,9,0,10,87,0,11,141,1,12,1,0,13,1,0,14,4,0,15,0,0,16,7,0,17,34,0,18,0,0,19,0,0,20,0,0,21,7,0,22,0.0,0.0,23,,
116,010300076,1,1,3,0,2,1,0,3,0,0,4,20,0,5,0,0,6,12,0,7,0,0,8,1,0,9,0,0,10,49,0,11,92,0,12,1,0,13,0,0,14,1,0,15,0,0,16,13,0,17,21,0,18,2,0,19,0,0,20,1,0,21,5,0,22,0.0,0.0,23,,
117,010300077,1,1,0,0,2,0,0,3,0,0,4,17,0,5,1,0,6,8,0,7,0,0,8,7,0,9,3,0,10,73,0,11,144,4,12,1,1,13,0,0,14,3,0,15,0,0,16,5,0,17,27,0,18,0,0,19,0,0,20,0,0,21,4,0,22,0.0,0.0,23,,
118,010300078,1,1,1,0,2,1,0,3,3,0,4,10,0,5,0,0,6,8,0,7,0,0,8,6,0,9,3,0,10,61,2,11,139,4,12,7,0,13,0,0,14,3,1,15,0,0,16,6,0,17,19,0,18,0,0,19,0,0,20,3,0,21,7,0,22,0.0,0.0,23,,
119,010300079,1,1,0,0,2,0,0,3,0,0,4,11,0,5,0,0,6,9,0,7,0,0,8,3,0,9,5,0,10,77,1,11,124,0,12,0,0,13,1,0,14,0,0,15,0,0,16,9,0,17,23,0,18,0,0,19,0,0,20,1,0,21,3,0,22,2.0,0.0,23,,
120,010300080,1,1,0,0,2,0,0,3,2,0,4,10,0,5,0,0,6,15,0,7,0,0,8,3,0,9,10,0,10,66,4,11,113,5,12,0,0,13,0,0,14,3,0,15,0,0,16,3,0,17,35,0,18,0,0,19,0,0,20,0,0,21,3,0,22,0.0,0.0,23,,
121,010300081,1,1,0,0,2,0,0,3,0,0,4,24,0,5,0,0,6,2,0,7,0,0,8,4,0,9,8,0,10,57,3,11,109,3,12,0,0,13,0,0,14,0,0,15,0,0,16,5,0,17,11,0,18,0,0,19,0,0,20,0,0,21,12,0,22,1.0,0.0,23,,
122,010300082,1,1,1,0,2,0,0,3,1,0,4,6,1,5,0,0,6,14,4,7,0,0,8,7,0,9,6,0,10,78,1,11,112,2,12,4,0,13,0,0,14,0,0,15,0,0,16,9,0,17,26,3,18,0,0,19,0,0,20,0,0,21,5,0,22,1.0,0.0,23,,
123,010300083,1,1,0,0,2,0,0,3,1,1,4,4,0,5,0,0,6,3,0,7,0,0,8,2,0,9,14,0,10,63,1,11,115,2,12,3,0,13,0,0,14,2,0,15,0,0,16,3,0,17,24,0,18,0,0,19,0,0,20,0,0,21,3,0,22,0.0,0.0,23,,
124,010300084,1,1,0,0,2,3,0,3,2,0,4,5,0,5,1,0,6,12,0,7,0,0,8,13,0,9,4,0,10,87,0,11,143,0,12,5,0,13,0,0,14,3,0,15,0,0,16,8,0,17,18,0,18,1,0,19,0,0,20,0,0,21,10,0,22,1.0,0.0,23,,
125,010300085,1,1,1,0,2,1,0,3,1,0,4,4,0,5,0,0,6,8,0,7,1,0,8,5,0,9,5,0,10,93,0,11,107,0,12,2,0,13,0,0,14,1,0,15,0,0,16,12,0,17,22,0,18,0,0,19,0,0,20,0,0,21,8,0,22,2.0,0.0,23,,
126,010300086,1,1,0,0,2,0,0,3,1,0,4,3,0,5,1,0,6,5,0,7,0,0,8,3,0,9,10,0,10,47,0,11,99,0,12,3,0,13,0,0,14,2,0,15,0,0,16,4,0,17,28,0,18,0,0,19,0,0,20,0,0,21,4,0,22,1.0,0.0,23,,
127,010300087,1,1,0,0,2,1,0,3,0,0,4,8,0,5,0,0,6,6,0,7,0,0,8,6,0,9,12,0,10,47,0,11,137,0,12,0,0,13,0,0,14,0,0,15,0,0,16,4,0,17,18,0,18,0,0,19,0,0,20,0,0,21,10,0,22,0.0,0.0,23,,
128,010300088,1,1,0,0,2,1,0,3,0,0,4,9,0,5,4,0,6,9,0,7,0,0,8,6,0,9,9,0,10,62,0,11,133,0,12,0,0,13,0,0,14,6,0,15,0,0,16,8,0,17,29,0,18,1,0,19,0,0,20,0,0,21,1,0,22,0.0,0.0,23,,
129,010300089,1,1,1,0,2,0,0,3,0,0,4,21,0,5,1,0,6,5,0,7,0,0,8,3,0,9,11,0,10,60,0,11,119,0,12,3,0,13,1,0,14,1,0,15,0,0,16,1,0,17,15,0,18,0,0,19,0,0,20,0,0,21,5,0,22,1.0,0.0,23,,
130,010300090,1,1,0,0,2,3,0,3,1,0,4,9,0,5,0,0,6,14,0,7,0,0,8,4,0,9,13,0,10,51,0,11,109,0,12,0,0,13,0,0,14,1,0,15,0,0,16,5,0,17,28,0,18,0,0,19,0,0,20,0,0,21,9,0,22,0.0,0.0,23,,
131,010300091,1,1,0,0,2,0,0,3,1,0,4,7,0,5,0,0,6,9,0,7,0,0,8,4,0,9,5,0,10,55,1,11,128,2,12,0,0,13,0,0,14,4,0,15,0,0,16,6,0,17,24,0,18,1,0,19,0,0,20,0,0,21,13,0,22,1.0,0.0,23,,
132,010300092,1,1,0,0,2,0,0,3,1,0,4,14,0,5,0,0,6,6,0,7,2,0,8,6,0,9,11,0,10,59,0,11,150,0,12,2,0,13,1,0,14,2,0,15,0,0,16,6,0,17,12,0,18,0,0,19,0,0,20,0,0,21,7,0,22,0.0,0.0,23,,
133,010300093,1,1,0,0,2,0,0,3,1,0,4,14,0,5,2,0,6,10,0,7,0,0,8,10,0,9,3,0,10,59,0,11,102,0,12,2,0,13,0,0,14,1,0,15,0,0,16,3,0,17,30,0,18,0,0,19,0,0,20,1,0,21,9,0,22,0.0,0.0,23,,
134,010300094,1,1,1,0,2,2,0,3,0,0,4,12,0,5,0,0,6,7,0,7,0,0,8,10,0,9,5,0,10,66,0,11,89,0,12,2,0,13,0,0,14,2,0,15,0,0,16,12,0,17,17,0,18,0,0,19,0,0,20,0,0,21,8,0,22,2.0,0.0,23,,
135,010300095,1,1,0,0,2,2,0,3,2,0,4,10,0,5,0,0,6,16,1,7,0,0,8,11,0,9,7,0,10,129,0,11,115,2,12,0,0,13,0,0,14,2,0,15,0,0,16,14,0,17,45,0,18,0,0,19,0,0,20,0,0,21,12,0,22,0.0,0.0,23,,
136,010300096,1,1,0,0,2,0,0,3,0,0,4,14,0,5,0,0,6,8,0,7,0,0,8,13,0,9,11,0,10,129,0,11,167,0,12,3,0,13,0,0,14,2,0,15,0,0,16,12,0,17,37,0,18,0,0,19,0,0,20,0,0,21,16,0,22,0.0,0.0,23,,
137,010300097,1,1,0,0,2,2,0,3,0,0,4,12,0,5,0,0,6,8,0,7,0,0,8,4,0,9,1,0,10,57,0,11,57,0,12,1,0,13,0,0,14,1,0,15,0,0,16,3,0,17,24,0,18,0,0,19,0,0,20,0,0,21,11,0,22,0.0,0.0,23,,
138,010300098,1,1,0,0,2,0,0,3,0,0,4,12,0,5,0,0,6,6,0,7,0,0,8,4,0,9,7,0,10,98,2,11,127,2,12,0,0,13,0,0,14,2,0,15,0,0,16,10,0,17,28,0,18,0,0,19,0,0,20,0,0,21,25,0,22,0.0,0.0,23,,
139,010300099,1,1,2,0,2,2,0,3,0,0,4,1,0,5,0,0,6,0,0,7,0,0,8,2,0,9,67,0,10,86,0,11,75,0,12,0,0,13,3,0,14,0,0,15,0,0,16,0,0,17,7,0,18,0,0,19,0,0,20,2,0,21,4,0,22,1.0,0.0,23,,
140,010300100,1,1,2,0,2,0,0,3,1,0,4,8,0,5,1,0,6,4,0,7,0,0,8,8,0,9,20,0,10,70,0,11,139,0,12,2,0,13,0,0,14,0,0,15,0,0,16,1,0,17,21,0,18,0,0,19,0,0,20,0,0,21,8,0,22,4.0,0.0,23,,
141,010300101,1,1,0,0,2,2,0,3,0,0,4,16,0,5,0,0,6,11,0,7,1,0,8,9,0,9,14,0,10,77,0,11,130,0,12,0,0,13,0,0,14,4,0,15,0,0,16,9,0,17,32,0,18,0,0,19,0,0,20,1,0,21,12,0,22,1.0,0.0,23,,
142,010300102,1,1,0,0,2,0,0,3,0,0,4,15,0,5,0,0,6,7,0,7,0,0,8,7,0,9,2,0,10,94,0,11,106,0,12,0,0,13,0,0,14,1,0,15,0,0,16,9,0,17,18,0,18,0,0,19,0,0,20,0,0,21,11,0,22,3.0,0.0,23,,
143,010300103,1,1,0,0,2,1,0,3,0,0,4,11,0,5,0,0,6,5,0,7,0,0,8,10,0,9,3,0,10,47,0,11,59,0,12,1,0,13,0,0,14,0,0,15,0,0,16,5,0,17,15,0,18,0,0,19,0,0,20,0,0,21,7,0,22,0.0,0.0,23,,
144,010300104,1,1,1,0,2,6,0,3,1,0,4,18,0,5,0,0,6,6,0,7,0,0,8,5,0,9,1,0,10,81,2,11,173,1,12,4,0,13,0,0,14,9,0,15,0,0,16,25,0,17,46,0,18,1,0,19,0,0,20,0,0,21,20,0,22,0.0,0.0,23,,
145,010300105,1,1,0,0,2,0,0,3,0,0,4,18,0,5,0,0,6,4,0,7,1,0,8,2,0,9,6,0,10,86,0,11,114,0,12,3,0,13,0,0,14,0,0,15,0,0,16,5,0,17,32,0,18,0,0,19,0,0,20,0,0,21,7,0,22,3.0,0.0,23,,
146,010300106,1,1,0,0,2,0,0,3,0,0,4,3,0,5,0,0,6,5,0,7,0,0,8,4,0,9,7,0,10,70,0,11,81,0,12,3,0,13,1,0,14,3,0,15,0,0,16,7,0,17,22,0,18,0,0,19,1,0,20,0,0,21,6,0,22,0.0,0.0,23,,
147,010300107,1,1,0,0,2,2,0,3,1,0,4,10,0,5,0,0,6,1,0,7,1,0,8,7,0,9,3,0,10,63,2,11,74,0,12,5,0,13,0,0,14,2,0,15,0,0,16,1,0,17,18,0,18,1,0,19,0,0,20,0,0,21,5,0,22,0.0,0.0,23,,
148,010300108,1,1,0,0,2,0,0,3,1,0,4,5,0,5,1,0,6,4,0,7,0,0,8,3,0,9,9,1,10,67,2,11,130,5,12,2,0,13,0,0,14,1,0,15,0,0,16,8,0,17,19,0,18,0,0,19,0,0,20,0,1,21,10,0,22,1.0,0.0,23,,
149,010300109,1,1,0,0,2,0,0,3,1,0,4,6,0,5,1,0,6,7,0,7,0,0,8,7,0,9,7,0,10,69,0,11,134,0,12,1,0,13,0,0,14,3,0,15,0,0,16,7,0,17,21,0,18,0,0,19,0,0,20,0,0,21,8,0,22,0.0,0.0,23,,
150,010300110,1,1,0,0,2,2,0,3,2,0,4,8,0,5,0,0,6,7,0,7,1,0,8,6,0,9,2,0,10,56,2,11,104,2,12,4,0,13,0,0,14,0,0,15,0,0,16,12,0,17,26,0,18,0,0,19,0,0,20,0,0,21,7,0,22,1.0,0.0,23,,
